Date,Symbol,Price,Unlocked Supply,Founder / Team,Insiders,insider_supply_growth,insider_supply_growth_percentage,insider_unlock_type,tokens_unlocked,unlock_usd_value,insider_owned_float_percentage,daily_supply_increase_percentage
2024-11-20,EUL,0,24728310,11135348,11135348,3898.0,0.03501789973453593,linear unlock,3898.0,0.0,45.03076837842942,0.015765794551554958
2024-11-21,EUL,0,24732208,11139246,11139246,3898.0,0.0350056414940961,linear unlock,3898.0,0.0,45.039431982781316,0.015763309340589796
2024-11-22,EUL,0,24774175,11143144,11143144,3898.0,0.034993391832804484,linear unlock,3898.0,0.0,44.9788701339197,0.16968561804105803
2024-11-23,EUL,0,24778073,11147042,11147042,3898.0,0.034981150741657835,linear unlock,3898.0,0.0,44.98752586611558,0.015734126363440962
2024-11-24,EUL,0,24781971,11150940,11150940,3898.0,0.03496891821166548,linear unlock,3898.0,0.0,44.99617887536064,0.015731651125573808
2024-11-25,EUL,0,24785869,11154838,11154838,3898.0,0.03495669423384934,linear unlock,3898.0,0.0,45.00482916293957,0.01572917666637573
2024-11-26,EUL,0,24789767,11158736,11158736,3898.0,0.03494447879924388,linear unlock,3898.0,0.0,45.01347673013627,0.015726702985479346
2024-11-27,EUL,0,24793665,11162634,11162634,3898.0,0.034932271898896076,linear unlock,3898.0,0.0,45.022121578233794,0.015724230082517516
2024-11-28,EUL,0,24797563,11166532,11166532,3898.0,0.03492007352386542,linear unlock,3898.0,0.0,45.03076370851442,0.01572175795712332
2024-11-29,EUL,0,24801461,11170430,11170430,3898.0,0.034907883665223904,linear unlock,3898.0,0.0,45.039403122259614,0.01571928660893008
2024-11-30,EUL,0,24805360,11174329,11174329,3899.0,0.03490465452090922,linear unlock,3899.0,0.0,45.048042036076076,0.01572084805810432
2024-12-01,EUL,0,24809258,11178227,11178227,3898.0,0.03488352633970237,linear unlock,3898.0,0.0,45.05667601989548,0.01571434560917479
2024-12-02,EUL,0,24813156,11182125,11182125,3898.0,0.03487136197896142,linear unlock,3898.0,0.0,45.06530729101933,0.01571187659058566
2024-12-03,EUL,0,24817054,11186023,11186023,3898.0,0.03485920609901964,linear unlock,3898.0,0.0,45.073935850725874,0.01570940834773295
2024-12-04,EUL,0,24820952,11189921,11189921,3898.0,0.034847058691011096,linear unlock,3898.0,0.0,45.08256170029256,0.01570694088025114
2024-12-05,EUL,0,24824850,11193819,11193819,3898.0,0.034834919746082216,linear unlock,3898.0,0.0,45.09118484099602,0.015704474187774906
2024-12-06,EUL,0,24866013,11197717,11197717,3898.0,0.03482278925539175,linear unlock,3898.0,0.0,45.032217267802444,0.16581369071716445
2024-12-07,EUL,0,24869911,11201615,11201615,3898.0,0.03481066721011078,linear unlock,3898.0,0.0,45.04083267527576,0.015676015290428745
2024-12-08,EUL,0,24873809,11205513,11205513,3898.0,0.03479855360142265,linear unlock,3898.0,0.0,45.049445382490475,0.01567355830103292
2024-12-09,EUL,0,24877707,11209411,11209411,3898.0,0.034786448420523,linear unlock,3898.0,0.0,45.05805539071587,0.01567110208171173
2024-12-10,EUL,0,24881605,11213309,11213309,3898.0,0.03477435165861971,linear unlock,3898.0,0.0,45.06666270122044,0.015668646632103194
2024-12-11,EUL,0,24885504,11217208,11217208,3899.0,0.03477118128110088,linear unlock,3899.0,0.0,45.075269522369325,0.015670210985183633
2024-12-12,EUL,0,24889402,11221106,11221106,3898.0,0.034750180258759575,linear unlock,3898.0,0.0,45.08387144054325,0.01566373741114506
2024-12-13,EUL,0,24893300,11225004,11225004,3898.0,0.034738108703366674,linear unlock,3898.0,0.0,45.09247066479736,0.015661284268701996
2024-12-14,EUL,0,24897198,11228902,11228902,3898.0,0.034726045531921414,linear unlock,3898.0,0.0,45.10106719639696,0.015658831894525837
2024-12-15,EUL,0,24901096,11232800,11232800,3898.0,0.03471399073569259,linear unlock,3898.0,0.0,45.10966103660658,0.015656380288255733
2024-12-16,EUL,0,24904994,11236698,11236698,3898.0,0.034701944305961116,linear unlock,3898.0,0.0,45.11825218668994,0.01565392944953106
2024-12-17,EUL,0,24908892,11240596,11240596,3898.0,0.03468990623402,linear unlock,3898.0,0.0,45.126840647909994,0.01565147937799142
2024-12-18,EUL,0,24912790,11244494,11244494,3898.0,0.034677876511174315,linear unlock,3898.0,0.0,45.13542642152886,0.015649030073276643
2024-12-19,EUL,0,24916688,11248392,11248392,3898.0,0.034665855128741235,linear unlock,3898.0,0.0,45.14400950880791,0.015646581535026786
2024-12-20,EUL,0,24957141,11252290,11252290,3898.0,0.03465384207804991,linear unlock,3898.0,0.0,45.086454413989166,0.16235303825291708
2024-12-21,EUL,0,24961039,11256188,11256188,3898.0,0.03464183735044155,linear unlock,3898.0,0.0,45.095029898394856,0.015618776205175103
2024-12-22,EUL,0,24964938,11260087,11260087,3899.0,0.03463872493956213,linear unlock,3899.0,0.0,45.10360490380549,0.015620343367918297
2024-12-23,EUL,0,24968836,11263985,11263985,3898.0,0.03461784975551255,linear unlock,3898.0,0.0,45.11217503290902,0.015613898179919374
2024-12-24,EUL,0,24972734,11267883,11267883,3898.0,0.03460586994744755,linear unlock,3898.0,0.0,45.12074248658557,0.015611460622353402
2024-12-25,EUL,0,24976632,11271781,11271781,3898.0,0.03459389842794782,linear unlock,3898.0,0.0,45.12930726608776,0.01560902382574531
2024-12-26,EUL,0,24980530,11275679,11275679,3898.0,0.03458193518841432,linear unlock,3898.0,0.0,45.13786937266743,0.015606587789738825
2024-12-27,EUL,0,24984428,11279577,11279577,3898.0,0.0345699802202599,linear unlock,3898.0,0.0,45.14642880757566,0.015604152513977884
2024-12-28,EUL,0,24988326,11283475,11283475,3898.0,0.03455803351490929,linear unlock,3898.0,0.0,45.15498557206273,0.015601717998106661
2024-12-29,EUL,0,24992224,11287373,11287373,3898.0,0.03454609506379905,linear unlock,3898.0,0.0,45.16353966737814,0.015599284241769536
2024-12-30,EUL,0,24996122,11291271,11291271,3898.0,0.03453416485837758,linear unlock,3898.0,0.0,45.17209109477062,0.015596851244611125
2024-12-31,EUL,0,25000020,11295169,11295169,3898.0,0.03452224289010511,linear unlock,3898.0,0.0,45.18063985548812,0.015594419006276256
2025-01-01,EUL,0,25003918,11299067,11299067,3898.0,0.034510329150453614,linear unlock,3898.0,0.0,45.18918595077779,0.01559198752640998
2025-01-02,EUL,0,25007817,11302966,11302966,3899.0,0.03450727391916518,linear unlock,3899.0,0.0,45.19773157329166,0.015593556177875804
2025-01-03,EUL,0,25047644,11306864,11306864,3898.0,0.03448652327185626,linear unlock,3898.0,0.0,45.141427273559145,0.1592582031450406
2025-01-04,EUL,0,25051542,11310762,11310762,3898.0,0.03447463416912064,linear unlock,3898.0,0.0,45.14996322382071,0.015562341911279162
2025-01-05,EUL,0,25055440,11314660,11314660,3898.0,0.034462753261009296,linear unlock,3898.0,0.0,45.15849651812142,0.015559920423261769
2025-01-06,EUL,0,25059338,11318558,11318558,3898.0,0.034450880539052875,linear unlock,3898.0,0.0,45.16702715770066,0.01555749968869036
2025-01-07,EUL,0,25063236,11322456,11322456,3898.0,0.03443901599479368,linear unlock,3898.0,0.0,45.17555514379708,0.015555079707213336
2025-01-08,EUL,0,25067134,11326354,11326354,3898.0,0.03442715961978567,linear unlock,3898.0,0.0,45.18408047764854,0.015552660478479315
2025-01-09,EUL,0,25071032,11330252,11330252,3898.0,0.03441531140559442,linear unlock,3898.0,0.0,45.192603160492155,0.01555024200213714
2025-01-10,EUL,0,25074930,11334150,11334150,3898.0,0.03440347134379712,linear unlock,3898.0,0.0,45.20112319356425,0.01554782427783587
2025-01-11,EUL,0,25078828,11338048,11338048,3898.0,0.03439163942598254,linear unlock,3898.0,0.0,45.20964057810038,0.01554540730522478
2025-01-12,EUL,0,25082726,11341946,11341946,3898.0,0.03437981564375102,linear unlock,3898.0,0.0,45.218155315335345,0.015542991083953366
2025-01-13,EUL,0,25086625,11345845,11345845,3899.0,0.03437681681785471,linear unlock,3899.0,0.0,45.2266695898711,0.015544562421165864
2025-01-14,EUL,0,25090523,11349743,11349743,3898.0,0.03435618942441043,linear unlock,3898.0,0.0,45.23517903552668,0.015538160274648343
