Date,Symbol,Price,Unlocked Supply,Private Investors,Date_diff,Insiders,insider_supply_growth,insider_supply_growth_percentage,insider_unlock_type,insider_owned_float_percentage
2025-09-30,IMX,0.0,1950965557,277139000,1,277139000,0.0,0.0,no unlock,14.205222588663055
2025-10-01,IMX,0.0,1950965557,277139000,1,277139000,0.0,0.0,no unlock,14.205222588663055
2025-10-02,IMX,0.0,1950965557,277139000,1,277139000,0.0,0.0,no unlock,14.205222588663055
2025-10-03,IMX,0.0,1975482779,277139000,1,277139000,0.0,0.0,no unlock,14.028925128888709
2025-10-04,IMX,0.0,1975482779,277139000,1,277139000,0.0,0.0,no unlock,14.028925128888709
2025-10-05,IMX,0.0,1975482779,277139000,1,277139000,0.0,0.0,no unlock,14.028925128888709
2025-10-06,IMX,0.0,1975482779,277139000,1,277139000,0.0,0.0,no unlock,14.028925128888709
2025-10-07,IMX,0.0,1975482779,277139000,1,277139000,0.0,0.0,no unlock,14.028925128888709
2025-10-08,IMX,0.0,1975482779,277139000,1,277139000,0.0,0.0,no unlock,14.028925128888709
2025-10-09,IMX,0.0,1975482779,277139000,1,277139000,0.0,0.0,no unlock,14.028925128888709
2025-10-10,IMX,0.0,1975482779,277139000,1,277139000,0.0,0.0,no unlock,14.028925128888709
2025-10-11,IMX,0.0,1975482779,277139000,1,277139000,0.0,0.0,no unlock,14.028925128888709
2025-10-12,IMX,0.0,1975482779,277139000,1,277139000,0.0,0.0,no unlock,14.028925128888709
2025-10-13,IMX,0.0,1975482779,277139000,1,277139000,0.0,0.0,no unlock,14.028925128888709
2025-10-14,IMX,0.0,1975482779,277139000,1,277139000,0.0,0.0,no unlock,14.028925128888709
2025-10-15,IMX,0.0,1975482779,277139000,1,277139000,0.0,0.0,no unlock,14.028925128888709
2025-10-16,IMX,0.0,1975482779,277139000,1,277139000,0.0,0.0,no unlock,14.028925128888709
2025-10-17,IMX,0.0,1975482779,277139000,1,277139000,0.0,0.0,no unlock,14.028925128888709
2025-10-18,IMX,0.0,1975482779,277139000,1,277139000,0.0,0.0,no unlock,14.028925128888709
2025-10-19,IMX,0.0,1975482779,277139000,1,277139000,0.0,0.0,no unlock,14.028925128888709
2025-10-20,IMX,0.0,1975482779,277139000,1,277139000,0.0,0.0,no unlock,14.028925128888709
2025-10-21,IMX,0.0,1975482779,277139000,1,277139000,0.0,0.0,no unlock,14.028925128888709
2025-10-22,IMX,0.0,1975482779,277139000,1,277139000,0.0,0.0,no unlock,14.028925128888709
2025-10-23,IMX,0.0,1975482779,277139000,1,277139000,0.0,0.0,no unlock,14.028925128888709
2025-10-24,IMX,0.0,1975482779,277139000,1,277139000,0.0,0.0,no unlock,14.028925128888709
2025-10-25,IMX,0.0,1975482779,277139000,1,277139000,0.0,0.0,no unlock,14.028925128888709
2025-10-26,IMX,0.0,1975482779,277139000,1,277139000,0.0,0.0,no unlock,14.028925128888709
2025-10-27,IMX,0.0,1975482779,277139000,1,277139000,0.0,0.0,no unlock,14.028925128888709
2025-10-28,IMX,0.0,1975482779,277139000,1,277139000,0.0,0.0,no unlock,14.028925128888709
2025-10-29,IMX,0.0,1975482779,277139000,1,277139000,0.0,0.0,no unlock,14.028925128888709
2025-10-30,IMX,0.0,1975482779,277139000,1,277139000,0.0,0.0,no unlock,14.028925128888709
2025-10-31,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-11-01,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-11-02,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-11-03,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-11-04,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-11-05,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-11-06,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-11-07,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-11-08,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-11-09,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-11-10,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-11-11,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-11-12,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-11-13,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-11-14,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-11-15,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-11-16,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-11-17,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-11-18,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-11-19,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-11-20,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-11-21,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-11-22,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-11-23,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-11-24,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-11-25,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-11-26,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-11-27,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-11-28,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-11-29,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-11-30,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-01,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-02,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-03,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-04,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-05,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-06,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-07,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-08,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-09,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-10,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-11,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-12,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-13,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-14,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-15,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-16,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-17,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-18,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-19,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-20,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-21,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-22,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-23,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-24,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-25,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-26,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-27,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-28,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-29,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-30,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2025-12-31,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-01,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-02,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-03,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-04,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-05,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-06,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-07,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-08,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-09,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-10,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-11,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-12,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-13,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-14,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-15,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-16,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-17,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-18,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-19,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-20,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-21,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-22,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-23,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-24,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-25,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-26,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-27,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-28,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-29,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-30,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
2026-01-31,IMX,0.0,2000000000,277139000,1,277139000,0.0,0.0,no unlock,13.856950000000001
