Date,Symbol,Available Supply,Unlocked Supply,Mining,Vendors & Marketing,Testnets,Ecosystem,Team & Advisors,Investors,Foundation,Public Sale
Oct 19 2028,AKT,324556715.94,324556715.94,224556715.94,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 15 2028,AKT,324427800.84,324427800.84,224427800.84,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 11 2028,AKT,324298885.74,324298885.74,224298885.74,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 07 2028,AKT,324169970.65,324169970.65,224169970.65,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 02 2028,AKT,324008826.77,324008826.77,224008826.77,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 28 2028,AKT,323875118.40,323875118.40,223875118.40,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 24 2028,AKT,323739812.27,323739812.27,223739812.27,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 20 2028,AKT,323604506.13,323604506.13,223604506.13,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 15 2028,AKT,323435373.47,323435373.47,223435373.47,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 11 2028,AKT,323300067.33,323300067.33,223300067.33,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 07 2028,AKT,323164761.20,323164761.20,223164761.20,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 03 2028,AKT,323029455.07,323029455.07,223029455.07,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 30 2028,AKT,322895302.19,322895302.19,222895302.19,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 25 2028,AKT,322729052.68,322729052.68,222729052.68,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 21 2028,AKT,322596053.06,322596053.06,222596053.06,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 17 2028,AKT,322463053.45,322463053.45,222463053.45,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 13 2028,AKT,322330053.84,322330053.84,222330053.84,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 09 2028,AKT,322197054.23,322197054.23,222197054.23,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 04 2028,AKT,322030804.71,322030804.71,222030804.71,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 31 2028,AKT,321897282.48,321897282.48,221897282.48,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 27 2028,AKT,321762192.42,321762192.42,221762192.42,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 23 2028,AKT,321627102.35,321627102.35,221627102.35,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 19 2028,AKT,321492012.29,321492012.29,221492012.29,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 14 2028,AKT,321323149.71,321323149.71,221323149.71,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 10 2028,AKT,321188059.65,321188059.65,221188059.65,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 06 2028,AKT,321052969.58,321052969.58,221052969.58,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 02 2028,AKT,320917879.52,320917879.52,220917879.52,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 27 2028,AKT,320742319.80,320742319.80,220742319.80,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 23 2028,AKT,320600532.60,320600532.60,220600532.60,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 19 2028,AKT,320458745.40,320458745.40,220458745.40,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 15 2028,AKT,320316958.20,320316958.20,220316958.20,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 11 2028,AKT,320175171.00,320175171.00,220175171.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 06 2028,AKT,319997937.00,319997937.00,219997937.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 02 2028,AKT,319856149.80,319856149.80,219856149.80,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 29 2028,AKT,319716175.35,319716175.35,219716175.35,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 25 2028,AKT,319576805.16,319576805.16,219576805.16,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 21 2028,AKT,319437434.97,319437434.97,219437434.97,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 16 2028,AKT,319263222.23,319263222.23,219263222.23,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 12 2028,AKT,319123852.03,319123852.03,219123852.03,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 08 2028,AKT,318984481.84,318984481.84,218984481.84,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 04 2028,AKT,318845111.65,318845111.65,218845111.65,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 30 2028,AKT,318704014.13,318704014.13,218704014.13,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 25 2028,AKT,318521164.80,318521164.80,218521164.80,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 21 2028,AKT,318374885.33,318374885.33,218374885.33,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 17 2028,AKT,318228605.87,318228605.87,218228605.87,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 13 2028,AKT,318082326.40,318082326.40,218082326.40,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 09 2028,AKT,317936046.93,317936046.93,217936046.93,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 04 2028,AKT,317753197.60,317753197.60,217753197.60,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 31 2028,AKT,317607541.55,317607541.55,217607541.55,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 27 2028,AKT,317463755.74,317463755.74,217463755.74,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 23 2028,AKT,317319969.94,317319969.94,217319969.94,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 18 2028,AKT,317140237.68,317140237.68,217140237.68,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 14 2028,AKT,316996451.87,316996451.87,216996451.87,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 10 2028,AKT,316852666.06,316852666.06,216852666.06,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 06 2028,AKT,316708880.26,316708880.26,216708880.26,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 02 2028,AKT,316565094.45,316565094.45,216565094.45,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 26 2028,AKT,316373030.07,316373030.07,216373030.07,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 22 2028,AKT,316216912.14,316216912.14,216216912.14,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 18 2028,AKT,316060794.21,316060794.21,216060794.21,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 14 2028,AKT,315904676.28,315904676.28,215904676.28,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 10 2028,AKT,315748558.34,315748558.34,215748558.34,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 05 2028,AKT,315553410.93,315553410.93,215553410.93,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 01 2028,AKT,315397293.00,315397293.00,215397293.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 28 2028,AKT,315248951.58,315248951.58,215248951.58,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 24 2028,AKT,315100610.16,315100610.16,215100610.16,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 20 2028,AKT,314952268.74,314952268.74,214952268.74,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 15 2028,AKT,314766841.97,314766841.97,214766841.97,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 11 2028,AKT,314618500.55,314618500.55,214618500.55,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 07 2028,AKT,314470159.13,314470159.13,214470159.13,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 03 2028,AKT,314321817.71,314321817.71,214321817.71,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 30 2027,AKT,314172310.48,314172310.48,214172310.48,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 25 2027,AKT,313983969.19,313983969.19,213983969.19,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 21 2027,AKT,313833296.16,313833296.16,213833296.16,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 17 2027,AKT,313682623.13,313682623.13,213682623.13,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 13 2027,AKT,313531950.10,313531950.10,213531950.10,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 08 2027,AKT,313343608.81,313343608.81,213343608.81,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 04 2027,AKT,313192935.77,313192935.77,213192935.77,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 30 2027,AKT,313040395.33,313040395.33,213040395.33,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 26 2027,AKT,312882252.67,312882252.67,212882252.67,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 22 2027,AKT,312724110.00,312724110.00,212724110.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 17 2027,AKT,312526431.67,312526431.67,212526431.67,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 13 2027,AKT,312368289.00,312368289.00,212368289.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 09 2027,AKT,312210146.33,312210146.33,212210146.33,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 05 2027,AKT,312052003.67,312052003.67,212052003.67,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 01 2027,AKT,311893861.00,311893861.00,211893861.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 27 2027,AKT,311699552.45,311699552.45,211699552.45,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 23 2027,AKT,311544105.61,311544105.61,211544105.61,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 19 2027,AKT,311388658.77,311388658.77,211388658.77,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 15 2027,AKT,311233211.94,311233211.94,211233211.94,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 11 2027,AKT,311077765.10,311077765.10,211077765.10,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 06 2027,AKT,310883456.55,310883456.55,210883456.55,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 02 2027,AKT,310728009.71,310728009.71,210728009.71,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 28 2027,AKT,310566783.10,310566783.10,210566783.10,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 24 2027,AKT,310403629.90,310403629.90,210403629.90,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 20 2027,AKT,310240476.70,310240476.70,210240476.70,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 15 2027,AKT,310036535.20,310036535.20,210036535.20,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 11 2027,AKT,309873382.00,309873382.00,209873382.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 07 2027,AKT,309710228.80,309710228.80,209710228.80,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 03 2027,AKT,309547075.60,309547075.60,209547075.60,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 29 2027,AKT,309345220.10,309345220.10,209345220.10,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 25 2027,AKT,309184848.23,309184848.23,209184848.23,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 21 2027,AKT,309024476.35,309024476.35,209024476.35,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 17 2027,AKT,308864104.48,308864104.48,208864104.48,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 13 2027,AKT,308703732.61,308703732.61,208703732.61,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 08 2027,AKT,308503267.77,308503267.77,208503267.77,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 04 2027,AKT,308342895.90,308342895.90,208342895.90,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 31 2027,AKT,308181893.84,308181893.84,208181893.84,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 27 2027,AKT,308019001.19,308019001.19,208019001.19,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 23 2027,AKT,307856108.55,307856108.55,207856108.55,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 18 2027,AKT,307652492.74,307652492.74,207652492.74,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 14 2027,AKT,307489600.10,307489600.10,207489600.10,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 10 2027,AKT,307326707.45,307326707.45,207326707.45,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 06 2027,AKT,307163814.81,307163814.81,207163814.81,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jul 02 2027,AKT,307000922.16,307000922.16,207000922.16,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 27 2027,AKT,306789230.87,306789230.87,206789230.87,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 23 2027,AKT,306618262.73,306618262.73,206618262.73,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 19 2027,AKT,306447294.60,306447294.60,206447294.60,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 15 2027,AKT,306276326.47,306276326.47,206276326.47,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 10 2027,AKT,306062616.30,306062616.30,206062616.30,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 06 2027,AKT,305891648.17,305891648.17,205891648.17,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jun 02 2027,AKT,305720680.03,305720680.03,205720680.03,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 29 2027,AKT,305551897.84,305551897.84,205551897.84,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 25 2027,AKT,305383844.29,305383844.29,205383844.29,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 20 2027,AKT,305173777.35,305173777.35,205173777.35,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 16 2027,AKT,305005723.81,305005723.81,205005723.81,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 12 2027,AKT,304837670.26,304837670.26,204837670.26,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 08 2027,AKT,304669616.71,304669616.71,204669616.71,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
May 04 2027,AKT,304501563.16,304501563.16,204501563.16,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 29 2027,AKT,304287330.53,304287330.53,204287330.53,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 25 2027,AKT,304110945.60,304110945.60,204110945.60,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 21 2027,AKT,303934560.67,303934560.67,203934560.67,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 17 2027,AKT,303758175.73,303758175.73,203758175.73,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 13 2027,AKT,303581790.80,303581790.80,203581790.80,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 08 2027,AKT,303361309.63,303361309.63,203361309.63,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Apr 04 2027,AKT,303184924.70,303184924.70,203184924.70,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 31 2027,AKT,303009291.48,303009291.48,203009291.48,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 27 2027,AKT,302835913.42,302835913.42,202835913.42,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 23 2027,AKT,302662535.35,302662535.35,202662535.35,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 18 2027,AKT,302445812.77,302445812.77,202445812.77,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 14 2027,AKT,302272434.71,302272434.71,202272434.71,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 10 2027,AKT,302099056.65,302099056.65,202099056.65,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 06 2027,AKT,301925678.58,301925678.58,201925678.58,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Mar 01 2027,AKT,301708956.00,301708956.00,201708956.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 25 2027,AKT,301513984.57,301513984.57,201513984.57,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 21 2027,AKT,301319013.14,301319013.14,201319013.14,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 17 2027,AKT,301124041.71,301124041.71,201124041.71,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 13 2027,AKT,300929070.29,300929070.29,200929070.29,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 08 2027,AKT,300685356.00,300685356.00,200685356.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Feb 04 2027,AKT,300490384.57,300490384.57,200490384.57,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 31 2027,AKT,300299438.19,300299438.19,200299438.19,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 27 2027,AKT,300120566.97,300120566.97,200120566.97,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 23 2027,AKT,299941695.74,299941695.74,199941695.74,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 18 2027,AKT,299718106.71,299718106.71,199718106.71,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 14 2027,AKT,299539235.48,299539235.48,199539235.48,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 10 2027,AKT,299360364.26,299360364.26,199360364.26,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 06 2027,AKT,299181493.03,299181493.03,199181493.03,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Jan 02 2027,AKT,299002621.81,299002621.81,199002621.81,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 28 2026,AKT,298776221.29,298776221.29,198776221.29,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 24 2026,AKT,298594538.58,298594538.58,198594538.58,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 20 2026,AKT,298412855.87,298412855.87,198412855.87,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 16 2026,AKT,298231173.16,298231173.16,198231173.16,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 12 2026,AKT,298049490.45,298049490.45,198049490.45,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 07 2026,AKT,297822387.06,297822387.06,197822387.06,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Dec 03 2026,AKT,297640704.35,297640704.35,197640704.35,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 29 2026,AKT,297454518.13,297454518.13,197454518.13,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 25 2026,AKT,297263828.40,297263828.40,197263828.40,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 20 2026,AKT,297025466.23,297025466.23,197025466.23,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 16 2026,AKT,296834776.50,296834776.50,196834776.50,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 12 2026,AKT,296644086.77,296644086.77,196644086.77,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 08 2026,AKT,296453397.03,296453397.03,196453397.03,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Nov 04 2026,AKT,296262707.30,296262707.30,196262707.30,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 30 2026,AKT,296025970.45,296025970.45,196025970.45,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 26 2026,AKT,295838531.35,295838531.35,195838531.35,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 22 2026,AKT,295651092.26,295651092.26,195651092.26,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 18 2026,AKT,295463653.16,295463653.16,195463653.16,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 14 2026,AKT,295276214.06,295276214.06,195276214.06,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 09 2026,AKT,295041915.19,295041915.19,195041915.19,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 05 2026,AKT,294854476.10,294854476.10,194854476.10,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Oct 01 2026,AKT,294667037.00,294667037.00,194667037.00,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 27 2026,AKT,294470305.67,294470305.67,194470305.67,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 23 2026,AKT,294273574.33,294273574.33,194273574.33,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 18 2026,AKT,294027660.17,294027660.17,194027660.17,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 14 2026,AKT,293830928.83,293830928.83,193830928.83,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 10 2026,AKT,293634197.50,293634197.50,193634197.50,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 06 2026,AKT,293437466.17,293437466.17,193437466.17,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Sep 02 2026,AKT,293240734.83,293240734.83,193240734.83,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 28 2026,AKT,292998174.32,292998174.32,192998174.32,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 24 2026,AKT,292804796.65,292804796.65,192804796.65,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 20 2026,AKT,292611418.97,292611418.97,192611418.97,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 16 2026,AKT,292418041.29,292418041.29,192418041.29,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
Aug 11 2026,AKT,292176319.19,292176319.19,192176319.19,4000000.00,5000000.00,8000000.00,27000000.00,34510788.00,19689212.00,1800000.00
