Date,Symbol,Available Supply,Unlocked Supply,Company Tokens,Team Tokens,Round 1 (Seed),Round 2,Other Rounds,Round 3,Advisors Tokens,Backstop Fund,Safety Fund,User Acquisition Fund,Ecosystem Fund,FTT Liquidity Fund
Mar 16 2020,FTT,0,177392435.45,42166149.00,5918422.45,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 14 2020,FTT,0,176989378.63,41800149.87,5881364.76,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 11 2020,FTT,0,176384793.41,41251151.19,5825778.22,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 09 2020,FTT,0,175981736.59,40885152.06,5788720.53,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 07 2020,FTT,0,175578679.78,40519152.94,5751662.83,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 05 2020,FTT,0,175175622.96,40153153.82,5714605.14,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 03 2020,FTT,0,174772566.14,39787154.69,5677547.45,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Mar 01 2020,FTT,0,174369509.33,39421155.57,5640489.75,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 28 2020,FTT,0,173966452.51,39055156.45,5603432.06,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 26 2020,FTT,0,173563395.69,38689157.32,5566374.37,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 23 2020,FTT,0,172958810.47,38140158.64,5510787.83,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 21 2020,FTT,0,172555753.65,37774159.52,5473730.13,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 19 2020,FTT,0,172152696.83,37408160.39,5436672.44,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 17 2020,FTT,0,171749640.02,37042161.27,5399614.75,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 15 2020,FTT,0,171346583.20,36676162.15,5362557.05,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 13 2020,FTT,0,170943526.38,36310163.02,5325499.36,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 11 2020,FTT,0,170540469.57,35944163.90,5288441.67,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 09 2020,FTT,0,170137412.75,35578164.78,5251383.97,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 07 2020,FTT,0,169734355.93,35212165.65,5214326.28,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 04 2020,FTT,0,169129770.71,34663166.97,5158739.74,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Feb 02 2020,FTT,0,168726713.89,34297167.84,5121682.05,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 31 2020,FTT,0,168323657.07,33931168.72,5084624.35,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 29 2020,FTT,0,167920600.26,33565169.60,5047566.66,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 27 2020,FTT,0,167517543.44,33199170.47,5010508.97,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 25 2020,FTT,0,167114486.62,32833171.35,4973451.27,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 23 2020,FTT,0,166711429.81,32467172.23,4936393.58,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 21 2020,FTT,0,166308372.99,32101173.11,4899335.89,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 18 2020,FTT,0,165703787.77,31552174.42,4843749.35,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 16 2020,FTT,0,165300730.95,31186175.30,4806691.65,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 14 2020,FTT,0,164897674.13,30820176.17,4769633.96,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 12 2020,FTT,0,164494617.32,30454177.05,4732576.27,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 10 2020,FTT,0,164091560.50,30088177.93,4695518.57,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 08 2020,FTT,0,163688503.68,29722178.80,4658460.88,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 06 2020,FTT,0,163285446.87,29356179.68,4621403.18,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 04 2020,FTT,0,162882390.05,28990180.56,4584345.49,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jan 02 2020,FTT,0,162479333.23,28624181.43,4547287.80,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 30 2019,FTT,0,161874748.01,28075182.75,4491701.26,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 28 2019,FTT,0,161471691.19,27709183.63,4454643.56,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 26 2019,FTT,0,161068634.37,27343184.50,4417585.87,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 24 2019,FTT,0,160665577.56,26977185.38,4380528.18,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 22 2019,FTT,0,160262520.74,26611186.26,4343470.48,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 20 2019,FTT,0,159859463.92,26245187.13,4306412.79,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 18 2019,FTT,0,159456407.11,25879188.01,4269355.10,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 16 2019,FTT,0,159053350.29,25513188.89,4232297.40,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 13 2019,FTT,0,158448765.06,24964190.20,4176710.86,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 11 2019,FTT,0,158045708.25,24598191.08,4139653.17,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 09 2019,FTT,0,157642651.43,24232191.95,4102595.48,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 07 2019,FTT,0,157239594.61,23866192.83,4065537.78,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 05 2019,FTT,0,156836537.80,23500193.71,4028480.09,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 03 2019,FTT,0,156433480.98,23134194.58,3991422.40,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Dec 01 2019,FTT,0,156030424.16,22768195.46,3954364.70,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 29 2019,FTT,0,155627367.35,22402196.34,3917307.01,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 27 2019,FTT,0,155224310.53,22036197.21,3880249.32,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 24 2019,FTT,0,154619725.31,21487198.53,3824662.78,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 22 2019,FTT,0,154216668.49,21121199.41,3787605.08,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 20 2019,FTT,0,153813611.67,20755200.28,3750547.39,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 18 2019,FTT,0,153410554.86,20389201.16,3713489.70,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 16 2019,FTT,0,153007498.04,20023202.04,3676432.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 14 2019,FTT,0,152604441.22,19657202.91,3639374.31,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 12 2019,FTT,0,152201384.41,19291203.79,3602316.62,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 10 2019,FTT,0,151798327.59,18925204.67,3565258.92,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 08 2019,FTT,0,151395270.77,18559205.54,3528201.23,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 05 2019,FTT,0,150790685.55,18010206.86,3472614.69,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 03 2019,FTT,0,150387628.73,17644207.74,3435557.00,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Nov 01 2019,FTT,0,149984571.91,17278208.61,3398499.30,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 30 2019,FTT,0,149581515.10,16912209.49,3361441.61,50000000.00,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 28 2019,FTT,0,148317951.03,16546210.37,3324383.91,49139492.75,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 26 2019,FTT,0,146827937.70,16180211.24,3287326.22,48052536.23,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 24 2019,FTT,0,145337924.36,15814212.12,3250268.53,46965579.71,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 22 2019,FTT,0,143847911.02,15448213.00,3213210.83,45878623.19,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 19 2019,FTT,0,141612891.01,14899214.31,3157624.29,44248188.41,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 17 2019,FTT,0,140122877.67,14533215.19,3120566.60,43161231.88,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 15 2019,FTT,0,138632864.33,14167216.06,3083508.91,42074275.36,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 13 2019,FTT,0,137142851.00,13801216.94,3046451.21,40987318.84,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 11 2019,FTT,0,135652837.66,13435217.82,3009393.52,39900362.32,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 09 2019,FTT,0,134162824.32,13069218.69,2972335.83,38813405.80,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 07 2019,FTT,0,132672810.98,12703219.57,2935278.13,37726449.28,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 05 2019,FTT,0,131182797.64,12337220.45,2898220.44,36639492.75,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Oct 03 2019,FTT,0,129692784.30,11971221.32,2861162.75,35552536.23,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 30 2019,FTT,0,127457764.30,11422222.64,2805576.21,33922101.45,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 28 2019,FTT,0,125967750.96,11056223.52,2768518.51,32835144.93,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 26 2019,FTT,0,124477737.62,10690224.39,2731460.82,31748188.41,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 24 2019,FTT,0,122987724.28,10324225.27,2694403.13,30661231.88,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 22 2019,FTT,0,121497710.94,9958226.15,2657345.43,29574275.36,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 20 2019,FTT,0,120007697.60,9592227.02,2620287.74,28487318.84,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 18 2019,FTT,0,118517684.26,9226227.90,2583230.05,27400362.32,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 16 2019,FTT,0,117027670.93,8860228.78,2546172.35,26313405.80,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 13 2019,FTT,0,114792650.92,8311230.09,2490585.81,24682971.01,6500000.00,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 11 2019,FTT,0,112937601.35,7945230.97,2453528.12,23596014.49,6134963.77,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 09 2019,FTT,0,111164979.31,7579231.84,2416470.43,22509057.97,5852355.07,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 07 2019,FTT,0,109392357.28,7213232.72,2379412.73,21422101.45,5569746.38,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 05 2019,FTT,0,107619735.25,6847233.60,2342355.04,20335144.93,5287137.68,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 03 2019,FTT,0,105847113.21,6481234.47,2305297.35,19248188.41,5004528.99,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Sep 01 2019,FTT,0,104074491.18,6115235.35,2268239.65,18161231.88,4721920.29,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 30 2019,FTT,0,102301869.14,5749236.23,2231181.96,17074275.36,4439311.59,14161920.00,2800000.00,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 28 2019,FTT,0,99662912.49,5383237.11,2194124.27,15987318.84,4156702.90,13438596.13,2656989.25,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 25 2019,FTT,0,95362503.31,4834238.42,2138537.73,14356884.06,3732789.86,12068087.74,2386021.51,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 23 2019,FTT,0,92495563.85,4468239.30,2101480.03,13269927.54,3450181.16,11154415.48,2205376.34,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 21 2019,FTT,0,89628624.40,4102240.17,2064422.34,12182971.01,3167572.46,10240743.23,2024731.18,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 19 2019,FTT,0,86761684.95,3736241.05,2027364.64,11096014.49,2884963.77,9327070.97,1844086.02,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 17 2019,FTT,0,83894745.49,3370241.93,1990306.95,10009057.97,2602355.07,8413398.71,1663440.86,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 15 2019,FTT,0,81027806.04,3004242.80,1953249.26,8922101.45,2319746.38,7499726.45,1482795.70,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 13 2019,FTT,0,78160866.58,2638243.68,1916191.56,7835144.93,2037137.68,6586054.19,1302150.54,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 11 2019,FTT,0,75293927.13,2272244.56,1879133.87,6748188.41,1754528.99,5672381.94,1121505.38,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 08 2019,FTT,0,70993517.95,1723245.87,1823547.33,5117753.62,1330615.94,4301873.55,850537.63,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 06 2019,FTT,0,68126578.50,1357246.75,1786489.64,4030797.10,1048007.25,3388201.29,669892.47,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 04 2019,FTT,0,65259639.04,991247.63,1749431.94,2943840.58,765398.55,2474529.03,489247.31,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Aug 02 2019,FTT,0,62392699.59,625248.50,1712374.25,1856884.06,482789.86,1560856.77,308602.15,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 31 2019,FTT,0,59525760.14,259249.38,1675316.56,769927.54,200181.16,647184.52,127956.99,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 29 2019,FTT,0,57484202.86,0,1638258.86,0,0,0,0,5076904.00,5076904.00,5076904.00,10153808.00,10153808.00,20307616.00
Jul 27 2019,FTT,0,1601201.17,0,1601201.17,0,0,0,0,0,0,0,0,0,0
Jul 25 2019,FTT,0,1564143.48,0,1564143.48,0,0,0,0,0,0,0,0,0,0
Jul 23 2019,FTT,0,1527085.78,0,1527085.78,0,0,0,0,0,0,0,0,0,0
Jul 20 2019,FTT,0,1471499.24,0,1471499.24,0,0,0,0,0,0,0,0,0,0
Jul 18 2019,FTT,0,1434441.55,0,1434441.55,0,0,0,0,0,0,0,0,0,0
Jul 16 2019,FTT,0,1397383.86,0,1397383.86,0,0,0,0,0,0,0,0,0,0
Jul 14 2019,FTT,0,1360326.16,0,1360326.16,0,0,0,0,0,0,0,0,0,0
Jul 12 2019,FTT,0,1323268.47,0,1323268.47,0,0,0,0,0,0,0,0,0,0
Jul 10 2019,FTT,0,1286210.78,0,1286210.78,0,0,0,0,0,0,0,0,0,0
Jul 08 2019,FTT,0,1249153.08,0,1249153.08,0,0,0,0,0,0,0,0,0,0
Jul 06 2019,FTT,0,1212095.39,0,1212095.39,0,0,0,0,0,0,0,0,0,0
Jul 04 2019,FTT,0,1175037.70,0,1175037.70,0,0,0,0,0,0,0,0,0,0
Jul 01 2019,FTT,0,1119451.16,0,1119451.16,0,0,0,0,0,0,0,0,0,0
Jun 29 2019,FTT,0,1082393.46,0,1082393.46,0,0,0,0,0,0,0,0,0,0
Jun 27 2019,FTT,0,1045335.77,0,1045335.77,0,0,0,0,0,0,0,0,0,0
Jun 25 2019,FTT,0,1008278.08,0,1008278.08,0,0,0,0,0,0,0,0,0,0
Jun 23 2019,FTT,0,971220.38,0,971220.38,0,0,0,0,0,0,0,0,0,0
Jun 21 2019,FTT,0,934162.69,0,934162.69,0,0,0,0,0,0,0,0,0,0
Jun 19 2019,FTT,0,897105.00,0,897105.00,0,0,0,0,0,0,0,0,0,0
Jun 17 2019,FTT,0,860047.30,0,860047.30,0,0,0,0,0,0,0,0,0,0
Jun 14 2019,FTT,0,804460.76,0,804460.76,0,0,0,0,0,0,0,0,0,0
Jun 12 2019,FTT,0,767403.07,0,767403.07,0,0,0,0,0,0,0,0,0,0
Jun 10 2019,FTT,0,730345.37,0,730345.37,0,0,0,0,0,0,0,0,0,0
Jun 08 2019,FTT,0,693287.68,0,693287.68,0,0,0,0,0,0,0,0,0,0
Jun 06 2019,FTT,0,656229.99,0,656229.99,0,0,0,0,0,0,0,0,0,0
Jun 04 2019,FTT,0,619172.29,0,619172.29,0,0,0,0,0,0,0,0,0,0
Jun 02 2019,FTT,0,582114.60,0,582114.60,0,0,0,0,0,0,0,0,0,0
May 31 2019,FTT,0,545056.91,0,545056.91,0,0,0,0,0,0,0,0,0,0
May 29 2019,FTT,0,507999.21,0,507999.21,0,0,0,0,0,0,0,0,0,0
May 26 2019,FTT,0,452412.67,0,452412.67,0,0,0,0,0,0,0,0,0,0
May 24 2019,FTT,0,415354.98,0,415354.98,0,0,0,0,0,0,0,0,0,0
May 22 2019,FTT,0,378297.29,0,378297.29,0,0,0,0,0,0,0,0,0,0
May 20 2019,FTT,0,341239.59,0,341239.59,0,0,0,0,0,0,0,0,0,0
May 18 2019,FTT,0,304181.90,0,304181.90,0,0,0,0,0,0,0,0,0,0
May 16 2019,FTT,0,267124.21,0,267124.21,0,0,0,0,0,0,0,0,0,0
May 14 2019,FTT,0,230066.51,0,230066.51,0,0,0,0,0,0,0,0,0,0
May 12 2019,FTT,0,193008.82,0,193008.82,0,0,0,0,0,0,0,0,0,0
May 09 2019,FTT,0,137422.28,0,137422.28,0,0,0,0,0,0,0,0,0,0
May 07 2019,FTT,0,100364.59,0,100364.59,0,0,0,0,0,0,0,0,0,0
May 05 2019,FTT,0,63306.89,0,63306.89,0,0,0,0,0,0,0,0,0,0
May 03 2019,FTT,0,26249.20,0,26249.20,0,0,0,0,0,0,0,0,0,0
May 01 2019,FTT,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0
