Date,Symbol,Available Supply,Unlocked Supply,Mix-Mining,Team,Backers,Coinlist Option 2,Testnet-Reward,Coinlist Option 1,Reserve & Community
Feb 11 2029,NYM,953258323.00,953258323.00,203258323.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Feb 07 2029,NYM,953258323.00,953258323.00,203258323.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Feb 04 2029,NYM,953258323.00,953258323.00,203258323.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 31 2029,NYM,953258323.00,953258323.00,203258323.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 28 2029,NYM,953258323.00,953258323.00,203258323.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 24 2029,NYM,953258323.00,953258323.00,203258323.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 20 2029,NYM,952304411.00,952304411.00,202304411.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 17 2029,NYM,952304411.00,952304411.00,202304411.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 13 2029,NYM,952304411.00,952304411.00,202304411.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 09 2029,NYM,952304411.00,952304411.00,202304411.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 06 2029,NYM,952304411.00,952304411.00,202304411.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 02 2029,NYM,952304411.00,952304411.00,202304411.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 29 2028,NYM,952304411.00,952304411.00,202304411.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 26 2028,NYM,952304411.00,952304411.00,202304411.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 22 2028,NYM,951331032.00,951331032.00,201331032.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 18 2028,NYM,951331032.00,951331032.00,201331032.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 15 2028,NYM,951331032.00,951331032.00,201331032.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 11 2028,NYM,951331032.00,951331032.00,201331032.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 07 2028,NYM,951331032.00,951331032.00,201331032.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 04 2028,NYM,951331032.00,951331032.00,201331032.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 30 2028,NYM,951331032.00,951331032.00,201331032.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 26 2028,NYM,951331032.00,951331032.00,201331032.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 23 2028,NYM,951331032.00,951331032.00,201331032.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 19 2028,NYM,950337787.00,950337787.00,200337787.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 15 2028,NYM,950337787.00,950337787.00,200337787.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 12 2028,NYM,950337787.00,950337787.00,200337787.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 08 2028,NYM,950337787.00,950337787.00,200337787.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 04 2028,NYM,950337787.00,950337787.00,200337787.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 01 2028,NYM,950337787.00,950337787.00,200337787.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 28 2028,NYM,950337787.00,950337787.00,200337787.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 25 2028,NYM,950337787.00,950337787.00,200337787.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 21 2028,NYM,949324273.00,949324273.00,199324273.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 17 2028,NYM,949324273.00,949324273.00,199324273.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 14 2028,NYM,949324273.00,949324273.00,199324273.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 10 2028,NYM,949324273.00,949324273.00,199324273.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 06 2028,NYM,949324273.00,949324273.00,199324273.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 03 2028,NYM,949324273.00,949324273.00,199324273.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 29 2028,NYM,949324273.00,949324273.00,199324273.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 25 2028,NYM,949324273.00,949324273.00,199324273.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 22 2028,NYM,948290074.00,948290074.00,198290074.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 18 2028,NYM,948290074.00,948290074.00,198290074.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 14 2028,NYM,948290074.00,948290074.00,198290074.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 11 2028,NYM,948290074.00,948290074.00,198290074.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 07 2028,NYM,948290074.00,948290074.00,198290074.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 03 2028,NYM,948290074.00,948290074.00,198290074.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 31 2028,NYM,948290074.00,948290074.00,198290074.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 27 2028,NYM,948290074.00,948290074.00,198290074.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 23 2028,NYM,947234770.00,947234770.00,197234770.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 20 2028,NYM,947234770.00,947234770.00,197234770.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 16 2028,NYM,947234770.00,947234770.00,197234770.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 12 2028,NYM,947234770.00,947234770.00,197234770.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 09 2028,NYM,947234770.00,947234770.00,197234770.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 05 2028,NYM,947234770.00,947234770.00,197234770.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 02 2028,NYM,947234770.00,947234770.00,197234770.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 29 2028,NYM,947234770.00,947234770.00,197234770.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 25 2028,NYM,946157928.00,946157928.00,196157928.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 22 2028,NYM,946157928.00,946157928.00,196157928.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 18 2028,NYM,946157928.00,946157928.00,196157928.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 14 2028,NYM,946157928.00,946157928.00,196157928.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 11 2028,NYM,946157928.00,946157928.00,196157928.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 07 2028,NYM,946157928.00,946157928.00,196157928.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 03 2028,NYM,946157928.00,946157928.00,196157928.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 30 2028,NYM,946157928.00,946157928.00,196157928.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 26 2028,NYM,946157928.00,946157928.00,196157928.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 22 2028,NYM,945059111.00,945059111.00,195059111.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 19 2028,NYM,945059111.00,945059111.00,195059111.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 15 2028,NYM,945059111.00,945059111.00,195059111.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 11 2028,NYM,945059111.00,945059111.00,195059111.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 08 2028,NYM,945059111.00,945059111.00,195059111.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 04 2028,NYM,945059111.00,945059111.00,195059111.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
May 31 2028,NYM,945059111.00,945059111.00,195059111.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
May 28 2028,NYM,945059111.00,945059111.00,195059111.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
May 24 2028,NYM,943937868.00,943937868.00,193937868.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
May 20 2028,NYM,943937868.00,943937868.00,193937868.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
May 17 2028,NYM,943937868.00,943937868.00,193937868.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
May 13 2028,NYM,943937868.00,943937868.00,193937868.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
May 09 2028,NYM,943937868.00,943937868.00,193937868.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
May 06 2028,NYM,943937868.00,943937868.00,193937868.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
May 02 2028,NYM,943937868.00,943937868.00,193937868.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Apr 29 2028,NYM,943937868.00,943937868.00,193937868.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Apr 25 2028,NYM,942793743.00,942793743.00,192793743.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Apr 21 2028,NYM,942793743.00,942793743.00,192793743.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Apr 18 2028,NYM,942793743.00,942793743.00,192793743.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Apr 14 2028,NYM,942793743.00,942793743.00,192793743.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Apr 10 2028,NYM,942793743.00,942793743.00,192793743.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Apr 07 2028,NYM,942793743.00,942793743.00,192793743.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Apr 03 2028,NYM,942793743.00,942793743.00,192793743.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Mar 30 2028,NYM,942793743.00,942793743.00,192793743.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Mar 27 2028,NYM,941626268.00,941626268.00,191626268.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Mar 23 2028,NYM,941626268.00,941626268.00,191626268.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Mar 19 2028,NYM,941626268.00,941626268.00,191626268.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Mar 16 2028,NYM,941626268.00,941626268.00,191626268.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Mar 12 2028,NYM,941626268.00,941626268.00,191626268.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Mar 08 2028,NYM,941626268.00,941626268.00,191626268.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Mar 05 2028,NYM,941626268.00,941626268.00,191626268.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Mar 01 2028,NYM,941626268.00,941626268.00,191626268.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Feb 26 2028,NYM,940434968.00,940434968.00,190434968.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Feb 23 2028,NYM,940434968.00,940434968.00,190434968.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Feb 19 2028,NYM,940434968.00,940434968.00,190434968.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Feb 15 2028,NYM,940434968.00,940434968.00,190434968.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Feb 12 2028,NYM,940434968.00,940434968.00,190434968.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Feb 08 2028,NYM,940434968.00,940434968.00,190434968.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Feb 05 2028,NYM,940434968.00,940434968.00,190434968.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Feb 01 2028,NYM,940434968.00,940434968.00,190434968.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 28 2028,NYM,940434968.00,940434968.00,190434968.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 25 2028,NYM,939219355.00,939219355.00,189219355.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 21 2028,NYM,939219355.00,939219355.00,189219355.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 17 2028,NYM,939219355.00,939219355.00,189219355.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 14 2028,NYM,939219355.00,939219355.00,189219355.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 10 2028,NYM,939219355.00,939219355.00,189219355.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 06 2028,NYM,939219355.00,939219355.00,189219355.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jan 03 2028,NYM,939219355.00,939219355.00,189219355.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 30 2027,NYM,939219355.00,939219355.00,189219355.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 26 2027,NYM,937978933.00,937978933.00,187978933.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 23 2027,NYM,937978933.00,937978933.00,187978933.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 19 2027,NYM,937978933.00,937978933.00,187978933.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 15 2027,NYM,937978933.00,937978933.00,187978933.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 12 2027,NYM,937978933.00,937978933.00,187978933.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 08 2027,NYM,937978933.00,937978933.00,187978933.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 04 2027,NYM,937978933.00,937978933.00,187978933.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Dec 01 2027,NYM,937978933.00,937978933.00,187978933.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 27 2027,NYM,936713197.00,936713197.00,186713197.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 23 2027,NYM,936713197.00,936713197.00,186713197.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 20 2027,NYM,936713197.00,936713197.00,186713197.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 16 2027,NYM,936713197.00,936713197.00,186713197.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 12 2027,NYM,936713197.00,936713197.00,186713197.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 09 2027,NYM,936713197.00,936713197.00,186713197.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 05 2027,NYM,936713197.00,936713197.00,186713197.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Nov 02 2027,NYM,936713197.00,936713197.00,186713197.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 29 2027,NYM,935421630.00,935421630.00,185421630.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 25 2027,NYM,935421630.00,935421630.00,185421630.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 22 2027,NYM,935421630.00,935421630.00,185421630.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 18 2027,NYM,935421630.00,935421630.00,185421630.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 14 2027,NYM,935421630.00,935421630.00,185421630.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 11 2027,NYM,935421630.00,935421630.00,185421630.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 07 2027,NYM,935421630.00,935421630.00,185421630.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Oct 03 2027,NYM,935421630.00,935421630.00,185421630.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 30 2027,NYM,935421630.00,935421630.00,185421630.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 26 2027,NYM,934103704.00,934103704.00,184103704.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 22 2027,NYM,934103704.00,934103704.00,184103704.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 19 2027,NYM,934103704.00,934103704.00,184103704.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 15 2027,NYM,934103704.00,934103704.00,184103704.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 11 2027,NYM,934103704.00,934103704.00,184103704.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 08 2027,NYM,934103704.00,934103704.00,184103704.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Sep 04 2027,NYM,934103704.00,934103704.00,184103704.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 31 2027,NYM,934103704.00,934103704.00,184103704.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 28 2027,NYM,932758882.00,932758882.00,182758882.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 24 2027,NYM,932758882.00,932758882.00,182758882.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 20 2027,NYM,932758882.00,932758882.00,182758882.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 17 2027,NYM,932758882.00,932758882.00,182758882.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 13 2027,NYM,932758882.00,932758882.00,182758882.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 10 2027,NYM,932758882.00,932758882.00,182758882.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 06 2027,NYM,932758882.00,932758882.00,182758882.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Aug 02 2027,NYM,932758882.00,932758882.00,182758882.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 30 2027,NYM,931386614.00,931386614.00,181386614.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 26 2027,NYM,931386614.00,931386614.00,181386614.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 22 2027,NYM,931386614.00,931386614.00,181386614.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 19 2027,NYM,931386614.00,931386614.00,181386614.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 15 2027,NYM,931386614.00,931386614.00,181386614.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 11 2027,NYM,931386614.00,931386614.00,181386614.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 08 2027,NYM,931386614.00,931386614.00,181386614.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jul 04 2027,NYM,931386614.00,931386614.00,181386614.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 30 2027,NYM,929986341.00,929986341.00,179986341.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 27 2027,NYM,929986341.00,929986341.00,179986341.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 23 2027,NYM,929986341.00,929986341.00,179986341.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 19 2027,NYM,929986341.00,929986341.00,179986341.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 16 2027,NYM,929986341.00,929986341.00,179986341.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 12 2027,NYM,929986341.00,929986341.00,179986341.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 08 2027,NYM,929986341.00,929986341.00,179986341.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 05 2027,NYM,929986341.00,929986341.00,179986341.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
Jun 01 2027,NYM,928557490.00,928557490.00,178557490.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
May 28 2027,NYM,928557490.00,928557490.00,178557490.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
May 25 2027,NYM,928557490.00,928557490.00,178557490.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
May 21 2027,NYM,928557490.00,928557490.00,178557490.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
May 17 2027,NYM,928557490.00,928557490.00,178557490.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
May 14 2027,NYM,928557490.00,928557490.00,178557490.00,200000000.00,365000000.00,25000000.00,10000000.00,50000000.00,100000000.00
