Date,Symbol,Available Supply,Unlocked Supply,Marketing (TBD),BONK DAO (TBD),Early Contributor,Initial Liquidity,Solana Developer,Solana Artist and Collectors,Solana Market Participants and Defi Users,Solana NFT Projects
Jan 21 2024,BONK,0,65276824817518.21,0,0,7376824817518.21,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 20 2024,BONK,0,65257664233576.61,0,0,7357664233576.61,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 19 2024,BONK,0,65238503649635.00,0,0,7338503649635.00,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 17 2024,BONK,0,65200182481751.79,0,0,7300182481751.79,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 16 2024,BONK,0,65181021897810.19,0,0,7281021897810.18,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 15 2024,BONK,0,65161861313868.58,0,0,7261861313868.58,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 13 2024,BONK,0,65123540145985.37,0,0,7223540145985.37,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 12 2024,BONK,0,65104379562043.77,0,0,7204379562043.76,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 11 2024,BONK,0,65085218978102.16,0,0,7185218978102.16,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 09 2024,BONK,0,65046897810218.94,0,0,7146897810218.95,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 08 2024,BONK,0,65027737226277.34,0,0,7127737226277.34,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 07 2024,BONK,0,65008576642335.73,0,0,7108576642335.73,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 05 2024,BONK,0,64970255474452.52,0,0,7070255474452.52,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 04 2024,BONK,0,64951094890510.92,0,0,7051094890510.92,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 03 2024,BONK,0,64931934306569.31,0,0,7031934306569.31,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jan 01 2024,BONK,0,64893613138686.10,0,0,6993613138686.10,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 31 2023,BONK,0,64874452554744.50,0,0,6974452554744.50,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 30 2023,BONK,0,64855291970802.89,0,0,6955291970802.89,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 28 2023,BONK,0,64816970802919.68,0,0,6916970802919.68,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 27 2023,BONK,0,64797810218978.08,0,0,6897810218978.07,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 26 2023,BONK,0,64778649635036.47,0,0,6878649635036.47,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 24 2023,BONK,0,64740328467153.26,0,0,6840328467153.26,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 23 2023,BONK,0,64721167883211.66,0,0,6821167883211.65,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 22 2023,BONK,0,64702007299270.05,0,0,6802007299270.05,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 20 2023,BONK,0,64663686131386.84,0,0,6763686131386.84,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 19 2023,BONK,0,64644525547445.23,0,0,6744525547445.23,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 17 2023,BONK,0,64606204379562.02,0,0,6706204379562.02,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 16 2023,BONK,0,64587043795620.41,0,0,6687043795620.41,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 15 2023,BONK,0,64567883211678.81,0,0,6667883211678.81,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 13 2023,BONK,0,64529562043795.59,0,0,6629562043795.60,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 12 2023,BONK,0,64510401459853.99,0,0,6610401459853.99,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 11 2023,BONK,0,64491240875912.39,0,0,6591240875912.39,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 09 2023,BONK,0,64452919708029.17,0,0,6552919708029.18,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 08 2023,BONK,0,64433759124087.57,0,0,6533759124087.57,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 07 2023,BONK,0,64414598540145.97,0,0,6514598540145.97,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 05 2023,BONK,0,64376277372262.75,0,0,6476277372262.75,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 04 2023,BONK,0,64357116788321.15,0,0,6457116788321.15,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 03 2023,BONK,0,64337956204379.55,0,0,6437956204379.54,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Dec 01 2023,BONK,0,64299635036496.33,0,0,6399635036496.33,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 30 2023,BONK,0,64280474452554.73,0,0,6380474452554.73,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 29 2023,BONK,0,64261313868613.12,0,0,6361313868613.12,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 27 2023,BONK,0,64222992700729.91,0,0,6322992700729.91,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 26 2023,BONK,0,64203832116788.30,0,0,6303832116788.31,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 25 2023,BONK,0,64184671532846.70,0,0,6284671532846.70,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 23 2023,BONK,0,64146350364963.48,0,0,6246350364963.49,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 22 2023,BONK,0,64127189781021.88,0,0,6227189781021.88,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 21 2023,BONK,0,64108029197080.28,0,0,6208029197080.28,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 19 2023,BONK,0,64069708029197.06,0,0,6169708029197.07,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 18 2023,BONK,0,64050547445255.46,0,0,6150547445255.46,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 17 2023,BONK,0,64031386861313.86,0,0,6131386861313.86,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 15 2023,BONK,0,63993065693430.64,0,0,6093065693430.65,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 14 2023,BONK,0,63973905109489.04,0,0,6073905109489.04,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 13 2023,BONK,0,63954744525547.44,0,0,6054744525547.43,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 11 2023,BONK,0,63916423357664.22,0,0,6016423357664.22,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 10 2023,BONK,0,63897262773722.62,0,0,5997262773722.62,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 09 2023,BONK,0,63878102189781.02,0,0,5978102189781.01,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 07 2023,BONK,0,63839781021897.80,0,0,5939781021897.80,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 06 2023,BONK,0,63820620437956.20,0,0,5920620437956.20,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 05 2023,BONK,0,63801459854014.59,0,0,5901459854014.59,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 03 2023,BONK,0,63763138686131.38,0,0,5863138686131.38,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 02 2023,BONK,0,63743978102189.77,0,0,5843978102189.77,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Nov 01 2023,BONK,0,63724817518248.17,0,0,5824817518248.17,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 30 2023,BONK,0,63686496350364.95,0,0,5786496350364.96,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 29 2023,BONK,0,63667335766423.35,0,0,5767335766423.35,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 28 2023,BONK,0,63648175182481.75,0,0,5748175182481.75,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 26 2023,BONK,0,63609854014598.53,0,0,5709854014598.54,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 25 2023,BONK,0,63590693430656.93,0,0,5690693430656.93,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 24 2023,BONK,0,63571532846715.33,0,0,5671532846715.32,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 22 2023,BONK,0,63533211678832.11,0,0,5633211678832.11,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 21 2023,BONK,0,63514051094890.51,0,0,5614051094890.51,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 20 2023,BONK,0,63494890510948.91,0,0,5594890510948.90,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 18 2023,BONK,0,63456569343065.69,0,0,5556569343065.69,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 17 2023,BONK,0,63437408759124.09,0,0,5537408759124.09,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 16 2023,BONK,0,63418248175182.48,0,0,5518248175182.48,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 14 2023,BONK,0,63379927007299.27,0,0,5479927007299.27,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 13 2023,BONK,0,63360766423357.66,0,0,5460766423357.66,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 12 2023,BONK,0,63341605839416.06,0,0,5441605839416.06,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 10 2023,BONK,0,63303284671532.84,0,0,5403284671532.85,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 09 2023,BONK,0,63284124087591.24,0,0,5384124087591.24,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 08 2023,BONK,0,63264963503649.64,0,0,5364963503649.64,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 06 2023,BONK,0,63226642335766.42,0,0,5326642335766.43,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 05 2023,BONK,0,63207481751824.82,0,0,5307481751824.82,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 04 2023,BONK,0,63188321167883.22,0,0,5288321167883.22,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 02 2023,BONK,0,63150000000000.00,0,0,5250000000000.00,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Oct 01 2023,BONK,0,63130839416058.40,0,0,5230839416058.40,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 30 2023,BONK,0,63111678832116.80,0,0,5211678832116.79,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 28 2023,BONK,0,63073357664233.58,0,0,5173357664233.58,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 27 2023,BONK,0,63054197080291.98,0,0,5154197080291.98,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 25 2023,BONK,0,63015875912408.77,0,0,5115875912408.77,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 24 2023,BONK,0,62996715328467.16,0,0,5096715328467.16,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 23 2023,BONK,0,62977554744525.56,0,0,5077554744525.56,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 21 2023,BONK,0,62939233576642.34,0,0,5039233576642.34,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 20 2023,BONK,0,62920072992700.73,0,0,5020072992700.74,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 19 2023,BONK,0,62900912408759.13,0,0,5000912408759.13,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 17 2023,BONK,0,62862591240875.92,0,0,4962591240875.92,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 16 2023,BONK,0,62843430656934.31,0,0,4943430656934.32,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 15 2023,BONK,0,62824270072992.71,0,0,4924270072992.71,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 13 2023,BONK,0,62785948905109.50,0,0,4885948905109.50,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 12 2023,BONK,0,62766788321167.89,0,0,4866788321167.90,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 11 2023,BONK,0,62747627737226.29,0,0,4847627737226.29,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 09 2023,BONK,0,62709306569343.08,0,0,4809306569343.08,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 08 2023,BONK,0,62690145985401.47,0,0,4790145985401.47,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 07 2023,BONK,0,62670985401459.87,0,0,4770985401459.87,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 05 2023,BONK,0,62632664233576.66,0,0,4732664233576.66,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 04 2023,BONK,0,62613503649635.05,0,0,4713503649635.05,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 03 2023,BONK,0,62594343065693.44,0,0,4694343065693.45,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Sep 01 2023,BONK,0,62556021897810.23,0,0,4656021897810.23,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 31 2023,BONK,0,62536861313868.62,0,0,4636861313868.63,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 30 2023,BONK,0,62517700729927.02,0,0,4617700729927.02,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 28 2023,BONK,0,62479379562043.81,0,0,4579379562043.81,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 27 2023,BONK,0,62460218978102.20,0,0,4560218978102.21,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 26 2023,BONK,0,62441058394160.60,0,0,4541058394160.60,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 24 2023,BONK,0,62402737226277.39,0,0,4502737226277.39,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 23 2023,BONK,0,62383576642335.78,0,0,4483576642335.79,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 22 2023,BONK,0,62364416058394.18,0,0,4464416058394.18,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 20 2023,BONK,0,62326094890510.97,0,0,4426094890510.97,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 19 2023,BONK,0,62306934306569.36,0,0,4406934306569.36,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 18 2023,BONK,0,62287773722627.76,0,0,4387773722627.76,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 16 2023,BONK,0,62249452554744.55,0,0,4349452554744.55,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 15 2023,BONK,0,62230291970802.94,0,0,4330291970802.94,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 14 2023,BONK,0,62211131386861.34,0,0,4311131386861.33,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 12 2023,BONK,0,62172810218978.12,0,0,4272810218978.12,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 11 2023,BONK,0,62153649635036.52,0,0,4253649635036.52,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 10 2023,BONK,0,62134489051094.91,0,0,4234489051094.91,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 08 2023,BONK,0,62096167883211.70,0,0,4196167883211.70,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 07 2023,BONK,0,62077007299270.09,0,0,4177007299270.09,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 06 2023,BONK,0,62057846715328.48,0,0,4157846715328.49,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 04 2023,BONK,0,62019525547445.27,0,0,4119525547445.27,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 03 2023,BONK,0,62000364963503.67,0,0,4100364963503.67,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Aug 02 2023,BONK,0,61981204379562.06,0,0,4081204379562.06,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 31 2023,BONK,0,61942883211678.85,0,0,4042883211678.85,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 30 2023,BONK,0,61923722627737.24,0,0,4023722627737.24,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 29 2023,BONK,0,61904562043795.64,0,0,4004562043795.64,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 27 2023,BONK,0,61866240875912.43,0,0,3966240875912.43,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 26 2023,BONK,0,61847080291970.82,0,0,3947080291970.82,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 25 2023,BONK,0,61827919708029.21,0,0,3927919708029.21,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 23 2023,BONK,0,61789598540146.00,0,0,3889598540146.00,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 22 2023,BONK,0,61770437956204.40,0,0,3870437956204.40,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 21 2023,BONK,0,61751277372262.79,0,0,3851277372262.79,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 19 2023,BONK,0,61712956204379.58,0,0,3812956204379.58,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 18 2023,BONK,0,61693795620437.97,0,0,3793795620437.97,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 17 2023,BONK,0,61674635036496.37,0,0,3774635036496.37,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 15 2023,BONK,0,61636313868613.16,0,0,3736313868613.16,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 14 2023,BONK,0,61617153284671.55,0,0,3717153284671.55,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 13 2023,BONK,0,61597992700729.94,0,0,3697992700729.94,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 11 2023,BONK,0,61559671532846.73,0,0,3659671532846.73,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 10 2023,BONK,0,61540510948905.12,0,0,3640510948905.13,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 08 2023,BONK,0,61502189781021.91,0,0,3602189781021.91,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 07 2023,BONK,0,61483029197080.30,0,0,3583029197080.31,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 06 2023,BONK,0,61463868613138.70,0,0,3563868613138.70,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 04 2023,BONK,0,61425547445255.49,0,0,3525547445255.49,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 03 2023,BONK,0,61406386861313.88,0,0,3506386861313.88,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jul 02 2023,BONK,0,61387226277372.28,0,0,3487226277372.28,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 30 2023,BONK,0,61348905109489.06,0,0,3448905109489.07,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 29 2023,BONK,0,61329744525547.46,0,0,3429744525547.46,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 28 2023,BONK,0,61310583941605.85,0,0,3410583941605.85,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 26 2023,BONK,0,61272262773722.64,0,0,3372262773722.64,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 25 2023,BONK,0,61253102189781.04,0,0,3353102189781.04,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 24 2023,BONK,0,61233941605839.43,0,0,3333941605839.43,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 22 2023,BONK,0,61195620437956.22,0,0,3295620437956.22,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 21 2023,BONK,0,61176459854014.61,0,0,3276459854014.61,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 20 2023,BONK,0,61157299270073.01,0,0,3257299270073.01,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 18 2023,BONK,0,61118978102189.80,0,0,3218978102189.79,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 17 2023,BONK,0,61099817518248.19,0,0,3199817518248.19,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 16 2023,BONK,0,61080656934306.58,0,0,3180656934306.58,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 14 2023,BONK,0,61042335766423.37,0,0,3142335766423.37,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 13 2023,BONK,0,61023175182481.77,0,0,3123175182481.76,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 12 2023,BONK,0,61004014598540.16,0,0,3104014598540.16,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 10 2023,BONK,0,60965693430656.94,0,0,3065693430656.95,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 09 2023,BONK,0,60946532846715.34,0,0,3046532846715.34,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 08 2023,BONK,0,60927372262773.73,0,0,3027372262773.73,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 06 2023,BONK,0,60889051094890.52,0,0,2989051094890.52,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 05 2023,BONK,0,60869890510948.91,0,0,2969890510948.92,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 04 2023,BONK,0,60850729927007.31,0,0,2950729927007.31,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 02 2023,BONK,0,60812408759124.10,0,0,2912408759124.10,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
Jun 01 2023,BONK,0,60793248175182.49,0,0,2893248175182.49,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 31 2023,BONK,0,60774087591240.89,0,0,2874087591240.89,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 29 2023,BONK,0,60735766423357.67,0,0,2835766423357.68,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 28 2023,BONK,0,60716605839416.07,0,0,2816605839416.07,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 27 2023,BONK,0,60697445255474.46,0,0,2797445255474.46,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 25 2023,BONK,0,60659124087591.25,0,0,2759124087591.25,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 24 2023,BONK,0,60639963503649.65,0,0,2739963503649.65,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 23 2023,BONK,0,60620802919708.04,0,0,2720802919708.04,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 21 2023,BONK,0,60582481751824.83,0,0,2682481751824.83,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
May 20 2023,BONK,0,60563321167883.22,0,0,2663321167883.22,5300000000000.00,5300000000000.00,10500000000000.00,15800000000000.00,21000000000000.00
