Date,Symbol,Available Supply,Unlocked Supply,Founders & Advisors,Development,Ecosystem,NFT Drops,Staking,Liquidity,Seed,Private Round 1,Private Round 2,Private Round 3,IDO
Apr 29 2023,SUPER,0,874523972.60,59041095.89,59041095.89,53136986.30,50000000.00,250000000.00,10000000.00,43304794.52,90000000.00,150000000.00,100000000.00,10000000.00
Apr 28 2023,SUPER,0,874068493.15,58904109.59,58904109.59,53013698.63,50000000.00,250000000.00,10000000.00,43246575.34,90000000.00,150000000.00,100000000.00,10000000.00
Apr 26 2023,SUPER,0,873157534.25,58630136.99,58630136.99,52767123.29,50000000.00,250000000.00,10000000.00,43130136.99,90000000.00,150000000.00,100000000.00,10000000.00
Apr 25 2023,SUPER,0,872702054.79,58493150.68,58493150.68,52643835.62,50000000.00,250000000.00,10000000.00,43071917.81,90000000.00,150000000.00,100000000.00,10000000.00
Apr 24 2023,SUPER,0,872246575.34,58356164.38,58356164.38,52520547.95,50000000.00,250000000.00,10000000.00,43013698.63,90000000.00,150000000.00,100000000.00,10000000.00
Apr 22 2023,SUPER,0,871335616.44,58082191.78,58082191.78,52273972.60,50000000.00,250000000.00,10000000.00,42897260.27,90000000.00,150000000.00,100000000.00,10000000.00
Apr 21 2023,SUPER,0,870880136.99,57945205.48,57945205.48,52150684.93,50000000.00,250000000.00,10000000.00,42839041.10,90000000.00,150000000.00,100000000.00,10000000.00
Apr 20 2023,SUPER,0,870424657.53,57808219.18,57808219.18,52027397.26,50000000.00,250000000.00,10000000.00,42780821.92,90000000.00,150000000.00,100000000.00,10000000.00
Apr 18 2023,SUPER,0,869513698.63,57534246.58,57534246.58,51780821.92,50000000.00,250000000.00,10000000.00,42664383.56,90000000.00,150000000.00,100000000.00,10000000.00
Apr 17 2023,SUPER,0,869058219.18,57397260.27,57397260.27,51657534.25,50000000.00,250000000.00,10000000.00,42606164.38,90000000.00,150000000.00,100000000.00,10000000.00
Apr 15 2023,SUPER,0,868147260.27,57123287.67,57123287.67,51410958.90,50000000.00,250000000.00,10000000.00,42489726.03,90000000.00,150000000.00,100000000.00,10000000.00
Apr 14 2023,SUPER,0,867691780.82,56986301.37,56986301.37,51287671.23,50000000.00,250000000.00,10000000.00,42431506.85,90000000.00,150000000.00,100000000.00,10000000.00
Apr 13 2023,SUPER,0,867236301.37,56849315.07,56849315.07,51164383.56,50000000.00,250000000.00,10000000.00,42373287.67,90000000.00,150000000.00,100000000.00,10000000.00
Apr 11 2023,SUPER,0,866325342.47,56575342.47,56575342.47,50917808.22,50000000.00,250000000.00,10000000.00,42256849.32,90000000.00,150000000.00,100000000.00,10000000.00
Apr 10 2023,SUPER,0,865869863.01,56438356.16,56438356.16,50794520.55,50000000.00,250000000.00,10000000.00,42198630.14,90000000.00,150000000.00,100000000.00,10000000.00
Apr 09 2023,SUPER,0,865414383.56,56301369.86,56301369.86,50671232.88,50000000.00,250000000.00,10000000.00,42140410.96,90000000.00,150000000.00,100000000.00,10000000.00
Apr 07 2023,SUPER,0,864503424.66,56027397.26,56027397.26,50424657.53,50000000.00,250000000.00,10000000.00,42023972.60,90000000.00,150000000.00,100000000.00,10000000.00
Apr 06 2023,SUPER,0,864047945.21,55890410.96,55890410.96,50301369.86,50000000.00,250000000.00,10000000.00,41965753.42,90000000.00,150000000.00,100000000.00,10000000.00
Apr 04 2023,SUPER,0,863136986.30,55616438.36,55616438.36,50054794.52,50000000.00,250000000.00,10000000.00,41849315.07,90000000.00,150000000.00,100000000.00,10000000.00
Apr 03 2023,SUPER,0,862681506.85,55479452.05,55479452.05,49931506.85,50000000.00,250000000.00,10000000.00,41791095.89,90000000.00,150000000.00,100000000.00,10000000.00
Apr 02 2023,SUPER,0,862226027.40,55342465.75,55342465.75,49808219.18,50000000.00,250000000.00,10000000.00,41732876.71,90000000.00,150000000.00,100000000.00,10000000.00
Mar 31 2023,SUPER,0,861315068.49,55068493.15,55068493.15,49561643.84,50000000.00,250000000.00,10000000.00,41616438.36,90000000.00,150000000.00,100000000.00,10000000.00
Mar 30 2023,SUPER,0,860859589.04,54931506.85,54931506.85,49438356.16,50000000.00,250000000.00,10000000.00,41558219.18,90000000.00,150000000.00,100000000.00,10000000.00
Mar 29 2023,SUPER,0,860404109.59,54794520.55,54794520.55,49315068.49,50000000.00,250000000.00,10000000.00,41500000.00,90000000.00,150000000.00,100000000.00,10000000.00
Mar 27 2023,SUPER,0,859493150.68,54520547.95,54520547.95,49068493.15,50000000.00,250000000.00,10000000.00,41383561.64,90000000.00,150000000.00,100000000.00,10000000.00
Mar 26 2023,SUPER,0,859037671.23,54383561.64,54383561.64,48945205.48,50000000.00,250000000.00,10000000.00,41325342.47,90000000.00,150000000.00,100000000.00,10000000.00
Mar 24 2023,SUPER,0,858126712.33,54109589.04,54109589.04,48698630.14,50000000.00,250000000.00,10000000.00,41208904.11,90000000.00,150000000.00,100000000.00,10000000.00
Mar 23 2023,SUPER,0,857671232.88,53972602.74,53972602.74,48575342.47,50000000.00,250000000.00,10000000.00,41150684.93,90000000.00,150000000.00,100000000.00,10000000.00
Mar 22 2023,SUPER,0,857215753.42,53835616.44,53835616.44,48452054.79,50000000.00,250000000.00,10000000.00,41092465.75,90000000.00,150000000.00,100000000.00,10000000.00
Mar 20 2023,SUPER,0,856304794.52,53561643.84,53561643.84,48205479.45,50000000.00,250000000.00,10000000.00,40976027.40,90000000.00,150000000.00,100000000.00,10000000.00
Mar 19 2023,SUPER,0,855849315.07,53424657.53,53424657.53,48082191.78,50000000.00,250000000.00,10000000.00,40917808.22,90000000.00,150000000.00,100000000.00,10000000.00
Mar 18 2023,SUPER,0,855393835.62,53287671.23,53287671.23,47958904.11,50000000.00,250000000.00,10000000.00,40859589.04,90000000.00,150000000.00,100000000.00,10000000.00
Mar 16 2023,SUPER,0,854482876.71,53013698.63,53013698.63,47712328.77,50000000.00,250000000.00,10000000.00,40743150.68,90000000.00,150000000.00,100000000.00,10000000.00
Mar 15 2023,SUPER,0,854027397.26,52876712.33,52876712.33,47589041.10,50000000.00,250000000.00,10000000.00,40684931.51,90000000.00,150000000.00,100000000.00,10000000.00
Mar 13 2023,SUPER,0,853116438.36,52602739.73,52602739.73,47342465.75,50000000.00,250000000.00,10000000.00,40568493.15,90000000.00,150000000.00,100000000.00,10000000.00
Mar 12 2023,SUPER,0,852660958.90,52465753.42,52465753.42,47219178.08,50000000.00,250000000.00,10000000.00,40510273.97,90000000.00,150000000.00,100000000.00,10000000.00
Mar 11 2023,SUPER,0,852205479.45,52328767.12,52328767.12,47095890.41,50000000.00,250000000.00,10000000.00,40452054.79,90000000.00,150000000.00,100000000.00,10000000.00
Mar 09 2023,SUPER,0,851294520.55,52054794.52,52054794.52,46849315.07,50000000.00,250000000.00,10000000.00,40335616.44,90000000.00,150000000.00,100000000.00,10000000.00
Mar 08 2023,SUPER,0,850839041.10,51917808.22,51917808.22,46726027.40,50000000.00,250000000.00,10000000.00,40277397.26,90000000.00,150000000.00,100000000.00,10000000.00
Mar 07 2023,SUPER,0,850383561.64,51780821.92,51780821.92,46602739.73,50000000.00,250000000.00,10000000.00,40219178.08,90000000.00,150000000.00,100000000.00,10000000.00
Mar 05 2023,SUPER,0,849472602.74,51506849.32,51506849.32,46356164.38,50000000.00,250000000.00,10000000.00,40102739.73,90000000.00,150000000.00,100000000.00,10000000.00
Mar 04 2023,SUPER,0,849017123.29,51369863.01,51369863.01,46232876.71,50000000.00,250000000.00,10000000.00,40044520.55,90000000.00,150000000.00,100000000.00,10000000.00
Mar 02 2023,SUPER,0,848106164.38,51095890.41,51095890.41,45986301.37,50000000.00,250000000.00,10000000.00,39928082.19,90000000.00,150000000.00,100000000.00,10000000.00
Mar 01 2023,SUPER,0,847650684.93,50958904.11,50958904.11,45863013.70,50000000.00,250000000.00,10000000.00,39869863.01,90000000.00,150000000.00,100000000.00,10000000.00
Feb 28 2023,SUPER,0,847195205.48,50821917.81,50821917.81,45739726.03,50000000.00,250000000.00,10000000.00,39811643.84,90000000.00,150000000.00,100000000.00,10000000.00
Feb 26 2023,SUPER,0,846284246.58,50547945.21,50547945.21,45493150.68,50000000.00,250000000.00,10000000.00,39695205.48,90000000.00,150000000.00,100000000.00,10000000.00
Feb 25 2023,SUPER,0,845828767.12,50410958.90,50410958.90,45369863.01,50000000.00,250000000.00,10000000.00,39636986.30,90000000.00,150000000.00,100000000.00,10000000.00
Feb 24 2023,SUPER,0,845373287.67,50273972.60,50273972.60,45246575.34,50000000.00,250000000.00,10000000.00,39578767.12,90000000.00,150000000.00,100000000.00,10000000.00
Feb 22 2023,SUPER,0,844462328.77,50000000.00,50000000.00,45000000.00,50000000.00,250000000.00,10000000.00,39462328.77,90000000.00,150000000.00,100000000.00,10000000.00
Feb 21 2023,SUPER,0,844006849.32,49863013.70,49863013.70,44876712.33,50000000.00,250000000.00,10000000.00,39404109.59,90000000.00,150000000.00,100000000.00,10000000.00
Feb 19 2023,SUPER,0,843095890.41,49589041.10,49589041.10,44630136.99,50000000.00,250000000.00,10000000.00,39287671.23,90000000.00,150000000.00,100000000.00,10000000.00
Feb 18 2023,SUPER,0,842640410.96,49452054.79,49452054.79,44506849.32,50000000.00,250000000.00,10000000.00,39229452.05,90000000.00,150000000.00,100000000.00,10000000.00
Feb 17 2023,SUPER,0,842184931.51,49315068.49,49315068.49,44383561.64,50000000.00,250000000.00,10000000.00,39171232.88,90000000.00,150000000.00,100000000.00,10000000.00
Feb 15 2023,SUPER,0,841273972.60,49041095.89,49041095.89,44136986.30,50000000.00,250000000.00,10000000.00,39054794.52,90000000.00,150000000.00,100000000.00,10000000.00
Feb 14 2023,SUPER,0,840818493.15,48904109.59,48904109.59,44013698.63,50000000.00,250000000.00,10000000.00,38996575.34,90000000.00,150000000.00,100000000.00,10000000.00
Feb 13 2023,SUPER,0,840363013.70,48767123.29,48767123.29,43890410.96,50000000.00,250000000.00,10000000.00,38938356.16,90000000.00,150000000.00,100000000.00,10000000.00
Feb 11 2023,SUPER,0,839452054.79,48493150.68,48493150.68,43643835.62,50000000.00,250000000.00,10000000.00,38821917.81,90000000.00,150000000.00,100000000.00,10000000.00
Feb 10 2023,SUPER,0,838996575.34,48356164.38,48356164.38,43520547.95,50000000.00,250000000.00,10000000.00,38763698.63,90000000.00,150000000.00,100000000.00,10000000.00
Feb 09 2023,SUPER,0,838541095.89,48219178.08,48219178.08,43397260.27,50000000.00,250000000.00,10000000.00,38705479.45,90000000.00,150000000.00,100000000.00,10000000.00
Feb 07 2023,SUPER,0,837630136.99,47945205.48,47945205.48,43150684.93,50000000.00,250000000.00,10000000.00,38589041.10,90000000.00,150000000.00,100000000.00,10000000.00
Feb 06 2023,SUPER,0,837174657.53,47808219.18,47808219.18,43027397.26,50000000.00,250000000.00,10000000.00,38530821.92,90000000.00,150000000.00,100000000.00,10000000.00
Feb 04 2023,SUPER,0,836263698.63,47534246.58,47534246.58,42780821.92,50000000.00,250000000.00,10000000.00,38414383.56,90000000.00,150000000.00,100000000.00,10000000.00
Feb 03 2023,SUPER,0,835808219.18,47397260.27,47397260.27,42657534.25,50000000.00,250000000.00,10000000.00,38356164.38,90000000.00,150000000.00,100000000.00,10000000.00
Feb 02 2023,SUPER,0,835352739.73,47260273.97,47260273.97,42534246.58,50000000.00,250000000.00,10000000.00,38297945.21,90000000.00,150000000.00,100000000.00,10000000.00
Jan 31 2023,SUPER,0,834441780.82,46986301.37,46986301.37,42287671.23,50000000.00,250000000.00,10000000.00,38181506.85,90000000.00,150000000.00,100000000.00,10000000.00
Jan 30 2023,SUPER,0,833986301.37,46849315.07,46849315.07,42164383.56,50000000.00,250000000.00,10000000.00,38123287.67,90000000.00,150000000.00,100000000.00,10000000.00
Jan 29 2023,SUPER,0,833530821.92,46712328.77,46712328.77,42041095.89,50000000.00,250000000.00,10000000.00,38065068.49,90000000.00,150000000.00,100000000.00,10000000.00
Jan 27 2023,SUPER,0,832619863.01,46438356.16,46438356.16,41794520.55,50000000.00,250000000.00,10000000.00,37948630.14,90000000.00,150000000.00,100000000.00,10000000.00
Jan 26 2023,SUPER,0,832164383.56,46301369.86,46301369.86,41671232.88,50000000.00,250000000.00,10000000.00,37890410.96,90000000.00,150000000.00,100000000.00,10000000.00
Jan 24 2023,SUPER,0,831253424.66,46027397.26,46027397.26,41424657.53,50000000.00,250000000.00,10000000.00,37773972.60,90000000.00,150000000.00,100000000.00,10000000.00
Jan 23 2023,SUPER,0,830797945.21,45890410.96,45890410.96,41301369.86,50000000.00,250000000.00,10000000.00,37715753.42,90000000.00,150000000.00,100000000.00,10000000.00
Jan 22 2023,SUPER,0,830342465.75,45753424.66,45753424.66,41178082.19,50000000.00,250000000.00,10000000.00,37657534.25,90000000.00,150000000.00,100000000.00,10000000.00
Jan 20 2023,SUPER,0,829431506.85,45479452.05,45479452.05,40931506.85,50000000.00,250000000.00,10000000.00,37541095.89,90000000.00,150000000.00,100000000.00,10000000.00
Jan 19 2023,SUPER,0,828976027.40,45342465.75,45342465.75,40808219.18,50000000.00,250000000.00,10000000.00,37482876.71,90000000.00,150000000.00,100000000.00,10000000.00
Jan 18 2023,SUPER,0,828520547.95,45205479.45,45205479.45,40684931.51,50000000.00,250000000.00,10000000.00,37424657.53,90000000.00,150000000.00,100000000.00,10000000.00
Jan 16 2023,SUPER,0,827609589.04,44931506.85,44931506.85,40438356.16,50000000.00,250000000.00,10000000.00,37308219.18,90000000.00,150000000.00,100000000.00,10000000.00
Jan 15 2023,SUPER,0,827154109.59,44794520.55,44794520.55,40315068.49,50000000.00,250000000.00,10000000.00,37250000.00,90000000.00,150000000.00,100000000.00,10000000.00
Jan 13 2023,SUPER,0,826243150.68,44520547.95,44520547.95,40068493.15,50000000.00,250000000.00,10000000.00,37133561.64,90000000.00,150000000.00,100000000.00,10000000.00
Jan 12 2023,SUPER,0,825787671.23,44383561.64,44383561.64,39945205.48,50000000.00,250000000.00,10000000.00,37075342.47,90000000.00,150000000.00,100000000.00,10000000.00
Jan 11 2023,SUPER,0,825332191.78,44246575.34,44246575.34,39821917.81,50000000.00,250000000.00,10000000.00,37017123.29,90000000.00,150000000.00,100000000.00,10000000.00
Jan 09 2023,SUPER,0,824421232.88,43972602.74,43972602.74,39575342.47,50000000.00,250000000.00,10000000.00,36900684.93,90000000.00,150000000.00,100000000.00,10000000.00
Jan 08 2023,SUPER,0,823965753.42,43835616.44,43835616.44,39452054.79,50000000.00,250000000.00,10000000.00,36842465.75,90000000.00,150000000.00,100000000.00,10000000.00
Jan 07 2023,SUPER,0,823510273.97,43698630.14,43698630.14,39328767.12,50000000.00,250000000.00,10000000.00,36784246.58,90000000.00,150000000.00,100000000.00,10000000.00
Jan 05 2023,SUPER,0,822599315.07,43424657.53,43424657.53,39082191.78,50000000.00,250000000.00,10000000.00,36667808.22,90000000.00,150000000.00,100000000.00,10000000.00
Jan 04 2023,SUPER,0,822143835.62,43287671.23,43287671.23,38958904.11,50000000.00,250000000.00,10000000.00,36609589.04,90000000.00,150000000.00,100000000.00,10000000.00
Jan 02 2023,SUPER,0,821232876.71,43013698.63,43013698.63,38712328.77,50000000.00,250000000.00,10000000.00,36493150.68,90000000.00,150000000.00,100000000.00,10000000.00
Jan 01 2023,SUPER,0,820777397.26,42876712.33,42876712.33,38589041.10,50000000.00,250000000.00,10000000.00,36434931.51,90000000.00,150000000.00,100000000.00,10000000.00
Dec 31 2022,SUPER,0,820321917.81,42739726.03,42739726.03,38465753.42,50000000.00,250000000.00,10000000.00,36376712.33,90000000.00,150000000.00,100000000.00,10000000.00
Dec 29 2022,SUPER,0,819410958.90,42465753.42,42465753.42,38219178.08,50000000.00,250000000.00,10000000.00,36260273.97,90000000.00,150000000.00,100000000.00,10000000.00
Dec 28 2022,SUPER,0,818955479.45,42328767.12,42328767.12,38095890.41,50000000.00,250000000.00,10000000.00,36202054.79,90000000.00,150000000.00,100000000.00,10000000.00
Dec 27 2022,SUPER,0,818500000.00,42191780.82,42191780.82,37972602.74,50000000.00,250000000.00,10000000.00,36143835.62,90000000.00,150000000.00,100000000.00,10000000.00
Dec 25 2022,SUPER,0,817589041.10,41917808.22,41917808.22,37726027.40,50000000.00,250000000.00,10000000.00,36027397.26,90000000.00,150000000.00,100000000.00,10000000.00
Dec 24 2022,SUPER,0,817133561.64,41780821.92,41780821.92,37602739.73,50000000.00,250000000.00,10000000.00,35969178.08,90000000.00,150000000.00,100000000.00,10000000.00
Dec 22 2022,SUPER,0,816222602.74,41506849.32,41506849.32,37356164.38,50000000.00,250000000.00,10000000.00,35852739.73,90000000.00,150000000.00,100000000.00,10000000.00
Dec 21 2022,SUPER,0,815767123.29,41369863.01,41369863.01,37232876.71,50000000.00,250000000.00,10000000.00,35794520.55,90000000.00,150000000.00,100000000.00,10000000.00
Dec 20 2022,SUPER,0,815311643.84,41232876.71,41232876.71,37109589.04,50000000.00,250000000.00,10000000.00,35736301.37,90000000.00,150000000.00,100000000.00,10000000.00
Dec 18 2022,SUPER,0,814400684.93,40958904.11,40958904.11,36863013.70,50000000.00,250000000.00,10000000.00,35619863.01,90000000.00,150000000.00,100000000.00,10000000.00
Dec 17 2022,SUPER,0,813945205.48,40821917.81,40821917.81,36739726.03,50000000.00,250000000.00,10000000.00,35561643.84,90000000.00,150000000.00,100000000.00,10000000.00
Dec 16 2022,SUPER,0,813489726.03,40684931.51,40684931.51,36616438.36,50000000.00,250000000.00,10000000.00,35503424.66,90000000.00,150000000.00,100000000.00,10000000.00
Dec 14 2022,SUPER,0,812578767.12,40410958.90,40410958.90,36369863.01,50000000.00,250000000.00,10000000.00,35386986.30,90000000.00,150000000.00,100000000.00,10000000.00
Dec 13 2022,SUPER,0,812123287.67,40273972.60,40273972.60,36246575.34,50000000.00,250000000.00,10000000.00,35328767.12,90000000.00,150000000.00,100000000.00,10000000.00
Dec 11 2022,SUPER,0,811212328.77,40000000.00,40000000.00,36000000.00,50000000.00,250000000.00,10000000.00,35212328.77,90000000.00,150000000.00,100000000.00,10000000.00
Dec 10 2022,SUPER,0,810756849.32,39863013.70,39863013.70,35876712.33,50000000.00,250000000.00,10000000.00,35154109.59,90000000.00,150000000.00,100000000.00,10000000.00
Dec 09 2022,SUPER,0,810301369.86,39726027.40,39726027.40,35753424.66,50000000.00,250000000.00,10000000.00,35095890.41,90000000.00,150000000.00,100000000.00,10000000.00
Dec 07 2022,SUPER,0,809390410.96,39452054.79,39452054.79,35506849.32,50000000.00,250000000.00,10000000.00,34979452.05,90000000.00,150000000.00,100000000.00,10000000.00
Dec 06 2022,SUPER,0,808934931.51,39315068.49,39315068.49,35383561.64,50000000.00,250000000.00,10000000.00,34921232.88,90000000.00,150000000.00,100000000.00,10000000.00
Dec 05 2022,SUPER,0,808479452.05,39178082.19,39178082.19,35260273.97,50000000.00,250000000.00,10000000.00,34863013.70,90000000.00,150000000.00,100000000.00,10000000.00
Dec 03 2022,SUPER,0,807568493.15,38904109.59,38904109.59,35013698.63,50000000.00,250000000.00,10000000.00,34746575.34,90000000.00,150000000.00,100000000.00,10000000.00
Dec 02 2022,SUPER,0,807113013.70,38767123.29,38767123.29,34890410.96,50000000.00,250000000.00,10000000.00,34688356.16,90000000.00,150000000.00,100000000.00,10000000.00
Dec 01 2022,SUPER,0,806657534.25,38630136.99,38630136.99,34767123.29,50000000.00,250000000.00,10000000.00,34630136.99,90000000.00,150000000.00,100000000.00,10000000.00
Nov 29 2022,SUPER,0,805746575.34,38356164.38,38356164.38,34520547.95,50000000.00,250000000.00,10000000.00,34513698.63,90000000.00,150000000.00,100000000.00,10000000.00
Nov 28 2022,SUPER,0,805291095.89,38219178.08,38219178.08,34397260.27,50000000.00,250000000.00,10000000.00,34455479.45,90000000.00,150000000.00,100000000.00,10000000.00
Nov 26 2022,SUPER,0,804380136.99,37945205.48,37945205.48,34150684.93,50000000.00,250000000.00,10000000.00,34339041.10,90000000.00,150000000.00,100000000.00,10000000.00
Nov 25 2022,SUPER,0,803924657.53,37808219.18,37808219.18,34027397.26,50000000.00,250000000.00,10000000.00,34280821.92,90000000.00,150000000.00,100000000.00,10000000.00
Nov 24 2022,SUPER,0,803469178.08,37671232.88,37671232.88,33904109.59,50000000.00,250000000.00,10000000.00,34222602.74,90000000.00,150000000.00,100000000.00,10000000.00
Nov 22 2022,SUPER,0,802558219.18,37397260.27,37397260.27,33657534.25,50000000.00,250000000.00,10000000.00,34106164.38,90000000.00,150000000.00,100000000.00,10000000.00
Nov 21 2022,SUPER,0,802102739.73,37260273.97,37260273.97,33534246.58,50000000.00,250000000.00,10000000.00,34047945.21,90000000.00,150000000.00,100000000.00,10000000.00
Nov 20 2022,SUPER,0,801647260.27,37123287.67,37123287.67,33410958.90,50000000.00,250000000.00,10000000.00,33989726.03,90000000.00,150000000.00,100000000.00,10000000.00
Nov 18 2022,SUPER,0,800736301.37,36849315.07,36849315.07,33164383.56,50000000.00,250000000.00,10000000.00,33873287.67,90000000.00,150000000.00,100000000.00,10000000.00
Nov 17 2022,SUPER,0,800280821.92,36712328.77,36712328.77,33041095.89,50000000.00,250000000.00,10000000.00,33815068.49,90000000.00,150000000.00,100000000.00,10000000.00
Nov 15 2022,SUPER,0,799369863.01,36438356.16,36438356.16,32794520.55,50000000.00,250000000.00,10000000.00,33698630.14,90000000.00,150000000.00,100000000.00,10000000.00
Nov 14 2022,SUPER,0,798914383.56,36301369.86,36301369.86,32671232.88,50000000.00,250000000.00,10000000.00,33640410.96,90000000.00,150000000.00,100000000.00,10000000.00
Nov 13 2022,SUPER,0,798458904.11,36164383.56,36164383.56,32547945.21,50000000.00,250000000.00,10000000.00,33582191.78,90000000.00,150000000.00,100000000.00,10000000.00
Nov 11 2022,SUPER,0,797547945.21,35890410.96,35890410.96,32301369.86,50000000.00,250000000.00,10000000.00,33465753.42,90000000.00,150000000.00,100000000.00,10000000.00
Nov 10 2022,SUPER,0,797092465.75,35753424.66,35753424.66,32178082.19,50000000.00,250000000.00,10000000.00,33407534.25,90000000.00,150000000.00,100000000.00,10000000.00
Nov 09 2022,SUPER,0,796636986.30,35616438.36,35616438.36,32054794.52,50000000.00,250000000.00,10000000.00,33349315.07,90000000.00,150000000.00,100000000.00,10000000.00
Nov 07 2022,SUPER,0,795726027.40,35342465.75,35342465.75,31808219.18,50000000.00,250000000.00,10000000.00,33232876.71,90000000.00,150000000.00,100000000.00,10000000.00
Nov 06 2022,SUPER,0,795270547.95,35205479.45,35205479.45,31684931.51,50000000.00,250000000.00,10000000.00,33174657.53,90000000.00,150000000.00,100000000.00,10000000.00
Nov 04 2022,SUPER,0,794359589.04,34931506.85,34931506.85,31438356.16,50000000.00,250000000.00,10000000.00,33058219.18,90000000.00,150000000.00,100000000.00,10000000.00
Nov 03 2022,SUPER,0,793904109.59,34794520.55,34794520.55,31315068.49,50000000.00,250000000.00,10000000.00,33000000.00,90000000.00,150000000.00,100000000.00,10000000.00
Nov 02 2022,SUPER,0,793448630.14,34657534.25,34657534.25,31191780.82,50000000.00,250000000.00,10000000.00,32941780.82,90000000.00,150000000.00,100000000.00,10000000.00
Oct 31 2022,SUPER,0,792537671.23,34383561.64,34383561.64,30945205.48,50000000.00,250000000.00,10000000.00,32825342.47,90000000.00,150000000.00,100000000.00,10000000.00
Oct 30 2022,SUPER,0,792082191.78,34246575.34,34246575.34,30821917.81,50000000.00,250000000.00,10000000.00,32767123.29,90000000.00,150000000.00,100000000.00,10000000.00
Oct 29 2022,SUPER,0,791626712.33,34109589.04,34109589.04,30698630.14,50000000.00,250000000.00,10000000.00,32708904.11,90000000.00,150000000.00,100000000.00,10000000.00
Oct 27 2022,SUPER,0,790715753.42,33835616.44,33835616.44,30452054.79,50000000.00,250000000.00,10000000.00,32592465.75,90000000.00,150000000.00,100000000.00,10000000.00
Oct 26 2022,SUPER,0,790260273.97,33698630.14,33698630.14,30328767.12,50000000.00,250000000.00,10000000.00,32534246.58,90000000.00,150000000.00,100000000.00,10000000.00
Oct 24 2022,SUPER,0,789349315.07,33424657.53,33424657.53,30082191.78,50000000.00,250000000.00,10000000.00,32417808.22,90000000.00,150000000.00,100000000.00,10000000.00
Oct 23 2022,SUPER,0,788893835.62,33287671.23,33287671.23,29958904.11,50000000.00,250000000.00,10000000.00,32359589.04,90000000.00,150000000.00,100000000.00,10000000.00
Oct 22 2022,SUPER,0,788438356.16,33150684.93,33150684.93,29835616.44,50000000.00,250000000.00,10000000.00,32301369.86,90000000.00,150000000.00,100000000.00,10000000.00
Oct 20 2022,SUPER,0,787527397.26,32876712.33,32876712.33,29589041.10,50000000.00,250000000.00,10000000.00,32184931.51,90000000.00,150000000.00,100000000.00,10000000.00
Oct 19 2022,SUPER,0,787071917.81,32739726.03,32739726.03,29465753.42,50000000.00,250000000.00,10000000.00,32126712.33,90000000.00,150000000.00,100000000.00,10000000.00
Oct 18 2022,SUPER,0,786616438.36,32602739.73,32602739.73,29342465.75,50000000.00,250000000.00,10000000.00,32068493.15,90000000.00,150000000.00,100000000.00,10000000.00
Oct 16 2022,SUPER,0,785705479.45,32328767.12,32328767.12,29095890.41,50000000.00,250000000.00,10000000.00,31952054.79,90000000.00,150000000.00,100000000.00,10000000.00
Oct 15 2022,SUPER,0,785250000.00,32191780.82,32191780.82,28972602.74,50000000.00,250000000.00,10000000.00,31893835.62,90000000.00,150000000.00,100000000.00,10000000.00
Oct 13 2022,SUPER,0,784339041.10,31917808.22,31917808.22,28726027.40,50000000.00,250000000.00,10000000.00,31777397.26,90000000.00,150000000.00,100000000.00,10000000.00
Oct 12 2022,SUPER,0,783883561.64,31780821.92,31780821.92,28602739.73,50000000.00,250000000.00,10000000.00,31719178.08,90000000.00,150000000.00,100000000.00,10000000.00
Oct 11 2022,SUPER,0,783428082.19,31643835.62,31643835.62,28479452.05,50000000.00,250000000.00,10000000.00,31660958.90,90000000.00,150000000.00,100000000.00,10000000.00
Oct 09 2022,SUPER,0,782517123.29,31369863.01,31369863.01,28232876.71,50000000.00,250000000.00,10000000.00,31544520.55,90000000.00,150000000.00,100000000.00,10000000.00
Oct 08 2022,SUPER,0,782061643.84,31232876.71,31232876.71,28109589.04,50000000.00,250000000.00,10000000.00,31486301.37,90000000.00,150000000.00,100000000.00,10000000.00
Oct 07 2022,SUPER,0,781606164.38,31095890.41,31095890.41,27986301.37,50000000.00,250000000.00,10000000.00,31428082.19,90000000.00,150000000.00,100000000.00,10000000.00
Oct 05 2022,SUPER,0,780695205.48,30821917.81,30821917.81,27739726.03,50000000.00,250000000.00,10000000.00,31311643.84,90000000.00,150000000.00,100000000.00,10000000.00
Oct 04 2022,SUPER,0,780239726.03,30684931.51,30684931.51,27616438.36,50000000.00,250000000.00,10000000.00,31253424.66,90000000.00,150000000.00,100000000.00,10000000.00
Oct 02 2022,SUPER,0,779328767.12,30410958.90,30410958.90,27369863.01,50000000.00,250000000.00,10000000.00,31136986.30,90000000.00,150000000.00,100000000.00,10000000.00
Oct 01 2022,SUPER,0,778873287.67,30273972.60,30273972.60,27246575.34,50000000.00,250000000.00,10000000.00,31078767.12,90000000.00,150000000.00,100000000.00,10000000.00
Sep 30 2022,SUPER,0,778417808.22,30136986.30,30136986.30,27123287.67,50000000.00,250000000.00,10000000.00,31020547.95,90000000.00,150000000.00,100000000.00,10000000.00
Sep 28 2022,SUPER,0,777506849.32,29863013.70,29863013.70,26876712.33,50000000.00,250000000.00,10000000.00,30904109.59,90000000.00,150000000.00,100000000.00,10000000.00
Sep 27 2022,SUPER,0,777051369.86,29726027.40,29726027.40,26753424.66,50000000.00,250000000.00,10000000.00,30845890.41,90000000.00,150000000.00,100000000.00,10000000.00
Sep 26 2022,SUPER,0,776595890.41,29589041.10,29589041.10,26630136.99,50000000.00,250000000.00,10000000.00,30787671.23,90000000.00,150000000.00,100000000.00,10000000.00
