Date,Symbol,Available Supply,Unlocked Supply,Mining Reserve,Team,Foundation Reserve,Private Sale,Seed Sale,Advisors,Strategic Sale,Binance Launchpad Sale
Dec 27 2020,CTSI,0,299891667.00,0,0,194866667.00,0,0,0,5025000.00,100000000.00
Dec 24 2020,CTSI,0,299891667.00,0,0,194866667.00,0,0,0,5025000.00,100000000.00
Dec 22 2020,CTSI,0,298216667.00,0,0,194866667.00,0,0,0,3350000.00,100000000.00
Dec 19 2020,CTSI,0,298216667.00,0,0,194866667.00,0,0,0,3350000.00,100000000.00
Dec 17 2020,CTSI,0,298216667.00,0,0,194866667.00,0,0,0,3350000.00,100000000.00
Dec 15 2020,CTSI,0,298216667.00,0,0,194866667.00,0,0,0,3350000.00,100000000.00
Dec 12 2020,CTSI,0,298216667.00,0,0,194866667.00,0,0,0,3350000.00,100000000.00
Dec 10 2020,CTSI,0,298216667.00,0,0,194866667.00,0,0,0,3350000.00,100000000.00
Dec 07 2020,CTSI,0,298216667.00,0,0,194866667.00,0,0,0,3350000.00,100000000.00
Dec 05 2020,CTSI,0,298216667.00,0,0,194866667.00,0,0,0,3350000.00,100000000.00
Dec 03 2020,CTSI,0,298216667.00,0,0,194866667.00,0,0,0,3350000.00,100000000.00
Nov 30 2020,CTSI,0,298216667.00,0,0,194866667.00,0,0,0,3350000.00,100000000.00
Nov 28 2020,CTSI,0,298216667.00,0,0,194866667.00,0,0,0,3350000.00,100000000.00
Nov 25 2020,CTSI,0,298216667.00,0,0,194866667.00,0,0,0,3350000.00,100000000.00
Nov 23 2020,CTSI,0,298216667.00,0,0,194866667.00,0,0,0,3350000.00,100000000.00
Nov 21 2020,CTSI,0,298216667.00,0,0,194866667.00,0,0,0,3350000.00,100000000.00
Nov 18 2020,CTSI,0,298216667.00,0,0,194866667.00,0,0,0,3350000.00,100000000.00
Nov 16 2020,CTSI,0,298216667.00,0,0,194866667.00,0,0,0,3350000.00,100000000.00
Nov 13 2020,CTSI,0,298216667.00,0,0,194866667.00,0,0,0,3350000.00,100000000.00
Nov 11 2020,CTSI,0,298216667.00,0,0,194866667.00,0,0,0,3350000.00,100000000.00
Nov 09 2020,CTSI,0,298216667.00,0,0,194866667.00,0,0,0,3350000.00,100000000.00
Nov 06 2020,CTSI,0,298216667.00,0,0,194866667.00,0,0,0,3350000.00,100000000.00
Nov 04 2020,CTSI,0,298216667.00,0,0,194866667.00,0,0,0,3350000.00,100000000.00
Nov 01 2020,CTSI,0,298216667.00,0,0,194866667.00,0,0,0,3350000.00,100000000.00
Oct 30 2020,CTSI,0,298216667.00,0,0,194866667.00,0,0,0,3350000.00,100000000.00
Oct 28 2020,CTSI,0,298216667.00,0,0,194866667.00,0,0,0,3350000.00,100000000.00
Oct 25 2020,CTSI,0,298216667.00,0,0,194866667.00,0,0,0,3350000.00,100000000.00
Oct 23 2020,CTSI,0,298216667.00,0,0,194866667.00,0,0,0,3350000.00,100000000.00
Oct 20 2020,CTSI,0,266316667.00,0,0,162966667.00,0,0,0,3350000.00,100000000.00
Oct 18 2020,CTSI,0,266316667.00,0,0,162966667.00,0,0,0,3350000.00,100000000.00
Oct 16 2020,CTSI,0,266316667.00,0,0,162966667.00,0,0,0,3350000.00,100000000.00
Oct 13 2020,CTSI,0,266316667.00,0,0,162966667.00,0,0,0,3350000.00,100000000.00
Oct 11 2020,CTSI,0,266316667.00,0,0,162966667.00,0,0,0,3350000.00,100000000.00
Oct 08 2020,CTSI,0,266316667.00,0,0,162966667.00,0,0,0,3350000.00,100000000.00
Oct 06 2020,CTSI,0,266316667.00,0,0,162966667.00,0,0,0,3350000.00,100000000.00
Oct 04 2020,CTSI,0,266316667.00,0,0,162966667.00,0,0,0,3350000.00,100000000.00
Oct 01 2020,CTSI,0,266316667.00,0,0,162966667.00,0,0,0,3350000.00,100000000.00
Sep 29 2020,CTSI,0,266316667.00,0,0,162966667.00,0,0,0,3350000.00,100000000.00
Sep 26 2020,CTSI,0,266316667.00,0,0,162966667.00,0,0,0,3350000.00,100000000.00
Sep 24 2020,CTSI,0,266316667.00,0,0,162966667.00,0,0,0,3350000.00,100000000.00
Sep 22 2020,CTSI,0,266316667.00,0,0,162966667.00,0,0,0,3350000.00,100000000.00
Sep 19 2020,CTSI,0,266316667.00,0,0,162966667.00,0,0,0,3350000.00,100000000.00
Sep 17 2020,CTSI,0,266316667.00,0,0,162966667.00,0,0,0,3350000.00,100000000.00
Sep 14 2020,CTSI,0,266316667.00,0,0,162966667.00,0,0,0,3350000.00,100000000.00
Sep 12 2020,CTSI,0,266316667.00,0,0,162966667.00,0,0,0,3350000.00,100000000.00
Sep 10 2020,CTSI,0,266316667.00,0,0,162966667.00,0,0,0,3350000.00,100000000.00
Sep 07 2020,CTSI,0,266316667.00,0,0,162966667.00,0,0,0,3350000.00,100000000.00
Sep 05 2020,CTSI,0,266316667.00,0,0,162966667.00,0,0,0,3350000.00,100000000.00
Sep 02 2020,CTSI,0,266316667.00,0,0,162966667.00,0,0,0,3350000.00,100000000.00
Aug 31 2020,CTSI,0,266316667.00,0,0,162966667.00,0,0,0,3350000.00,100000000.00
Aug 29 2020,CTSI,0,266316667.00,0,0,162966667.00,0,0,0,3350000.00,100000000.00
Aug 26 2020,CTSI,0,266316667.00,0,0,162966667.00,0,0,0,3350000.00,100000000.00
Aug 24 2020,CTSI,0,266316667.00,0,0,162966667.00,0,0,0,3350000.00,100000000.00
Aug 21 2020,CTSI,0,264641667.00,0,0,162966667.00,0,0,0,1675000.00,100000000.00
Aug 19 2020,CTSI,0,264641667.00,0,0,162966667.00,0,0,0,1675000.00,100000000.00
Aug 17 2020,CTSI,0,264641667.00,0,0,162966667.00,0,0,0,1675000.00,100000000.00
Aug 14 2020,CTSI,0,264641667.00,0,0,162966667.00,0,0,0,1675000.00,100000000.00
Aug 12 2020,CTSI,0,264641667.00,0,0,162966667.00,0,0,0,1675000.00,100000000.00
Aug 09 2020,CTSI,0,264641667.00,0,0,162966667.00,0,0,0,1675000.00,100000000.00
Aug 07 2020,CTSI,0,264641667.00,0,0,162966667.00,0,0,0,1675000.00,100000000.00
Aug 05 2020,CTSI,0,264641667.00,0,0,162966667.00,0,0,0,1675000.00,100000000.00
Aug 02 2020,CTSI,0,264641667.00,0,0,162966667.00,0,0,0,1675000.00,100000000.00
Jul 31 2020,CTSI,0,264641667.00,0,0,162966667.00,0,0,0,1675000.00,100000000.00
Jul 28 2020,CTSI,0,264641667.00,0,0,162966667.00,0,0,0,1675000.00,100000000.00
Jul 26 2020,CTSI,0,264641667.00,0,0,162966667.00,0,0,0,1675000.00,100000000.00
Jul 24 2020,CTSI,0,264641667.00,0,0,162966667.00,0,0,0,1675000.00,100000000.00
Jul 21 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
Jul 19 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
Jul 16 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
Jul 14 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
Jul 12 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
Jul 09 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
Jul 07 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
Jul 04 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
Jul 02 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
Jun 30 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
Jun 27 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
Jun 25 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
Jun 22 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
Jun 20 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
Jun 18 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
Jun 15 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
Jun 13 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
Jun 10 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
Jun 08 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
Jun 06 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
Jun 03 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
Jun 01 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
May 29 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
May 27 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
May 25 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
May 22 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
May 20 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
May 17 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
May 15 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
May 13 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
May 10 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
May 08 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
May 05 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
May 03 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
May 01 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
Apr 28 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
Apr 26 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
Apr 23 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
Apr 21 2020,CTSI,0,232741667.00,0,0,131066667.00,0,0,0,1675000.00,100000000.00
