Date,Symbol,Available Supply,Unlocked Supply,Transaction Mining,MetisLab Foundation,Founding Team,Advisors,Community Development,Airdrop,Liquidity Reserve,Strategic Round,Community Star,Private Round,Seed Investors,Angel Investors,Liquidity IDO
Feb 21 2030,METIS,9431588.56,9431588.56,4201588.56,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Feb 17 2030,METIS,9427592.70,9427592.70,4197592.70,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Feb 13 2030,METIS,9423596.84,9423596.84,4193596.84,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Feb 08 2030,METIS,9418602.01,9418602.01,4188602.01,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Feb 04 2030,METIS,9414606.15,9414606.15,4184606.15,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jan 31 2030,METIS,9410610.28,9410610.28,4180610.28,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jan 26 2030,METIS,9405615.45,9405615.45,4175615.45,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jan 22 2030,METIS,9401619.59,9401619.59,4171619.59,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jan 18 2030,METIS,9397623.73,9397623.73,4167623.73,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jan 13 2030,METIS,9392628.90,9392628.90,4162628.90,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jan 09 2030,METIS,9388633.04,9388633.04,4158633.04,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jan 05 2030,METIS,9384637.18,9384637.18,4154637.18,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Dec 31 2029,METIS,9379642.35,9379642.35,4149642.35,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Dec 27 2029,METIS,9375646.49,9375646.49,4145646.49,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Dec 23 2029,METIS,9371650.62,9371650.62,4141650.62,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Dec 18 2029,METIS,9366655.80,9366655.80,4136655.80,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Dec 14 2029,METIS,9362659.93,9362659.93,4132659.93,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Dec 10 2029,METIS,9358664.07,9358664.07,4128664.07,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Dec 05 2029,METIS,9353669.24,9353669.24,4123669.24,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Dec 01 2029,METIS,9349673.38,9349673.38,4119673.38,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Nov 27 2029,METIS,9345677.52,9345677.52,4115677.52,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Nov 22 2029,METIS,9340682.69,9340682.69,4110682.69,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Nov 18 2029,METIS,9336686.83,9336686.83,4106686.83,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Nov 14 2029,METIS,9332690.96,9332690.96,4102690.96,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Nov 09 2029,METIS,9327696.14,9327696.14,4097696.14,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Nov 05 2029,METIS,9323700.27,9323700.27,4093700.27,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Nov 01 2029,METIS,9319704.41,9319704.41,4089704.41,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Oct 27 2029,METIS,9314709.58,9314709.58,4084709.58,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Oct 23 2029,METIS,9310713.72,9310713.72,4080713.72,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Oct 19 2029,METIS,9306717.86,9306717.86,4076717.86,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Oct 14 2029,METIS,9301723.03,9301723.03,4071723.03,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Oct 10 2029,METIS,9297727.17,9297727.17,4067727.17,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Oct 06 2029,METIS,9293731.31,9293731.31,4063731.31,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Oct 01 2029,METIS,9288736.48,9288736.48,4058736.48,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Sep 27 2029,METIS,9284740.61,9284740.61,4054740.61,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Sep 23 2029,METIS,9280744.75,9280744.75,4050744.75,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Sep 18 2029,METIS,9275749.92,9275749.92,4045749.92,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Sep 14 2029,METIS,9271754.06,9271754.06,4041754.06,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Sep 10 2029,METIS,9267758.20,9267758.20,4037758.20,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Sep 05 2029,METIS,9262763.37,9262763.37,4032763.37,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Sep 01 2029,METIS,9258767.51,9258767.51,4028767.51,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Aug 28 2029,METIS,9254771.65,9254771.65,4024771.65,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Aug 23 2029,METIS,9249776.82,9249776.82,4019776.82,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Aug 19 2029,METIS,9245780.96,9245780.96,4015780.96,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Aug 15 2029,METIS,9241785.09,9241785.09,4011785.09,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Aug 10 2029,METIS,9236790.26,9236790.26,4006790.26,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Aug 06 2029,METIS,9232794.40,9232794.40,4002794.40,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Aug 02 2029,METIS,9228798.54,9228798.54,3998798.54,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jul 28 2029,METIS,9223803.71,9223803.71,3993803.71,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jul 24 2029,METIS,9219807.85,9219807.85,3989807.85,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jul 20 2029,METIS,9215811.99,9215811.99,3985811.99,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jul 15 2029,METIS,9210817.16,9210817.16,3980817.16,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jul 11 2029,METIS,9206821.30,9206821.30,3976821.30,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jul 07 2029,METIS,9202825.43,9202825.43,3972825.43,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jul 02 2029,METIS,9197830.61,9197830.61,3967830.61,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jun 28 2029,METIS,9193834.74,9193834.74,3963834.74,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jun 23 2029,METIS,9188839.91,9188839.91,3958839.91,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jun 19 2029,METIS,9184844.05,9184844.05,3954844.05,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jun 15 2029,METIS,9180848.19,9180848.19,3950848.19,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jun 10 2029,METIS,9175853.36,9175853.36,3945853.36,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jun 06 2029,METIS,9171857.50,9171857.50,3941857.50,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jun 02 2029,METIS,9167861.64,9167861.64,3937861.64,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
May 28 2029,METIS,9162866.81,9162866.81,3932866.81,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
May 24 2029,METIS,9158870.95,9158870.95,3928870.95,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
May 20 2029,METIS,9154875.08,9154875.08,3924875.08,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
May 15 2029,METIS,9149880.26,9149880.26,3919880.26,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
May 11 2029,METIS,9145884.39,9145884.39,3915884.39,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
May 07 2029,METIS,9141888.53,9141888.53,3911888.53,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
May 02 2029,METIS,9136893.70,9136893.70,3906893.70,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Apr 28 2029,METIS,9132897.84,9132897.84,3902897.84,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Apr 24 2029,METIS,9128901.98,9128901.98,3898901.98,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Apr 19 2029,METIS,9123907.15,9123907.15,3893907.15,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Apr 15 2029,METIS,9119911.29,9119911.29,3889911.29,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Apr 11 2029,METIS,9115915.42,9115915.42,3885915.42,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Apr 06 2029,METIS,9110920.60,9110920.60,3880920.60,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Apr 02 2029,METIS,9106924.73,9106924.73,3876924.73,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Mar 29 2029,METIS,9102928.87,9102928.87,3872928.87,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Mar 24 2029,METIS,9097934.04,9097934.04,3867934.04,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Mar 20 2029,METIS,9093938.18,9093938.18,3863938.18,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Mar 16 2029,METIS,9089942.32,9089942.32,3859942.32,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Mar 11 2029,METIS,9084947.49,9084947.49,3854947.49,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Mar 07 2029,METIS,9080951.63,9080951.63,3850951.63,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Mar 03 2029,METIS,9076955.77,9076955.77,3846955.77,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Feb 26 2029,METIS,9071960.94,9071960.94,3841960.94,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Feb 22 2029,METIS,9067965.07,9067965.07,3837965.07,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Feb 18 2029,METIS,9063969.21,9063969.21,3833969.21,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Feb 13 2029,METIS,9058974.38,9058974.38,3828974.38,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Feb 09 2029,METIS,9054978.52,9054978.52,3824978.52,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Feb 05 2029,METIS,9050982.66,9050982.66,3820982.66,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jan 31 2029,METIS,9045987.83,9045987.83,3815987.83,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jan 27 2029,METIS,9041991.97,9041991.97,3811991.97,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jan 23 2029,METIS,9037996.11,9037996.11,3807996.11,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jan 18 2029,METIS,9033001.28,9033001.28,3803001.28,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jan 14 2029,METIS,9029005.42,9029005.42,3799005.42,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jan 10 2029,METIS,9025009.55,9025009.55,3795009.55,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jan 05 2029,METIS,9020014.72,9020014.72,3790014.72,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jan 01 2029,METIS,9016018.86,9016018.86,3786018.86,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Dec 28 2028,METIS,9012023.00,9012023.00,3782023.00,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Dec 23 2028,METIS,9007028.17,9007028.17,3777028.17,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Dec 19 2028,METIS,9003032.31,9003032.31,3773032.31,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Dec 15 2028,METIS,8999036.45,8999036.45,3769036.45,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Dec 10 2028,METIS,8994041.62,8994041.62,3764041.62,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Dec 06 2028,METIS,8990045.76,8990045.76,3760045.76,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Dec 02 2028,METIS,8986049.89,8986049.89,3756049.89,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Nov 27 2028,METIS,8981055.07,8981055.07,3751055.07,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Nov 23 2028,METIS,8977059.20,8977059.20,3747059.20,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Nov 19 2028,METIS,8973063.34,8973063.34,3743063.34,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Nov 14 2028,METIS,8968068.51,8968068.51,3738068.51,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Nov 10 2028,METIS,8964072.65,8964072.65,3734072.65,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Nov 06 2028,METIS,8960076.79,8960076.79,3730076.79,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Nov 01 2028,METIS,8955081.96,8955081.96,3725081.96,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Oct 28 2028,METIS,8951086.10,8951086.10,3721086.10,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Oct 24 2028,METIS,8947090.23,8947090.23,3717090.23,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Oct 19 2028,METIS,8942095.41,8942095.41,3712095.41,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Oct 15 2028,METIS,8938099.54,8938099.54,3708099.54,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Oct 11 2028,METIS,8934103.68,8934103.68,3704103.68,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Oct 06 2028,METIS,8929108.85,8929108.85,3699108.85,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Oct 02 2028,METIS,8925112.99,8925112.99,3695112.99,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Sep 27 2028,METIS,8920118.16,8920118.16,3690118.16,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Sep 23 2028,METIS,8916122.30,8916122.30,3686122.30,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Sep 19 2028,METIS,8912126.44,8912126.44,3682126.44,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Sep 14 2028,METIS,8907131.61,8907131.61,3677131.61,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Sep 10 2028,METIS,8903135.75,8903135.75,3673135.75,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Sep 06 2028,METIS,8899139.88,8899139.88,3669139.88,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Sep 01 2028,METIS,8894145.06,8894145.06,3664145.06,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Aug 28 2028,METIS,8890149.19,8890149.19,3660149.19,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Aug 24 2028,METIS,8886153.33,8886153.33,3656153.33,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Aug 19 2028,METIS,8881158.50,8881158.50,3651158.50,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Aug 15 2028,METIS,8877162.64,8877162.64,3647162.64,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Aug 11 2028,METIS,8873166.78,8873166.78,3643166.78,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Aug 06 2028,METIS,8868171.95,8868171.95,3638171.95,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Aug 02 2028,METIS,8864176.09,8864176.09,3634176.09,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jul 29 2028,METIS,8860180.23,8860180.23,3630180.23,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jul 24 2028,METIS,8855185.40,8855185.40,3625185.40,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jul 20 2028,METIS,8851189.53,8851189.53,3621189.53,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jul 16 2028,METIS,8847193.67,8847193.67,3617193.67,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jul 11 2028,METIS,8842198.84,8842198.84,3612198.84,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jul 07 2028,METIS,8838202.98,8838202.98,3608202.98,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jul 03 2028,METIS,8834207.12,8834207.12,3604207.12,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jun 28 2028,METIS,8829212.29,8829212.29,3599212.29,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jun 24 2028,METIS,8825216.43,8825216.43,3595216.43,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jun 20 2028,METIS,8821220.57,8821220.57,3591220.57,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jun 15 2028,METIS,8816225.74,8816225.74,3586225.74,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jun 11 2028,METIS,8812229.88,8812229.88,3582229.88,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jun 07 2028,METIS,8808234.01,8808234.01,3578234.01,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
Jun 02 2028,METIS,8803239.18,8803239.18,3573239.18,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
May 29 2028,METIS,8799243.32,8799243.32,3569243.32,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
May 25 2028,METIS,8795247.46,8795247.46,3565247.46,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
May 20 2028,METIS,8790252.63,8790252.63,3560252.63,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
May 16 2028,METIS,8786256.77,8786256.77,3556256.77,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
May 12 2028,METIS,8782260.91,8782260.91,3552260.91,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
May 07 2028,METIS,8777266.08,8777266.08,3547266.08,400000.00,700000.00,150000.00,900000.00,600000.00,600000.00,150000.00,300000.00,700000.00,600000.00,100000.00,30000.00
