Date,Symbol,Available Supply,Unlocked Supply,Foundation,Team,Staking Rewards,Ecosystem,Advisors,Private Investors,Binance IEO Investors
Oct 29 2019,MATIC,0,4443504435.80,546609632.40,0,550000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Oct 26 2019,MATIC,0,4443504435.80,546609632.40,0,550000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Oct 24 2019,MATIC,0,4443504435.80,546609632.40,0,550000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Oct 22 2019,MATIC,0,4443504435.80,546609632.40,0,550000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Oct 20 2019,MATIC,0,4443504435.80,546609632.40,0,550000000.00,933333333.20,133333333.30,380228136.90,1900000000.00
Oct 18 2019,MATIC,0,3355085551.20,273304816.20,0,525000000.00,466666666.60,0,190114068.40,1900000000.00
Oct 16 2019,MATIC,0,3355085551.20,273304816.20,0,525000000.00,466666666.60,0,190114068.40,1900000000.00
Oct 14 2019,MATIC,0,3355085551.20,273304816.20,0,525000000.00,466666666.60,0,190114068.40,1900000000.00
Oct 12 2019,MATIC,0,3355085551.20,273304816.20,0,525000000.00,466666666.60,0,190114068.40,1900000000.00
Oct 09 2019,MATIC,0,3355085551.20,273304816.20,0,525000000.00,466666666.60,0,190114068.40,1900000000.00
Oct 07 2019,MATIC,0,3355085551.20,273304816.20,0,525000000.00,466666666.60,0,190114068.40,1900000000.00
Oct 05 2019,MATIC,0,3355085551.20,273304816.20,0,525000000.00,466666666.60,0,190114068.40,1900000000.00
Oct 03 2019,MATIC,0,3355085551.20,273304816.20,0,525000000.00,466666666.60,0,190114068.40,1900000000.00
Oct 01 2019,MATIC,0,3355085551.20,273304816.20,0,525000000.00,466666666.60,0,190114068.40,1900000000.00
Sep 29 2019,MATIC,0,3355085551.20,273304816.20,0,525000000.00,466666666.60,0,190114068.40,1900000000.00
Sep 27 2019,MATIC,0,3355085551.20,273304816.20,0,525000000.00,466666666.60,0,190114068.40,1900000000.00
Sep 25 2019,MATIC,0,3355085551.20,273304816.20,0,525000000.00,466666666.60,0,190114068.40,1900000000.00
Sep 22 2019,MATIC,0,3355085551.20,273304816.20,0,525000000.00,466666666.60,0,190114068.40,1900000000.00
Sep 20 2019,MATIC,0,3355085551.20,273304816.20,0,525000000.00,466666666.60,0,190114068.40,1900000000.00
Sep 18 2019,MATIC,0,3330085551.20,273304816.20,0,500000000.00,466666666.60,0,190114068.40,1900000000.00
Sep 16 2019,MATIC,0,3330085551.20,273304816.20,0,500000000.00,466666666.60,0,190114068.40,1900000000.00
Sep 14 2019,MATIC,0,3330085551.20,273304816.20,0,500000000.00,466666666.60,0,190114068.40,1900000000.00
Sep 12 2019,MATIC,0,3330085551.20,273304816.20,0,500000000.00,466666666.60,0,190114068.40,1900000000.00
Sep 10 2019,MATIC,0,3330085551.20,273304816.20,0,500000000.00,466666666.60,0,190114068.40,1900000000.00
Sep 08 2019,MATIC,0,3330085551.20,273304816.20,0,500000000.00,466666666.60,0,190114068.40,1900000000.00
Sep 05 2019,MATIC,0,3330085551.20,273304816.20,0,500000000.00,466666666.60,0,190114068.40,1900000000.00
Sep 03 2019,MATIC,0,3330085551.20,273304816.20,0,500000000.00,466666666.60,0,190114068.40,1900000000.00
Sep 01 2019,MATIC,0,3330085551.20,273304816.20,0,500000000.00,466666666.60,0,190114068.40,1900000000.00
Aug 30 2019,MATIC,0,3330085551.20,273304816.20,0,500000000.00,466666666.60,0,190114068.40,1900000000.00
Aug 28 2019,MATIC,0,3330085551.20,273304816.20,0,500000000.00,466666666.60,0,190114068.40,1900000000.00
Aug 26 2019,MATIC,0,3330085551.20,273304816.20,0,500000000.00,466666666.60,0,190114068.40,1900000000.00
Aug 24 2019,MATIC,0,3330085551.20,273304816.20,0,500000000.00,466666666.60,0,190114068.40,1900000000.00
Aug 21 2019,MATIC,0,3330085551.20,273304816.20,0,500000000.00,466666666.60,0,190114068.40,1900000000.00
Aug 19 2019,MATIC,0,3305085551.20,273304816.20,0,475000000.00,466666666.60,0,190114068.40,1900000000.00
Aug 17 2019,MATIC,0,3305085551.20,273304816.20,0,475000000.00,466666666.60,0,190114068.40,1900000000.00
Aug 15 2019,MATIC,0,3305085551.20,273304816.20,0,475000000.00,466666666.60,0,190114068.40,1900000000.00
Aug 13 2019,MATIC,0,3305085551.20,273304816.20,0,475000000.00,466666666.60,0,190114068.40,1900000000.00
Aug 11 2019,MATIC,0,3305085551.20,273304816.20,0,475000000.00,466666666.60,0,190114068.40,1900000000.00
Aug 09 2019,MATIC,0,3305085551.20,273304816.20,0,475000000.00,466666666.60,0,190114068.40,1900000000.00
Aug 07 2019,MATIC,0,3305085551.20,273304816.20,0,475000000.00,466666666.60,0,190114068.40,1900000000.00
Aug 04 2019,MATIC,0,3305085551.20,273304816.20,0,475000000.00,466666666.60,0,190114068.40,1900000000.00
Aug 02 2019,MATIC,0,3305085551.20,273304816.20,0,475000000.00,466666666.60,0,190114068.40,1900000000.00
Jul 31 2019,MATIC,0,3305085551.20,273304816.20,0,475000000.00,466666666.60,0,190114068.40,1900000000.00
Jul 29 2019,MATIC,0,3305085551.20,273304816.20,0,475000000.00,466666666.60,0,190114068.40,1900000000.00
Jul 27 2019,MATIC,0,3305085551.20,273304816.20,0,475000000.00,466666666.60,0,190114068.40,1900000000.00
Jul 25 2019,MATIC,0,3305085551.20,273304816.20,0,475000000.00,466666666.60,0,190114068.40,1900000000.00
Jul 23 2019,MATIC,0,3305085551.20,273304816.20,0,475000000.00,466666666.60,0,190114068.40,1900000000.00
Jul 21 2019,MATIC,0,3305085551.20,273304816.20,0,475000000.00,466666666.60,0,190114068.40,1900000000.00
Jul 18 2019,MATIC,0,3280085551.20,273304816.20,0,450000000.00,466666666.60,0,190114068.40,1900000000.00
Jul 16 2019,MATIC,0,3280085551.20,273304816.20,0,450000000.00,466666666.60,0,190114068.40,1900000000.00
Jul 14 2019,MATIC,0,3280085551.20,273304816.20,0,450000000.00,466666666.60,0,190114068.40,1900000000.00
Jul 12 2019,MATIC,0,3280085551.20,273304816.20,0,450000000.00,466666666.60,0,190114068.40,1900000000.00
Jul 10 2019,MATIC,0,3280085551.20,273304816.20,0,450000000.00,466666666.60,0,190114068.40,1900000000.00
Jul 08 2019,MATIC,0,3280085551.20,273304816.20,0,450000000.00,466666666.60,0,190114068.40,1900000000.00
Jul 06 2019,MATIC,0,3280085551.20,273304816.20,0,450000000.00,466666666.60,0,190114068.40,1900000000.00
Jul 04 2019,MATIC,0,3280085551.20,273304816.20,0,450000000.00,466666666.60,0,190114068.40,1900000000.00
Jul 01 2019,MATIC,0,3280085551.20,273304816.20,0,450000000.00,466666666.60,0,190114068.40,1900000000.00
Jun 29 2019,MATIC,0,3280085551.20,273304816.20,0,450000000.00,466666666.60,0,190114068.40,1900000000.00
Jun 27 2019,MATIC,0,3280085551.20,273304816.20,0,450000000.00,466666666.60,0,190114068.40,1900000000.00
Jun 25 2019,MATIC,0,3280085551.20,273304816.20,0,450000000.00,466666666.60,0,190114068.40,1900000000.00
Jun 23 2019,MATIC,0,3280085551.20,273304816.20,0,450000000.00,466666666.60,0,190114068.40,1900000000.00
Jun 21 2019,MATIC,0,3280085551.20,273304816.20,0,450000000.00,466666666.60,0,190114068.40,1900000000.00
Jun 19 2019,MATIC,0,3255085551.20,273304816.20,0,425000000.00,466666666.60,0,190114068.40,1900000000.00
Jun 16 2019,MATIC,0,3255085551.20,273304816.20,0,425000000.00,466666666.60,0,190114068.40,1900000000.00
Jun 14 2019,MATIC,0,3255085551.20,273304816.20,0,425000000.00,466666666.60,0,190114068.40,1900000000.00
Jun 12 2019,MATIC,0,3255085551.20,273304816.20,0,425000000.00,466666666.60,0,190114068.40,1900000000.00
Jun 10 2019,MATIC,0,3255085551.20,273304816.20,0,425000000.00,466666666.60,0,190114068.40,1900000000.00
Jun 08 2019,MATIC,0,3255085551.20,273304816.20,0,425000000.00,466666666.60,0,190114068.40,1900000000.00
Jun 06 2019,MATIC,0,3255085551.20,273304816.20,0,425000000.00,466666666.60,0,190114068.40,1900000000.00
Jun 04 2019,MATIC,0,3255085551.20,273304816.20,0,425000000.00,466666666.60,0,190114068.40,1900000000.00
Jun 02 2019,MATIC,0,3255085551.20,273304816.20,0,425000000.00,466666666.60,0,190114068.40,1900000000.00
May 30 2019,MATIC,0,3255085551.20,273304816.20,0,425000000.00,466666666.60,0,190114068.40,1900000000.00
May 28 2019,MATIC,0,3255085551.20,273304816.20,0,425000000.00,466666666.60,0,190114068.40,1900000000.00
May 26 2019,MATIC,0,3255085551.20,273304816.20,0,425000000.00,466666666.60,0,190114068.40,1900000000.00
May 24 2019,MATIC,0,3255085551.20,273304816.20,0,425000000.00,466666666.60,0,190114068.40,1900000000.00
May 22 2019,MATIC,0,3255085551.20,273304816.20,0,425000000.00,466666666.60,0,190114068.40,1900000000.00
May 20 2019,MATIC,0,3255085551.20,273304816.20,0,425000000.00,466666666.60,0,190114068.40,1900000000.00
May 18 2019,MATIC,0,3230085551.20,273304816.20,0,400000000.00,466666666.60,0,190114068.40,1900000000.00
May 16 2019,MATIC,0,3230085551.20,273304816.20,0,400000000.00,466666666.60,0,190114068.40,1900000000.00
May 13 2019,MATIC,0,3230085551.20,273304816.20,0,400000000.00,466666666.60,0,190114068.40,1900000000.00
May 11 2019,MATIC,0,3230085551.20,273304816.20,0,400000000.00,466666666.60,0,190114068.40,1900000000.00
May 09 2019,MATIC,0,3230085551.20,273304816.20,0,400000000.00,466666666.60,0,190114068.40,1900000000.00
May 07 2019,MATIC,0,3230085551.20,273304816.20,0,400000000.00,466666666.60,0,190114068.40,1900000000.00
May 05 2019,MATIC,0,3230085551.20,273304816.20,0,400000000.00,466666666.60,0,190114068.40,1900000000.00
May 03 2019,MATIC,0,3230085551.20,273304816.20,0,400000000.00,466666666.60,0,190114068.40,1900000000.00
May 01 2019,MATIC,0,3230085551.20,273304816.20,0,400000000.00,466666666.60,0,190114068.40,1900000000.00
Apr 29 2019,MATIC,0,3230085551.20,273304816.20,0,400000000.00,466666666.60,0,190114068.40,1900000000.00
Apr 26 2019,MATIC,0,3230085551.20,273304816.20,0,400000000.00,466666666.60,0,190114068.40,1900000000.00
Apr 24 2019,MATIC,0,1330085551.20,273304816.20,0,400000000.00,466666666.60,0,190114068.40,0
Apr 22 2019,MATIC,0,1330085551.20,273304816.20,0,400000000.00,466666666.60,0,190114068.40,0
Apr 20 2019,MATIC,0,1330085551.20,273304816.20,0,400000000.00,466666666.60,0,190114068.40,0
