Date,Symbol,Available Supply,Unlocked Supply,Team,Investors,Reserve,Ecosystem,Binance Launchpool,Community,DAC and Nodes
Apr 18 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Apr 16 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Apr 15 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Apr 13 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Apr 12 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Apr 10 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Apr 09 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Apr 07 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Apr 06 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Apr 04 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Apr 03 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Apr 01 2024,XAI,302000000.00,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Mar 30 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Mar 29 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Mar 27 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Mar 26 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Mar 24 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Mar 23 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Mar 21 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Mar 20 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Mar 18 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Mar 17 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Mar 15 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Mar 14 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Mar 12 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Mar 10 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Mar 09 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Mar 07 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Mar 06 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Mar 04 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Mar 03 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Mar 01 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Feb 29 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Feb 27 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Feb 26 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Feb 24 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Feb 23 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Feb 21 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Feb 19 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Feb 18 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Feb 16 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Feb 15 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Feb 13 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Feb 12 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Feb 10 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Feb 09 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Feb 07 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Feb 06 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Feb 04 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Feb 03 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Feb 01 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jan 31 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jan 29 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jan 27 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jan 26 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jan 24 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jan 23 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jan 21 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jan 20 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jan 18 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jan 17 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jan 15 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jan 14 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jan 12 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jan 11 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
Jan 09 2024,XAI,0,302000000.00,0,0,0,50000000.00,75000000.00,125000000.00,52000000.00
