Date,Symbol,Available Supply,Unlocked Supply,Mining Reserve (TBD),Simple Minting,Baseline Minting,Protocol Labs Team and Contributors,Filecoin Foundation,Protocol Labs,Fundraising 36 months,Fundraising 24 months,Fundraising 12 months,Fundraising 6 months
Aug 31 2022,FIL,0,437965497.43,0,53461889.55,72203969.88,28137836.60,62557077.63,65654952.08,72566210.05,9383561.64,30000000.00,44000000.00
Aug 19 2022,FIL,0,431589459.52,0,52525330.90,70939082.82,27644911.00,61461187.21,64504792.33,71294977.17,9219178.08,30000000.00,44000000.00
Aug 08 2022,FIL,0,425744758.10,0,51666818.80,69779603.01,27193062.53,60456621.00,63450479.23,70129680.37,9068493.15,30000000.00,44000000.00
Jul 28 2022,FIL,0,419900056.68,0,50808306.71,68620123.20,26741214.06,59452054.79,62396166.13,68964383.56,8917808.22,30000000.00,44000000.00
Jul 17 2022,FIL,0,414055355.26,0,49949794.61,67460643.39,26289365.59,58447488.58,61341853.04,67799086.76,8767123.29,30000000.00,44000000.00
Jul 05 2022,FIL,0,407679317.35,0,49013235.97,66195756.33,25796439.98,57351598.17,60191693.29,66527853.88,8602739.73,30000000.00,44000000.00
Jun 24 2022,FIL,0,401834615.93,0,48154723.87,65036276.52,25344591.51,56347031.96,59137380.19,65362557.08,8452054.79,30000000.00,44000000.00
Jun 13 2022,FIL,0,395989914.51,0,47296211.78,63876796.71,24892743.04,55342465.75,58083067.09,64197260.27,8301369.86,30000000.00,44000000.00
Jun 02 2022,FIL,0,390145213.09,0,46437699.68,62717316.91,24440894.57,54337899.54,57028753.99,63031963.47,8150684.93,30000000.00,44000000.00
May 22 2022,FIL,0,384300511.68,0,45579187.59,61557837.10,23989046.10,53333333.33,55974440.89,61866666.67,8000000.00,30000000.00,44000000.00
May 10 2022,FIL,0,377924473.76,0,44642628.94,60292950.03,23496120.49,52237442.92,54824281.15,60595433.79,7835616.44,30000000.00,44000000.00
Apr 29 2022,FIL,0,372079772.35,0,43784116.84,59133470.23,23044272.02,51232876.71,53769968.05,59430136.99,7684931.51,30000000.00,44000000.00
Apr 18 2022,FIL,0,366235070.93,0,42925604.75,57973990.42,22592423.55,50228310.50,52715654.95,58264840.18,7534246.58,30000000.00,44000000.00
Apr 07 2022,FIL,0,360390369.51,0,42067092.65,56814510.61,22140575.08,49223744.29,51661341.85,57099543.38,7383561.64,30000000.00,44000000.00
Mar 26 2022,FIL,0,354014331.60,0,41130534.00,55549623.55,21647649.48,48127853.88,50511182.11,55828310.50,7219178.08,30000000.00,44000000.00
Mar 15 2022,FIL,0,348169630.18,0,40272021.91,54390143.74,21195801.00,47123287.67,49456869.01,54663013.70,7068493.15,30000000.00,44000000.00
Mar 04 2022,FIL,0,342324928.76,0,39413509.81,53230663.93,20743952.53,46118721.46,48402555.91,53497716.89,6917808.22,30000000.00,44000000.00
Feb 21 2022,FIL,0,336480227.34,0,38554997.72,52071184.12,20292104.06,45114155.25,47348242.81,52332420.09,6767123.29,30000000.00,44000000.00
Feb 10 2022,FIL,0,330635525.92,0,37696485.62,50911704.31,19840255.59,44109589.04,46293929.71,51167123.29,6616438.36,30000000.00,44000000.00
Jan 29 2022,FIL,0,324259488.01,0,36759926.97,49646817.25,19347329.99,43013698.63,45143769.97,49895890.41,6452054.79,30000000.00,44000000.00
Jan 18 2022,FIL,0,318414786.59,0,35901414.88,48487337.44,18895481.52,42009132.42,44089456.87,48730593.61,6301369.86,30000000.00,44000000.00
Jan 07 2022,FIL,0,312570085.18,0,35042902.78,47327857.63,18443633.04,41004566.21,43035143.77,47565296.80,6150684.93,30000000.00,44000000.00
Dec 27 2021,FIL,0,306725383.76,0,34184390.69,46168377.82,17991784.57,40000000.00,41980830.67,46400000.00,6000000.00,30000000.00,44000000.00
Dec 15 2021,FIL,0,300349345.85,0,33247832.04,44903490.76,17498858.97,38904109.59,40830670.93,45128767.12,5835616.44,30000000.00,44000000.00
Dec 04 2021,FIL,0,294504644.43,0,32389319.95,43744010.95,17047010.50,37899543.38,39776357.83,43963470.32,5684931.51,30000000.00,44000000.00
Nov 23 2021,FIL,0,288659943.01,0,31530807.85,42584531.14,16595162.03,36894977.17,38722044.73,42798173.52,5534246.58,30000000.00,44000000.00
Nov 12 2021,FIL,0,282815241.59,0,30672295.76,41425051.33,16143313.56,35890410.96,37667731.63,41632876.71,5383561.64,30000000.00,44000000.00
Nov 01 2021,FIL,0,276970540.17,0,29813783.66,40265571.53,15691465.08,34885844.75,36613418.53,40467579.91,5232876.71,30000000.00,44000000.00
Oct 20 2021,FIL,0,270594502.26,0,28877225.01,39000684.46,15198539.48,33789954.34,35463258.79,39196347.03,5068493.15,30000000.00,44000000.00
Oct 09 2021,FIL,0,264256650.16,0,28018712.92,37841204.65,14746691.01,32785388.13,34408945.69,38031050.23,4917808.22,29506849.32,44000000.00
Sep 28 2021,FIL,0,257507839.15,0,27160200.82,36681724.85,14294842.54,31780821.92,33354632.59,36865753.42,4767123.29,28602739.73,44000000.00
Sep 17 2021,FIL,0,250759028.14,0,26301688.73,35522245.04,13842994.07,30776255.71,32300319.49,35700456.62,4616438.36,27698630.14,44000000.00
Sep 05 2021,FIL,0,243396688.86,0,25365130.08,34257357.97,13350068.46,29680365.30,31150159.74,34429223.74,4452054.79,26712328.77,44000000.00
Aug 25 2021,FIL,0,236647877.85,0,24506617.98,33097878.17,12898219.99,28675799.09,30095846.65,33263926.94,4301369.86,25808219.18,44000000.00
Aug 14 2021,FIL,0,229899066.85,0,23648105.89,31938398.36,12446371.52,27671232.88,29041533.55,32098630.14,4150684.93,24904109.59,44000000.00
Aug 03 2021,FIL,0,223150255.84,0,22789593.79,30778918.55,11994523.05,26666666.67,27987220.45,30933333.33,4000000.00,24000000.00,44000000.00
Jul 23 2021,FIL,0,216401444.83,0,21931081.70,29619438.74,11542674.58,25662100.46,26932907.35,29768036.53,3849315.07,23095890.41,44000000.00
Jul 11 2021,FIL,0,209039105.55,0,20994523.05,28354551.68,11049748.97,24566210.05,25782747.60,28496803.65,3684931.51,22109589.04,44000000.00
Jun 30 2021,FIL,0,202290294.54,0,20136010.95,27195071.87,10597900.50,23561643.84,24728434.50,27331506.85,3534246.58,21205479.45,44000000.00
Jun 19 2021,FIL,0,195541483.53,0,19277498.86,26035592.06,10146052.03,22557077.63,23674121.41,26166210.05,3383561.64,20301369.86,44000000.00
Jun 08 2021,FIL,0,188792672.53,0,18418986.76,24876112.25,9694203.56,21552511.42,22619808.31,25000913.24,3232876.71,19397260.27,44000000.00
May 27 2021,FIL,0,181430333.25,0,17482428.12,23611225.19,9201277.96,20456621.00,21469648.56,23729680.37,3068493.15,18410958.90,44000000.00
May 16 2021,FIL,0,174681522.24,0,16623916.02,22451745.38,8749429.48,19452054.79,20415335.46,22564383.56,2917808.22,17506849.32,44000000.00
May 05 2021,FIL,0,167932711.23,0,15765403.93,21292265.57,8297581.01,18447488.58,19361022.36,21399086.76,2767123.29,16602739.73,44000000.00
Apr 24 2021,FIL,0,161183900.22,0,14906891.83,20132785.76,7845732.54,17442922.37,18306709.27,20233789.95,2616438.36,15698630.14,44000000.00
Apr 13 2021,FIL,0,153951572.73,0,14048379.74,18973305.95,7393884.07,16438356.16,17252396.17,19068493.15,2465753.42,14794520.55,43516483.52
Apr 01 2021,FIL,0,143688134.55,0,13111821.09,17708418.89,6900958.47,15342465.75,16102236.42,17797260.27,2301369.86,13808219.18,40615384.62
Mar 21 2021,FIL,0,134279982.88,0,12253308.99,16548939.08,6449110.00,14337899.54,15047923.32,16631963.47,2150684.93,12904109.59,37956043.96
Mar 10 2021,FIL,0,124871831.22,0,11394796.90,15389459.27,5997261.52,13333333.33,13993610.22,15466666.67,2000000.00,12000000.00,35296703.30
Feb 27 2021,FIL,0,115463679.55,0,10536284.80,14229979.47,5545413.05,12328767.12,12939297.12,14301369.86,1849315.07,11095890.41,32637362.64
Feb 15 2021,FIL,0,105200241.37,0,9599726.15,12965092.40,5052487.45,11232876.71,11789137.38,13030136.99,1684931.51,10109589.04,29736263.74
Feb 04 2021,FIL,0,95792089.70,0,8741214.06,11805612.59,4600638.98,10228310.50,10734824.28,11864840.18,1534246.58,9205479.45,27076923.08
Jan 24 2021,FIL,0,86383938.03,0,7882701.96,10646132.79,4148790.51,9223744.29,9680511.18,10699543.38,1383561.64,8301369.86,24417582.42
Jan 13 2021,FIL,0,76975786.37,0,7024189.87,9486652.98,3696942.04,8219178.08,8626198.08,9534246.58,1232876.71,7397260.27,21758241.76
Jan 02 2021,FIL,0,67567634.70,0,6165677.77,8327173.17,3245093.56,7214611.87,7571884.98,8368949.77,1082191.78,6493150.68,19098901.10
Dec 21 2020,FIL,0,57304196.52,0,5229119.12,7062286.11,2752167.96,6118721.46,6421725.24,7097716.89,917808.22,5506849.32,16197802.20
Dec 10 2020,FIL,0,47896044.85,0,4370607.03,5902806.30,2300319.49,5114155.25,5367412.14,5932420.09,767123.29,4602739.73,13538461.54
Nov 29 2020,FIL,0,38487893.18,0,3512094.93,4743326.49,1848471.02,4109589.04,4313099.04,4767123.29,616438.36,3698630.14,10879120.88
Nov 18 2020,FIL,0,29079741.52,0,2653582.84,3583846.68,1396622.55,3105022.83,3258785.94,3601826.48,465753.42,2794520.55,8219780.22
Nov 06 2020,FIL,0,18816303.33,0,1717024.19,2318959.62,903696.94,2009132.42,2108626.20,2330593.61,301369.86,1808219.18,5318681.32
Oct 26 2020,FIL,0,9408151.67,0,858512.09,1159479.81,451848.47,1004566.21,1054313.10,1165296.80,150684.93,904109.59,2659340.66
Oct 15 2020,FIL,0.00,0.00,0,0,0,0,0,0,0,0,0,0
