Date,Symbol,Available Supply,Unlocked Supply,Community Issuance,Team and Advisors,Service Providers,Liquity AG Endowment,Investors,LUSD:ETH Uniswap LPs,Community Reserve
Jul 18 2022,LQTY,0,70503030.05,18279452.05,7888211.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 12 2022,LQTY,0,70371523.21,18147945.21,7888211.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jul 05 2022,LQTY,0,70218098.55,17994520.55,7888211.00,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 29 2022,LQTY,0,69429240.78,17863013.70,7230860.08,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 23 2022,LQTY,0,69297733.93,17731506.85,7230860.08,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 17 2022,LQTY,0,69166227.08,17600000.00,7230860.08,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 10 2022,LQTY,0,69012802.42,17446575.34,7230860.08,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Jun 04 2022,LQTY,0,68223944.66,17315068.49,6573509.17,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 29 2022,LQTY,0,68092437.81,17183561.64,6573509.17,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 23 2022,LQTY,0,67960930.96,17052054.79,6573509.17,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 16 2022,LQTY,0,67807506.31,16898630.14,6573509.17,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 10 2022,LQTY,0,67675999.46,16767123.29,6573509.17,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
May 04 2022,LQTY,0,66887141.69,16635616.44,5916158.25,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 28 2022,LQTY,0,66755634.84,16504109.59,5916158.25,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 21 2022,LQTY,0,66602210.18,16350684.93,5916158.25,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 15 2022,LQTY,0,66470703.33,16219178.08,5916158.25,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 09 2022,LQTY,0,66339196.48,16087671.23,5916158.25,1035367.00,6063988.00,33902679.00,1333333.00,2000000.00
Apr 03 2022,LQTY,0,19245661.77,15912328.77,0,0,0,0,1333333.00,2000000.00
Mar 27 2022,LQTY,0,18938812.45,15605479.45,0,0,0,0,1333333.00,2000000.00
Mar 21 2022,LQTY,0,18675798.75,15342465.75,0,0,0,0,1333333.00,2000000.00
Mar 15 2022,LQTY,0,18412785.05,15079452.05,0,0,0,0,1333333.00,2000000.00
Mar 09 2022,LQTY,0,18149771.36,14816438.36,0,0,0,0,1333333.00,2000000.00
Mar 02 2022,LQTY,0,17842922.04,14509589.04,0,0,0,0,1333333.00,2000000.00
Feb 24 2022,LQTY,0,17579908.34,14246575.34,0,0,0,0,1333333.00,2000000.00
Feb 18 2022,LQTY,0,17316894.64,13983561.64,0,0,0,0,1333333.00,2000000.00
Feb 12 2022,LQTY,0,17053880.95,13720547.95,0,0,0,0,1333333.00,2000000.00
Feb 05 2022,LQTY,0,16747031.63,13413698.63,0,0,0,0,1333333.00,2000000.00
Jan 30 2022,LQTY,0,16484017.93,13150684.93,0,0,0,0,1333333.00,2000000.00
Jan 24 2022,LQTY,0,16221004.23,12887671.23,0,0,0,0,1333333.00,2000000.00
Jan 18 2022,LQTY,0,15957990.53,12624657.53,0,0,0,0,1333333.00,2000000.00
Jan 11 2022,LQTY,0,15651141.22,12317808.22,0,0,0,0,1333333.00,2000000.00
Jan 05 2022,LQTY,0,15388127.52,12054794.52,0,0,0,0,1333333.00,2000000.00
Dec 30 2021,LQTY,0,15125113.82,11791780.82,0,0,0,0,1333333.00,2000000.00
Dec 24 2021,LQTY,0,14862100.12,11528767.12,0,0,0,0,1333333.00,2000000.00
Dec 17 2021,LQTY,0,14555250.81,11221917.81,0,0,0,0,1333333.00,2000000.00
Dec 11 2021,LQTY,0,14292237.11,10958904.11,0,0,0,0,1333333.00,2000000.00
Dec 05 2021,LQTY,0,14029223.41,10695890.41,0,0,0,0,1333333.00,2000000.00
Nov 29 2021,LQTY,0,13766209.71,10432876.71,0,0,0,0,1333333.00,2000000.00
Nov 22 2021,LQTY,0,13459360.40,10126027.40,0,0,0,0,1333333.00,2000000.00
Nov 16 2021,LQTY,0,13196346.70,9863013.70,0,0,0,0,1333333.00,2000000.00
Nov 10 2021,LQTY,0,12933333.00,9600000.00,0,0,0,0,1333333.00,2000000.00
Nov 04 2021,LQTY,0,12670319.30,9336986.30,0,0,0,0,1333333.00,2000000.00
Oct 28 2021,LQTY,0,12363469.99,9030136.99,0,0,0,0,1333333.00,2000000.00
Oct 22 2021,LQTY,0,12100456.29,8767123.29,0,0,0,0,1333333.00,2000000.00
Oct 16 2021,LQTY,0,11837442.59,8504109.59,0,0,0,0,1333333.00,2000000.00
Oct 10 2021,LQTY,0,11574428.89,8241095.89,0,0,0,0,1333333.00,2000000.00
Oct 03 2021,LQTY,0,11267579.58,7934246.58,0,0,0,0,1333333.00,2000000.00
Sep 27 2021,LQTY,0,11004565.88,7671232.88,0,0,0,0,1333333.00,2000000.00
Sep 21 2021,LQTY,0,10741552.18,7408219.18,0,0,0,0,1333333.00,2000000.00
Sep 15 2021,LQTY,0,10478538.48,7145205.48,0,0,0,0,1333333.00,2000000.00
Sep 08 2021,LQTY,0,10171689.16,6838356.16,0,0,0,0,1333333.00,2000000.00
Sep 02 2021,LQTY,0,9908675.47,6575342.47,0,0,0,0,1333333.00,2000000.00
Aug 27 2021,LQTY,0,9645661.77,6312328.77,0,0,0,0,1333333.00,2000000.00
Aug 21 2021,LQTY,0,9382648.07,6049315.07,0,0,0,0,1333333.00,2000000.00
Aug 14 2021,LQTY,0,9075798.75,5742465.75,0,0,0,0,1333333.00,2000000.00
Aug 08 2021,LQTY,0,8812785.05,5479452.05,0,0,0,0,1333333.00,2000000.00
Aug 02 2021,LQTY,0,8549771.36,5216438.36,0,0,0,0,1333333.00,2000000.00
Jul 27 2021,LQTY,0,8286757.66,4953424.66,0,0,0,0,1333333.00,2000000.00
Jul 20 2021,LQTY,0,7979908.34,4646575.34,0,0,0,0,1333333.00,2000000.00
Jul 14 2021,LQTY,0,7716894.64,4383561.64,0,0,0,0,1333333.00,2000000.00
Jul 08 2021,LQTY,0,7453880.95,4120547.95,0,0,0,0,1333333.00,2000000.00
Jul 02 2021,LQTY,0,7190867.25,3857534.25,0,0,0,0,1333333.00,2000000.00
Jun 25 2021,LQTY,0,6884017.93,3550684.93,0,0,0,0,1333333.00,2000000.00
Jun 19 2021,LQTY,0,6621004.23,3287671.23,0,0,0,0,1333333.00,2000000.00
Jun 13 2021,LQTY,0,6357990.53,3024657.53,0,0,0,0,1333333.00,2000000.00
Jun 07 2021,LQTY,0,6094976.84,2761643.84,0,0,0,0,1333333.00,2000000.00
May 31 2021,LQTY,0,5788127.52,2454794.52,0,0,0,0,1333333.00,2000000.00
May 25 2021,LQTY,0,5525113.82,2191780.82,0,0,0,0,1333333.00,2000000.00
May 19 2021,LQTY,0,5262100.12,1928767.12,0,0,0,0,1333333.00,2000000.00
May 13 2021,LQTY,0,4872102.33,1665753.42,0,0,0,0,1206348.90,2000000.00
May 06 2021,LQTY,0,4343030.85,1358904.11,0,0,0,0,984126.74,2000000.00
Apr 30 2021,LQTY,0,3889541.01,1095890.41,0,0,0,0,793650.60,2000000.00
Apr 24 2021,LQTY,0,3436051.16,832876.71,0,0,0,0,603174.45,2000000.00
Apr 18 2021,LQTY,0,2982561.32,569863.01,0,0,0,0,412698.31,2000000.00
Apr 11 2021,LQTY,0,2453489.84,263013.70,0,0,0,0,190476.14,2000000.00
Apr 05 2021,LQTY,0,2000000.00,0,0,0,0,0,0,2000000.00
