Date,Symbol,Available Supply,Unlocked Supply,Team,Advisors,Gameplay Rewards,Community & Ecosystem,Pre-Sale,Airdrop,Launch Partners / CEXs
Aug 31 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Aug 28 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Aug 26 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Aug 23 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Aug 21 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Aug 18 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Aug 16 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Aug 13 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Aug 11 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Aug 09 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Aug 06 2024,MAVIA,48159745.00,48159745.00,2500000.00,340909.00,4456520.00,18695652.00,7166664.00,8750000.00,6250000.00
Aug 04 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
Aug 01 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
Jul 30 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
Jul 27 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
Jul 25 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
Jul 22 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
Jul 20 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
Jul 17 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
Jul 15 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
Jul 12 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
Jul 10 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
Jul 08 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
Jul 05 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
Jul 03 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
Jun 30 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
Jun 28 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
Jun 25 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
Jun 23 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
Jun 20 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
Jun 18 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
Jun 15 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
Jun 13 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
Jun 10 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
Jun 08 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
Jun 06 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
Jun 03 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
Jun 01 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
May 29 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
May 27 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
May 24 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
May 22 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
May 19 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
May 17 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
May 14 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
May 12 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
May 09 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
May 07 2024,MAVIA,37659418.00,37659418.00,0,0,3478260.00,14347826.00,4833332.00,8750000.00,6250000.00
May 05 2024,MAVIA,30000000.00,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
May 02 2024,MAVIA,30000000.00,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Apr 30 2024,MAVIA,30000000.00,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Apr 27 2024,MAVIA,30000000.00,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Apr 25 2024,MAVIA,30000000.00,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Apr 22 2024,MAVIA,30000000.00,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Apr 20 2024,MAVIA,30000000.00,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Apr 17 2024,MAVIA,30000000.00,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Apr 15 2024,MAVIA,30000000.00,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Apr 12 2024,MAVIA,30000000.00,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Apr 10 2024,MAVIA,30000000.00,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Apr 08 2024,MAVIA,30000000.00,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Apr 05 2024,MAVIA,30000000.00,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Apr 03 2024,MAVIA,30000000.00,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Mar 31 2024,MAVIA,30000000.00,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Mar 29 2024,MAVIA,0,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Mar 26 2024,MAVIA,0,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Mar 24 2024,MAVIA,0,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Mar 21 2024,MAVIA,0,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Mar 19 2024,MAVIA,0,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Mar 16 2024,MAVIA,0,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Mar 14 2024,MAVIA,0,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Mar 11 2024,MAVIA,0,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Mar 09 2024,MAVIA,0,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Mar 07 2024,MAVIA,0,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Mar 04 2024,MAVIA,0,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Mar 02 2024,MAVIA,0,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Feb 28 2024,MAVIA,0,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Feb 26 2024,MAVIA,0,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Feb 23 2024,MAVIA,0,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Feb 21 2024,MAVIA,0,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Feb 18 2024,MAVIA,0,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Feb 16 2024,MAVIA,0,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Feb 13 2024,MAVIA,0,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Feb 11 2024,MAVIA,0,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Feb 08 2024,MAVIA,0,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
Feb 06 2024,MAVIA,0,30000000.00,0,0,2500000.00,10000000.00,2500000.00,8750000.00,6250000.00
