Date,Symbol,Available Supply,Unlocked Supply,Team,Community,Foundation,Strategic Sale 2,Seed Sale,Advisors and Partners,Strategic Sale 1,Marketing,Coinlist Public Sale,Early Adopters Rewards,Launch Pool,Ecosystem
Sep 26 2024,GAL,127749332.00,127749332.00,10000000.00,20640000.00,11800000.00,4942427.00,14177779.00,8804593.00,9384533.00,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 23 2024,GAL,127749332.00,127749332.00,10000000.00,20640000.00,11800000.00,4942427.00,14177779.00,8804593.00,9384533.00,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 21 2024,GAL,127749332.00,127749332.00,10000000.00,20640000.00,11800000.00,4942427.00,14177779.00,8804593.00,9384533.00,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 18 2024,GAL,127749332.00,127749332.00,10000000.00,20640000.00,11800000.00,4942427.00,14177779.00,8804593.00,9384533.00,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 15 2024,GAL,127749332.00,127749332.00,10000000.00,20640000.00,11800000.00,4942427.00,14177779.00,8804593.00,9384533.00,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 12 2024,GAL,127749332.00,127749332.00,10000000.00,20640000.00,11800000.00,4942427.00,14177779.00,8804593.00,9384533.00,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 10 2024,GAL,127749332.00,127749332.00,10000000.00,20640000.00,11800000.00,4942427.00,14177779.00,8804593.00,9384533.00,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 07 2024,GAL,127749332.00,127749332.00,10000000.00,20640000.00,11800000.00,4942427.00,14177779.00,8804593.00,9384533.00,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 04 2024,GAL,125720998.00,125720998.00,9583333.00,20053333.00,10775000.00,4942427.00,14177779.00,8804593.00,9384533.00,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 02 2024,GAL,125720998.00,125720998.00,9583333.00,20053333.00,10775000.00,4942427.00,14177779.00,8804593.00,9384533.00,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Aug 30 2024,GAL,125720998.00,125720998.00,9583333.00,20053333.00,10775000.00,4942427.00,14177779.00,8804593.00,9384533.00,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Aug 27 2024,GAL,125720998.00,125720998.00,9583333.00,20053333.00,10775000.00,4942427.00,14177779.00,8804593.00,9384533.00,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Aug 25 2024,GAL,125720998.00,125720998.00,9583333.00,20053333.00,10775000.00,4942427.00,14177779.00,8804593.00,9384533.00,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Aug 22 2024,GAL,125720998.00,125720998.00,9583333.00,20053333.00,10775000.00,4942427.00,14177779.00,8804593.00,9384533.00,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Aug 19 2024,GAL,125720998.00,125720998.00,9583333.00,20053333.00,10775000.00,4942427.00,14177779.00,8804593.00,9384533.00,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Aug 16 2024,GAL,125720998.00,125720998.00,9583333.00,20053333.00,10775000.00,4942427.00,14177779.00,8804593.00,9384533.00,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Aug 14 2024,GAL,125720998.00,125720998.00,9583333.00,20053333.00,10775000.00,4942427.00,14177779.00,8804593.00,9384533.00,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Aug 11 2024,GAL,125720998.00,125720998.00,9583333.00,20053333.00,10775000.00,4942427.00,14177779.00,8804593.00,9384533.00,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Aug 08 2024,GAL,125720998.00,125720998.00,9583333.00,20053333.00,10775000.00,4942427.00,14177779.00,8804593.00,9384533.00,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Aug 06 2024,GAL,125720998.00,125720998.00,9583333.00,20053333.00,10775000.00,4942427.00,14177779.00,8804593.00,9384533.00,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Aug 03 2024,GAL,120544998.34,120544998.34,9166666.67,19466666.67,10775000.00,4429533.33,12405557.00,7890908.00,8410666.67,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jul 31 2024,GAL,120544998.34,120544998.34,9166666.67,19466666.67,10775000.00,4429533.33,12405557.00,7890908.00,8410666.67,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jul 29 2024,GAL,120544998.34,120544998.34,9166666.67,19466666.67,10775000.00,4429533.33,12405557.00,7890908.00,8410666.67,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jul 26 2024,GAL,120544998.34,120544998.34,9166666.67,19466666.67,10775000.00,4429533.33,12405557.00,7890908.00,8410666.67,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jul 23 2024,GAL,120544998.34,120544998.34,9166666.67,19466666.67,10775000.00,4429533.33,12405557.00,7890908.00,8410666.67,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jul 20 2024,GAL,120544998.34,120544998.34,9166666.67,19466666.67,10775000.00,4429533.33,12405557.00,7890908.00,8410666.67,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jul 18 2024,GAL,120544998.34,120544998.34,9166666.67,19466666.67,10775000.00,4429533.33,12405557.00,7890908.00,8410666.67,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jul 15 2024,GAL,120544998.34,120544998.34,9166666.67,19466666.67,10775000.00,4429533.33,12405557.00,7890908.00,8410666.67,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jul 12 2024,GAL,120544998.34,120544998.34,9166666.67,19466666.67,10775000.00,4429533.33,12405557.00,7890908.00,8410666.67,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jul 10 2024,GAL,120544998.34,120544998.34,9166666.67,19466666.67,10775000.00,4429533.33,12405557.00,7890908.00,8410666.67,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jul 07 2024,GAL,120544998.34,120544998.34,9166666.67,19466666.67,10775000.00,4429533.33,12405557.00,7890908.00,8410666.67,22000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jul 04 2024,GAL,117541665.00,117541665.00,8750000.00,18880000.00,10775000.00,4429533.33,12405557.00,7890908.00,8410666.67,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jul 01 2024,GAL,117541665.00,117541665.00,8750000.00,18880000.00,10775000.00,4429533.33,12405557.00,7890908.00,8410666.67,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jun 29 2024,GAL,117541665.00,117541665.00,8750000.00,18880000.00,10775000.00,4429533.33,12405557.00,7890908.00,8410666.67,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jun 26 2024,GAL,117541665.00,117541665.00,8750000.00,18880000.00,10775000.00,4429533.33,12405557.00,7890908.00,8410666.67,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jun 23 2024,GAL,117541665.00,117541665.00,8750000.00,18880000.00,10775000.00,4429533.33,12405557.00,7890908.00,8410666.67,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jun 21 2024,GAL,117541665.00,117541665.00,8750000.00,18880000.00,10775000.00,4429533.33,12405557.00,7890908.00,8410666.67,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jun 18 2024,GAL,117541665.00,117541665.00,8750000.00,18880000.00,10775000.00,4429533.33,12405557.00,7890908.00,8410666.67,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jun 15 2024,GAL,117541665.00,117541665.00,8750000.00,18880000.00,10775000.00,4429533.33,12405557.00,7890908.00,8410666.67,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jun 13 2024,GAL,117541665.00,117541665.00,8750000.00,18880000.00,10775000.00,4429533.33,12405557.00,7890908.00,8410666.67,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jun 10 2024,GAL,117541665.00,117541665.00,8750000.00,18880000.00,10775000.00,4429533.33,12405557.00,7890908.00,8410666.67,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jun 07 2024,GAL,117541665.00,117541665.00,8750000.00,18880000.00,10775000.00,4429533.33,12405557.00,7890908.00,8410666.67,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jun 04 2024,GAL,115513331.00,115513331.00,8333333.00,18293333.00,9750000.00,4429533.33,12405557.00,7890908.00,8410666.67,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jun 02 2024,GAL,115513331.00,115513331.00,8333333.00,18293333.00,9750000.00,4429533.33,12405557.00,7890908.00,8410666.67,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
May 30 2024,GAL,115513331.00,115513331.00,8333333.00,18293333.00,9750000.00,4429533.33,12405557.00,7890908.00,8410666.67,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
May 27 2024,GAL,115513331.00,115513331.00,8333333.00,18293333.00,9750000.00,4429533.33,12405557.00,7890908.00,8410666.67,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
May 25 2024,GAL,115513331.00,115513331.00,8333333.00,18293333.00,9750000.00,4429533.33,12405557.00,7890908.00,8410666.67,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
May 22 2024,GAL,115513331.00,115513331.00,8333333.00,18293333.00,9750000.00,4429533.33,12405557.00,7890908.00,8410666.67,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
May 19 2024,GAL,115513331.00,115513331.00,8333333.00,18293333.00,9750000.00,4429533.33,12405557.00,7890908.00,8410666.67,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
May 17 2024,GAL,115513331.00,115513331.00,8333333.00,18293333.00,9750000.00,4429533.33,12405557.00,7890908.00,8410666.67,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
May 14 2024,GAL,115513331.00,115513331.00,8333333.00,18293333.00,9750000.00,4429533.33,12405557.00,7890908.00,8410666.67,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
May 11 2024,GAL,115513331.00,115513331.00,8333333.00,18293333.00,9750000.00,4429533.33,12405557.00,7890908.00,8410666.67,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
May 08 2024,GAL,115513331.00,115513331.00,8333333.00,18293333.00,9750000.00,4429533.33,12405557.00,7890908.00,8410666.67,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
May 06 2024,GAL,115513331.00,115513331.00,8333333.00,18293333.00,9750000.00,4429533.33,12405557.00,7890908.00,8410666.67,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
May 03 2024,GAL,110337332.34,110337332.34,7916666.67,17706666.67,9750000.00,3916640.00,10633335.00,6977224.00,7436800.00,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Apr 30 2024,GAL,110337332.34,110337332.34,7916666.67,17706666.67,9750000.00,3916640.00,10633335.00,6977224.00,7436800.00,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Apr 28 2024,GAL,110337332.34,110337332.34,7916666.67,17706666.67,9750000.00,3916640.00,10633335.00,6977224.00,7436800.00,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Apr 25 2024,GAL,110337332.34,110337332.34,7916666.67,17706666.67,9750000.00,3916640.00,10633335.00,6977224.00,7436800.00,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Apr 22 2024,GAL,110337332.34,110337332.34,7916666.67,17706666.67,9750000.00,3916640.00,10633335.00,6977224.00,7436800.00,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Apr 20 2024,GAL,110337332.34,110337332.34,7916666.67,17706666.67,9750000.00,3916640.00,10633335.00,6977224.00,7436800.00,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Apr 17 2024,GAL,110337332.34,110337332.34,7916666.67,17706666.67,9750000.00,3916640.00,10633335.00,6977224.00,7436800.00,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Apr 14 2024,GAL,110337332.34,110337332.34,7916666.67,17706666.67,9750000.00,3916640.00,10633335.00,6977224.00,7436800.00,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Apr 11 2024,GAL,110337332.34,110337332.34,7916666.67,17706666.67,9750000.00,3916640.00,10633335.00,6977224.00,7436800.00,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Apr 09 2024,GAL,110337332.34,110337332.34,7916666.67,17706666.67,9750000.00,3916640.00,10633335.00,6977224.00,7436800.00,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Apr 06 2024,GAL,110337332.34,110337332.34,7916666.67,17706666.67,9750000.00,3916640.00,10633335.00,6977224.00,7436800.00,20000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Apr 03 2024,GAL,107333999.00,107333999.00,7500000.00,17120000.00,9750000.00,3916640.00,10633335.00,6977224.00,7436800.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Apr 01 2024,GAL,107333999.00,107333999.00,7500000.00,17120000.00,9750000.00,3916640.00,10633335.00,6977224.00,7436800.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Mar 29 2024,GAL,0,107333999.00,7500000.00,17120000.00,9750000.00,3916640.00,10633335.00,6977224.00,7436800.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Mar 26 2024,GAL,0,107333999.00,7500000.00,17120000.00,9750000.00,3916640.00,10633335.00,6977224.00,7436800.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Mar 24 2024,GAL,0,107333999.00,7500000.00,17120000.00,9750000.00,3916640.00,10633335.00,6977224.00,7436800.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Mar 21 2024,GAL,0,107333999.00,7500000.00,17120000.00,9750000.00,3916640.00,10633335.00,6977224.00,7436800.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Mar 18 2024,GAL,0,107333999.00,7500000.00,17120000.00,9750000.00,3916640.00,10633335.00,6977224.00,7436800.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Mar 15 2024,GAL,0,107333999.00,7500000.00,17120000.00,9750000.00,3916640.00,10633335.00,6977224.00,7436800.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Mar 13 2024,GAL,0,107333999.00,7500000.00,17120000.00,9750000.00,3916640.00,10633335.00,6977224.00,7436800.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Mar 10 2024,GAL,0,107333999.00,7500000.00,17120000.00,9750000.00,3916640.00,10633335.00,6977224.00,7436800.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Mar 07 2024,GAL,0,107333999.00,7500000.00,17120000.00,9750000.00,3916640.00,10633335.00,6977224.00,7436800.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Mar 05 2024,GAL,0,107333999.00,7500000.00,17120000.00,9750000.00,3916640.00,10633335.00,6977224.00,7436800.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Mar 02 2024,GAL,0,105305665.00,7083333.00,16533333.00,8725000.00,3916640.00,10633335.00,6977224.00,7436800.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Feb 28 2024,GAL,0,105305665.00,7083333.00,16533333.00,8725000.00,3916640.00,10633335.00,6977224.00,7436800.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Feb 26 2024,GAL,0,105305665.00,7083333.00,16533333.00,8725000.00,3916640.00,10633335.00,6977224.00,7436800.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Feb 23 2024,GAL,0,105305665.00,7083333.00,16533333.00,8725000.00,3916640.00,10633335.00,6977224.00,7436800.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Feb 20 2024,GAL,0,105305665.00,7083333.00,16533333.00,8725000.00,3916640.00,10633335.00,6977224.00,7436800.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Feb 17 2024,GAL,0,105305665.00,7083333.00,16533333.00,8725000.00,3916640.00,10633335.00,6977224.00,7436800.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Feb 15 2024,GAL,0,105305665.00,7083333.00,16533333.00,8725000.00,3916640.00,10633335.00,6977224.00,7436800.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Feb 12 2024,GAL,0,105305665.00,7083333.00,16533333.00,8725000.00,3916640.00,10633335.00,6977224.00,7436800.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Feb 09 2024,GAL,0,105305665.00,7083333.00,16533333.00,8725000.00,3916640.00,10633335.00,6977224.00,7436800.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Feb 07 2024,GAL,0,105305665.00,7083333.00,16533333.00,8725000.00,3916640.00,10633335.00,6977224.00,7436800.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Feb 04 2024,GAL,0,100129666.34,6666666.67,15946666.67,8725000.00,3403747.00,8861113.00,6063540.00,6462933.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Feb 01 2024,GAL,0,100129666.34,6666666.67,15946666.67,8725000.00,3403747.00,8861113.00,6063540.00,6462933.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jan 30 2024,GAL,0,100129666.34,6666666.67,15946666.67,8725000.00,3403747.00,8861113.00,6063540.00,6462933.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jan 27 2024,GAL,0,100129666.34,6666666.67,15946666.67,8725000.00,3403747.00,8861113.00,6063540.00,6462933.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jan 24 2024,GAL,0,100129666.34,6666666.67,15946666.67,8725000.00,3403747.00,8861113.00,6063540.00,6462933.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jan 21 2024,GAL,0,100129666.34,6666666.67,15946666.67,8725000.00,3403747.00,8861113.00,6063540.00,6462933.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jan 19 2024,GAL,0,100129666.34,6666666.67,15946666.67,8725000.00,3403747.00,8861113.00,6063540.00,6462933.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jan 16 2024,GAL,0,100129666.34,6666666.67,15946666.67,8725000.00,3403747.00,8861113.00,6063540.00,6462933.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jan 13 2024,GAL,0,100129666.34,6666666.67,15946666.67,8725000.00,3403747.00,8861113.00,6063540.00,6462933.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jan 11 2024,GAL,0,100129666.34,6666666.67,15946666.67,8725000.00,3403747.00,8861113.00,6063540.00,6462933.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jan 08 2024,GAL,0,100129666.34,6666666.67,15946666.67,8725000.00,3403747.00,8861113.00,6063540.00,6462933.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jan 05 2024,GAL,0,100129666.34,6666666.67,15946666.67,8725000.00,3403747.00,8861113.00,6063540.00,6462933.00,18000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Jan 03 2024,GAL,0,97126333.00,6250000.00,15360000.00,8725000.00,3403747.00,8861113.00,6063540.00,6462933.00,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Dec 31 2023,GAL,0,97126333.00,6250000.00,15360000.00,8725000.00,3403747.00,8861113.00,6063540.00,6462933.00,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Dec 28 2023,GAL,0,97126333.00,6250000.00,15360000.00,8725000.00,3403747.00,8861113.00,6063540.00,6462933.00,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Dec 25 2023,GAL,0,97126333.00,6250000.00,15360000.00,8725000.00,3403747.00,8861113.00,6063540.00,6462933.00,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Dec 23 2023,GAL,0,97126333.00,6250000.00,15360000.00,8725000.00,3403747.00,8861113.00,6063540.00,6462933.00,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Dec 20 2023,GAL,0,97126333.00,6250000.00,15360000.00,8725000.00,3403747.00,8861113.00,6063540.00,6462933.00,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Dec 17 2023,GAL,0,97126333.00,6250000.00,15360000.00,8725000.00,3403747.00,8861113.00,6063540.00,6462933.00,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Dec 15 2023,GAL,0,97126333.00,6250000.00,15360000.00,8725000.00,3403747.00,8861113.00,6063540.00,6462933.00,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Dec 12 2023,GAL,0,97126333.00,6250000.00,15360000.00,8725000.00,3403747.00,8861113.00,6063540.00,6462933.00,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Dec 09 2023,GAL,0,97126333.00,6250000.00,15360000.00,8725000.00,3403747.00,8861113.00,6063540.00,6462933.00,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Dec 07 2023,GAL,0,97126333.00,6250000.00,15360000.00,8725000.00,3403747.00,8861113.00,6063540.00,6462933.00,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Dec 04 2023,GAL,0,95097999.00,5833333.00,14773333.00,7700000.00,3403747.00,8861113.00,6063540.00,6462933.00,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Dec 01 2023,GAL,0,95097999.00,5833333.00,14773333.00,7700000.00,3403747.00,8861113.00,6063540.00,6462933.00,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Nov 28 2023,GAL,0,95097999.00,5833333.00,14773333.00,7700000.00,3403747.00,8861113.00,6063540.00,6462933.00,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Nov 26 2023,GAL,0,95097999.00,5833333.00,14773333.00,7700000.00,3403747.00,8861113.00,6063540.00,6462933.00,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Nov 23 2023,GAL,0,95097999.00,5833333.00,14773333.00,7700000.00,3403747.00,8861113.00,6063540.00,6462933.00,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Nov 20 2023,GAL,0,95097999.00,5833333.00,14773333.00,7700000.00,3403747.00,8861113.00,6063540.00,6462933.00,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Nov 18 2023,GAL,0,95097999.00,5833333.00,14773333.00,7700000.00,3403747.00,8861113.00,6063540.00,6462933.00,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Nov 15 2023,GAL,0,95097999.00,5833333.00,14773333.00,7700000.00,3403747.00,8861113.00,6063540.00,6462933.00,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Nov 12 2023,GAL,0,95097999.00,5833333.00,14773333.00,7700000.00,3403747.00,8861113.00,6063540.00,6462933.00,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Nov 10 2023,GAL,0,95097999.00,5833333.00,14773333.00,7700000.00,3403747.00,8861113.00,6063540.00,6462933.00,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Nov 07 2023,GAL,0,95097999.00,5833333.00,14773333.00,7700000.00,3403747.00,8861113.00,6063540.00,6462933.00,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Nov 04 2023,GAL,0,89922000.34,5416666.67,14186666.67,7700000.00,2890853.33,7088891.00,5149856.00,5489066.67,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Nov 01 2023,GAL,0,89922000.34,5416666.67,14186666.67,7700000.00,2890853.33,7088891.00,5149856.00,5489066.67,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Oct 30 2023,GAL,0,89922000.34,5416666.67,14186666.67,7700000.00,2890853.33,7088891.00,5149856.00,5489066.67,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Oct 27 2023,GAL,0,89922000.34,5416666.67,14186666.67,7700000.00,2890853.33,7088891.00,5149856.00,5489066.67,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Oct 24 2023,GAL,0,89922000.34,5416666.67,14186666.67,7700000.00,2890853.33,7088891.00,5149856.00,5489066.67,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Oct 22 2023,GAL,0,89922000.34,5416666.67,14186666.67,7700000.00,2890853.33,7088891.00,5149856.00,5489066.67,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Oct 19 2023,GAL,0,89922000.34,5416666.67,14186666.67,7700000.00,2890853.33,7088891.00,5149856.00,5489066.67,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Oct 16 2023,GAL,0,89922000.34,5416666.67,14186666.67,7700000.00,2890853.33,7088891.00,5149856.00,5489066.67,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Oct 14 2023,GAL,0,89922000.34,5416666.67,14186666.67,7700000.00,2890853.33,7088891.00,5149856.00,5489066.67,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Oct 11 2023,GAL,0,89922000.34,5416666.67,14186666.67,7700000.00,2890853.33,7088891.00,5149856.00,5489066.67,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Oct 08 2023,GAL,0,89922000.34,5416666.67,14186666.67,7700000.00,2890853.33,7088891.00,5149856.00,5489066.67,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Oct 05 2023,GAL,0,89922000.34,5416666.67,14186666.67,7700000.00,2890853.33,7088891.00,5149856.00,5489066.67,16000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Oct 03 2023,GAL,0,86918667.00,5000000.00,13600000.00,7700000.00,2890853.33,7088891.00,5149856.00,5489066.67,14000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 30 2023,GAL,0,86918667.00,5000000.00,13600000.00,7700000.00,2890853.33,7088891.00,5149856.00,5489066.67,14000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 27 2023,GAL,0,86918667.00,5000000.00,13600000.00,7700000.00,2890853.33,7088891.00,5149856.00,5489066.67,14000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 25 2023,GAL,0,86918667.00,5000000.00,13600000.00,7700000.00,2890853.33,7088891.00,5149856.00,5489066.67,14000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 22 2023,GAL,0,86918667.00,5000000.00,13600000.00,7700000.00,2890853.33,7088891.00,5149856.00,5489066.67,14000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 19 2023,GAL,0,86918667.00,5000000.00,13600000.00,7700000.00,2890853.33,7088891.00,5149856.00,5489066.67,14000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 17 2023,GAL,0,86918667.00,5000000.00,13600000.00,7700000.00,2890853.33,7088891.00,5149856.00,5489066.67,14000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 14 2023,GAL,0,86918667.00,5000000.00,13600000.00,7700000.00,2890853.33,7088891.00,5149856.00,5489066.67,14000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 11 2023,GAL,0,86918667.00,5000000.00,13600000.00,7700000.00,2890853.33,7088891.00,5149856.00,5489066.67,14000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 08 2023,GAL,0,86918667.00,5000000.00,13600000.00,7700000.00,2890853.33,7088891.00,5149856.00,5489066.67,14000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 06 2023,GAL,0,86918667.00,5000000.00,13600000.00,7700000.00,2890853.33,7088891.00,5149856.00,5489066.67,14000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Sep 03 2023,GAL,0,84890333.00,4583333.00,13013333.00,6675000.00,2890853.33,7088891.00,5149856.00,5489066.67,14000000.00,10000000.00,4000000.00,3000000.00,9000000.00
Aug 31 2023,GAL,0,84890333.00,4583333.00,13013333.00,6675000.00,2890853.33,7088891.00,5149856.00,5489066.67,14000000.00,10000000.00,4000000.00,3000000.00,9000000.00
