Date,Symbol,Available Supply,Unlocked Supply,Epoch Rewards,Community Grants,Core Contributors,Operation Grants,Small and Large Backers,Foundation Endowment,Community Sale,Early Ecosystem
Jun 16 2022,NEAR,0,713487646.49,87392328.77,57553121.58,23572895.28,38145673.60,177974312.19,91849315.07,120000000.00,117000000.00
Jun 14 2022,NEAR,0,711989434.27,87098082.19,57364731.65,23381245.72,38020810.51,177412235.42,91712328.77,120000000.00,117000000.00
Jun 12 2022,NEAR,0,710491222.06,86803835.62,57176341.73,23189596.17,37895947.43,176850158.65,91575342.47,120000000.00,117000000.00
Jun 10 2022,NEAR,0,708993009.85,86509589.04,56987951.81,22997946.61,37771084.34,176288081.88,91438356.16,120000000.00,117000000.00
Jun 08 2022,NEAR,0,707494797.63,86215342.47,56799561.88,22806297.06,37646221.25,175726005.11,91301369.86,120000000.00,117000000.00
Jun 05 2022,NEAR,0,705247479.31,85773972.60,56516977.00,22518822.72,37458926.62,174882889.96,91095890.41,120000000.00,117000000.00
Jun 03 2022,NEAR,0,703749267.10,85479726.03,56328587.08,22327173.17,37334063.53,174320813.19,90958904.11,120000000.00,117000000.00
Jun 01 2022,NEAR,0,702251054.88,85185479.45,56140197.15,22135523.61,37209200.44,173758736.42,90821917.81,120000000.00,117000000.00
May 30 2022,NEAR,0,700752842.67,84891232.88,55951807.23,21943874.06,37084337.35,173196659.65,90684931.51,120000000.00,117000000.00
May 28 2022,NEAR,0,699254630.46,84596986.30,55763417.31,21752224.50,36959474.26,172634582.88,90547945.21,120000000.00,117000000.00
May 26 2022,NEAR,0,697756418.24,84302739.73,55575027.38,21560574.95,36834611.17,172072506.11,90410958.90,120000000.00,117000000.00
May 24 2022,NEAR,0,696258206.03,84008493.15,55386637.46,21368925.39,36709748.08,171510429.34,90273972.60,120000000.00,117000000.00
May 22 2022,NEAR,0,694759993.82,83714246.58,55198247.54,21177275.84,36584884.99,170948352.57,90136986.30,120000000.00,117000000.00
May 20 2022,NEAR,0,693261781.60,83420000.00,55009857.61,20985626.28,36460021.91,170386275.80,90000000.00,120000000.00,117000000.00
May 18 2022,NEAR,0,691763569.39,83125753.42,54821467.69,20793976.73,36335158.82,169824199.03,89863013.70,120000000.00,117000000.00
May 16 2022,NEAR,0,690265357.17,82831506.85,54633077.77,20602327.17,36210295.73,169262122.26,89726027.40,120000000.00,117000000.00
May 14 2022,NEAR,0,688767144.96,82537260.27,54444687.84,20410677.62,36085432.64,168700045.49,89589041.10,120000000.00,117000000.00
May 12 2022,NEAR,0,687268932.75,82243013.70,54256297.92,20219028.06,35960569.55,168137968.72,89452054.79,120000000.00,117000000.00
May 10 2022,NEAR,0,685770720.53,81948767.12,54067908.00,20027378.51,35835706.46,167575891.95,89315068.49,120000000.00,117000000.00
May 08 2022,NEAR,0,684272508.32,81654520.55,53879518.07,19835728.95,35710843.37,167013815.18,89178082.19,120000000.00,117000000.00
May 06 2022,NEAR,0,682774296.11,81360273.97,53691128.15,19644079.40,35585980.28,166451738.41,89041095.89,120000000.00,117000000.00
May 04 2022,NEAR,0,681276083.89,81066027.40,53502738.23,19452429.84,35461117.20,165889661.64,88904109.59,120000000.00,117000000.00
May 02 2022,NEAR,0,679777871.68,80771780.82,53314348.30,19260780.29,35336254.11,165327584.87,88767123.29,120000000.00,117000000.00
Apr 30 2022,NEAR,0,678279659.46,80477534.25,53125958.38,19069130.73,35211391.02,164765508.10,88630136.99,120000000.00,117000000.00
Apr 28 2022,NEAR,0,676781447.25,80183287.67,52937568.46,18877481.18,35086527.93,164203431.33,88493150.68,120000000.00,117000000.00
Apr 25 2022,NEAR,0,674534128.93,79741917.81,52654983.57,18590006.84,34899233.30,163360316.18,88287671.23,120000000.00,117000000.00
Apr 23 2022,NEAR,0,673035916.72,79447671.23,52466593.65,18398357.29,34774370.21,162798239.41,88150684.93,120000000.00,117000000.00
Apr 21 2022,NEAR,0,671537704.50,79153424.66,52278203.72,18206707.73,34649507.12,162236162.64,88013698.63,120000000.00,117000000.00
Apr 19 2022,NEAR,0,670039492.29,78859178.08,52089813.80,18015058.18,34524644.03,161674085.87,87876712.33,120000000.00,117000000.00
Apr 17 2022,NEAR,0,668541280.08,78564931.51,51901423.88,17823408.62,34399780.94,161112009.10,87739726.03,120000000.00,117000000.00
Apr 15 2022,NEAR,0,667043067.86,78270684.93,51713033.95,17631759.07,34274917.85,160549932.33,87602739.73,120000000.00,117000000.00
Apr 13 2022,NEAR,0,665544855.65,77976438.36,51524644.03,17440109.51,34150054.76,159987855.56,87465753.42,120000000.00,117000000.00
Apr 11 2022,NEAR,0,664046643.43,77682191.78,51336254.11,17248459.96,34025191.68,159425778.79,87328767.12,120000000.00,117000000.00
Apr 09 2022,NEAR,0,662548431.22,77387945.21,51147864.18,17056810.40,33900328.59,158863702.02,87191780.82,120000000.00,117000000.00
Apr 07 2022,NEAR,0,661050219.01,77093698.63,50959474.26,16865160.85,33775465.50,158301625.25,87054794.52,120000000.00,117000000.00
Apr 05 2022,NEAR,0,659552006.79,76799452.05,50771084.34,16673511.29,33650602.41,157739548.48,86917808.22,120000000.00,117000000.00
Apr 03 2022,NEAR,0,658053794.58,76505205.48,50582694.41,16481861.74,33525739.32,157177471.71,86780821.92,120000000.00,117000000.00
Apr 01 2022,NEAR,0,656555582.37,76210958.90,50394304.49,16290212.18,33400876.23,156615394.94,86643835.62,120000000.00,117000000.00
Mar 30 2022,NEAR,0,655057370.15,75916712.33,50205914.57,16098562.63,33276013.14,156053318.17,86506849.32,120000000.00,117000000.00
Mar 28 2022,NEAR,0,653559157.94,75622465.75,50017524.64,15906913.07,33151150.05,155491241.40,86369863.01,120000000.00,117000000.00
Mar 26 2022,NEAR,0,652060945.72,75328219.18,49829134.72,15715263.52,33026286.97,154929164.63,86232876.71,120000000.00,117000000.00
Mar 24 2022,NEAR,0,650562733.51,75033972.60,49640744.80,15523613.96,32901423.88,154367087.86,86095890.41,120000000.00,117000000.00
Mar 22 2022,NEAR,0,649064521.30,74739726.03,49452354.87,15331964.41,32776560.79,153805011.09,85958904.11,120000000.00,117000000.00
Mar 20 2022,NEAR,0,647566309.08,74445479.45,49263964.95,15140314.85,32651697.70,153242934.32,85821917.81,120000000.00,117000000.00
Mar 18 2022,NEAR,0,646068096.87,74151232.88,49075575.03,14948665.30,32526834.61,152680857.55,85684931.51,120000000.00,117000000.00
Mar 15 2022,NEAR,0,643820778.55,73709863.01,48792990.14,14661190.97,32339539.98,151837742.39,85479452.05,120000000.00,117000000.00
Mar 13 2022,NEAR,0,642322566.33,73415616.44,48604600.22,14469541.41,32214676.89,151275665.62,85342465.75,120000000.00,117000000.00
Mar 11 2022,NEAR,0,640824354.12,73121369.86,48416210.30,14277891.85,32089813.80,150713588.85,85205479.45,120000000.00,117000000.00
Mar 09 2022,NEAR,0,639326141.91,72827123.29,48227820.37,14086242.30,31964950.71,150151512.08,85068493.15,120000000.00,117000000.00
Mar 07 2022,NEAR,0,637827929.69,72532876.71,48039430.45,13894592.74,31840087.62,149589435.32,84931506.85,120000000.00,117000000.00
Mar 05 2022,NEAR,0,636329717.48,72238630.14,47851040.53,13702943.19,31715224.53,149027358.55,84794520.55,120000000.00,117000000.00
Mar 03 2022,NEAR,0,634831505.27,71944383.56,47662650.60,13511293.63,31590361.45,148465281.78,84657534.25,120000000.00,117000000.00
Mar 01 2022,NEAR,0,633333293.05,71650136.99,47474260.68,13319644.08,31465498.36,147903205.01,84520547.95,120000000.00,117000000.00
Feb 27 2022,NEAR,0,631835080.84,71355890.41,47285870.76,13127994.52,31340635.27,147341128.24,84383561.64,120000000.00,117000000.00
Feb 25 2022,NEAR,0,630336868.63,71061643.84,47097480.83,12936344.97,31215772.18,146779051.47,84246575.34,120000000.00,117000000.00
Feb 23 2022,NEAR,0,628838656.41,70767397.26,46909090.91,12744695.41,31090909.09,146216974.70,84109589.04,120000000.00,117000000.00
Feb 21 2022,NEAR,0,627340444.20,70473150.68,46720700.99,12553045.86,30966046.00,145654897.93,83972602.74,120000000.00,117000000.00
Feb 19 2022,NEAR,0,625842231.98,70178904.11,46532311.06,12361396.30,30841182.91,145092821.16,83835616.44,120000000.00,117000000.00
Feb 17 2022,NEAR,0,624344019.77,69884657.53,46343921.14,12169746.75,30716319.82,144530744.39,83698630.14,120000000.00,117000000.00
Feb 15 2022,NEAR,0,622845807.56,69590410.96,46155531.22,11978097.19,30591456.74,143968667.62,83561643.84,120000000.00,117000000.00
Feb 13 2022,NEAR,0,621347595.34,69296164.38,45967141.29,11786447.64,30466593.65,143406590.85,83424657.53,120000000.00,117000000.00
Feb 11 2022,NEAR,0,619849383.13,69001917.81,45778751.37,11594798.08,30341730.56,142844514.08,83287671.23,120000000.00,117000000.00
Feb 09 2022,NEAR,0,618351170.92,68707671.23,45590361.45,11403148.53,30216867.47,142282437.31,83150684.93,120000000.00,117000000.00
Feb 07 2022,NEAR,0,616852958.70,68413424.66,45401971.52,11211498.97,30092004.38,141720360.54,83013698.63,120000000.00,117000000.00
Feb 05 2022,NEAR,0,615354746.49,68119178.08,45213581.60,11019849.42,29967141.29,141158283.77,82876712.33,120000000.00,117000000.00
Feb 03 2022,NEAR,0,613856534.27,67824931.51,45025191.68,10828199.86,29842278.20,140596207.00,82739726.03,120000000.00,117000000.00
Jan 31 2022,NEAR,0,611609215.95,67383561.64,44742606.79,10540725.53,29654983.57,139753091.84,82534246.58,120000000.00,117000000.00
Jan 29 2022,NEAR,0,610111003.74,67089315.07,44554216.87,10349075.98,29530120.48,139191015.07,82397260.27,120000000.00,117000000.00
Jan 27 2022,NEAR,0,608612791.53,66795068.49,44365826.94,10157426.42,29405257.39,138628938.30,82260273.97,120000000.00,117000000.00
Jan 25 2022,NEAR,0,607114579.31,66500821.92,44177437.02,9965776.87,29280394.30,138066861.53,82123287.67,120000000.00,117000000.00
Jan 23 2022,NEAR,0,605616367.10,66206575.34,43989047.10,9774127.31,29155531.22,137504784.76,81986301.37,120000000.00,117000000.00
Jan 21 2022,NEAR,0,604118154.88,65912328.77,43800657.17,9582477.75,29030668.13,136942707.99,81849315.07,120000000.00,117000000.00
Jan 19 2022,NEAR,0,602619942.67,65618082.19,43612267.25,9390828.20,28905805.04,136380631.22,81712328.77,120000000.00,117000000.00
Jan 17 2022,NEAR,0,601121730.46,65323835.62,43423877.33,9199178.64,28780941.95,135818554.45,81575342.47,120000000.00,117000000.00
Jan 15 2022,NEAR,0,599623518.24,65029589.04,43235487.40,9007529.09,28656078.86,135256477.68,81438356.16,120000000.00,117000000.00
Jan 13 2022,NEAR,0,598125306.03,64735342.47,43047097.48,8815879.53,28531215.77,134694400.91,81301369.86,120000000.00,117000000.00
Jan 11 2022,NEAR,0,596627093.82,64441095.89,42858707.56,8624229.98,28406352.68,134132324.14,81164383.56,120000000.00,117000000.00
Jan 09 2022,NEAR,0,595128881.60,64146849.32,42670317.63,8432580.42,28281489.59,133570247.37,81027397.26,120000000.00,117000000.00
Jan 07 2022,NEAR,0,593630669.39,63852602.74,42481927.71,8240930.87,28156626.51,133008170.60,80890410.96,120000000.00,117000000.00
Jan 05 2022,NEAR,0,592132457.18,63558356.16,42293537.79,8049281.31,28031763.42,132446093.83,80753424.66,120000000.00,117000000.00
Jan 03 2022,NEAR,0,590634244.96,63264109.59,42105147.86,7857631.76,27906900.33,131884017.06,80616438.36,120000000.00,117000000.00
Jan 01 2022,NEAR,0,589136032.75,62969863.01,41916757.94,7665982.20,27782037.24,131321940.29,80479452.05,120000000.00,117000000.00
Dec 30 2021,NEAR,0,587637820.53,62675616.44,41728368.02,7474332.65,27657174.15,130759863.52,80342465.75,120000000.00,117000000.00
Dec 28 2021,NEAR,0,586139608.32,62381369.86,41539978.09,7282683.09,27532311.06,130197786.75,80205479.45,120000000.00,117000000.00
Dec 26 2021,NEAR,0,584641396.11,62087123.29,41351588.17,7091033.54,27407447.97,129635709.98,80068493.15,120000000.00,117000000.00
Dec 24 2021,NEAR,0,583143183.89,61792876.71,41163198.25,6899383.98,27282584.88,129073633.22,79931506.85,120000000.00,117000000.00
Dec 21 2021,NEAR,0,580895865.57,61351506.85,40880613.36,6611909.65,27095290.25,128230518.06,79726027.40,120000000.00,117000000.00
Dec 19 2021,NEAR,0,579397653.36,61057260.27,40692223.44,6420260.10,26970427.16,127668441.29,79589041.10,120000000.00,117000000.00
Dec 17 2021,NEAR,0,577899441.14,60763013.70,40503833.52,6228610.54,26845564.07,127106364.52,79452054.79,120000000.00,117000000.00
Dec 15 2021,NEAR,0,576401228.93,60468767.12,40315443.59,6036960.99,26720700.99,126544287.75,79315068.49,120000000.00,117000000.00
Dec 13 2021,NEAR,0,574903016.72,60174520.55,40127053.67,5845311.43,26595837.90,125982210.98,79178082.19,120000000.00,117000000.00
Dec 11 2021,NEAR,0,573404804.50,59880273.97,39938663.75,5653661.88,26470974.81,125420134.21,79041095.89,120000000.00,117000000.00
Dec 09 2021,NEAR,0,571906592.29,59586027.40,39750273.82,5462012.32,26346111.72,124858057.44,78904109.59,120000000.00,117000000.00
Dec 07 2021,NEAR,0,570408380.08,59291780.82,39561883.90,5270362.77,26221248.63,124295980.67,78767123.29,120000000.00,117000000.00
Dec 05 2021,NEAR,0,568910167.86,58997534.25,39373493.98,5078713.21,26096385.54,123733903.90,78630136.99,120000000.00,117000000.00
Dec 03 2021,NEAR,0,567411955.65,58703287.67,39185104.05,4887063.66,25971522.45,123171827.13,78493150.68,120000000.00,117000000.00
Dec 01 2021,NEAR,0,565913743.43,58409041.10,38996714.13,4695414.10,25846659.36,122609750.36,78356164.38,120000000.00,117000000.00
Nov 29 2021,NEAR,0,564415531.22,58114794.52,38808324.21,4503764.54,25721796.28,122047673.59,78219178.08,120000000.00,117000000.00
Nov 27 2021,NEAR,0,562917319.01,57820547.95,38619934.28,4312114.99,25596933.19,121485596.82,78082191.78,120000000.00,117000000.00
Nov 25 2021,NEAR,0,561419106.79,57526301.37,38431544.36,4120465.43,25472070.10,120923520.05,77945205.48,120000000.00,117000000.00
Nov 23 2021,NEAR,0,559920894.58,57232054.79,38243154.44,3928815.88,25347207.01,120361443.28,77808219.18,120000000.00,117000000.00
Nov 21 2021,NEAR,0,558422682.37,56937808.22,38054764.51,3737166.32,25222343.92,119799366.51,77671232.88,120000000.00,117000000.00
Nov 19 2021,NEAR,0,556924470.15,56643561.64,37866374.59,3545516.77,25097480.83,119237289.74,77534246.58,120000000.00,117000000.00
Nov 17 2021,NEAR,0,555426257.94,56349315.07,37677984.67,3353867.21,24972617.74,118675212.97,77397260.27,120000000.00,117000000.00
Nov 15 2021,NEAR,0,553928045.73,56055068.49,37489594.74,3162217.66,24847754.65,118113136.20,77260273.97,120000000.00,117000000.00
Nov 13 2021,NEAR,0,552429833.51,55760821.92,37301204.82,2970568.10,24722891.57,117551059.43,77123287.67,120000000.00,117000000.00
Nov 10 2021,NEAR,0,550182515.19,55319452.05,37018619.93,2683093.77,24535596.93,116707944.28,76917808.22,120000000.00,117000000.00
Nov 08 2021,NEAR,0,548684302.98,55025205.48,36830230.01,2491444.22,24410733.84,116145867.51,76780821.92,120000000.00,117000000.00
Nov 06 2021,NEAR,0,547186090.76,54730958.90,36641840.09,2299794.66,24285870.76,115583790.74,76643835.62,120000000.00,117000000.00
Nov 04 2021,NEAR,0,545687878.55,54436712.33,36453450.16,2108145.11,24161007.67,115021713.97,76506849.32,120000000.00,117000000.00
Nov 02 2021,NEAR,0,544189666.34,54142465.75,36265060.24,1916495.55,24036144.58,114459637.20,76369863.01,120000000.00,117000000.00
Oct 31 2021,NEAR,0,542691454.12,53848219.18,36076670.32,1724846.00,23911281.49,113897560.43,76232876.71,120000000.00,117000000.00
Oct 29 2021,NEAR,0,541193241.91,53553972.60,35888280.39,1533196.44,23786418.40,113335483.66,76095890.41,120000000.00,117000000.00
Oct 27 2021,NEAR,0,539695029.69,53259726.03,35699890.47,1341546.89,23661555.31,112773406.89,75958904.11,120000000.00,117000000.00
Oct 25 2021,NEAR,0,538196817.48,52965479.45,35511500.55,1149897.33,23536692.22,112211330.12,75821917.81,120000000.00,117000000.00
Oct 23 2021,NEAR,0,536698605.27,52671232.88,35323110.62,958247.78,23411829.13,111649253.35,75684931.51,120000000.00,117000000.00
Oct 21 2021,NEAR,0,535200393.05,52376986.30,35134720.70,766598.22,23286966.05,111087176.58,75547945.21,120000000.00,117000000.00
Oct 19 2021,NEAR,0,533702180.84,52082739.73,34946330.78,574948.67,23162102.96,110525099.81,75410958.90,120000000.00,117000000.00
Oct 17 2021,NEAR,0,532203968.63,51788493.15,34757940.85,383299.11,23037239.87,109963023.04,75273972.60,120000000.00,117000000.00
Oct 15 2021,NEAR,0,530705756.41,51494246.58,34569550.93,191649.56,22912376.78,109400946.27,75136986.30,120000000.00,117000000.00
Oct 13 2021,NEAR,0,529207544.20,51200000.00,34381161.01,0,22787513.69,108838869.50,75000000.00,120000000.00,117000000.00
Oct 11 2021,NEAR,0,527359831.63,50919452.05,34192771.08,0,22662650.60,108242492.13,74863013.70,119479452.05,117000000.00
Oct 09 2021,NEAR,0,525512119.06,50638904.11,34004381.16,0,22537787.51,107646114.77,74726027.40,118958904.11,117000000.00
Oct 07 2021,NEAR,0,523664406.49,50358356.16,33815991.24,0,22412924.42,107049737.40,74589041.10,118438356.16,117000000.00
Oct 05 2021,NEAR,0,521816693.91,50077808.22,33627601.31,0,22288061.34,106453360.03,74452054.79,117917808.22,117000000.00
Oct 03 2021,NEAR,0,519968981.34,49797260.27,33439211.39,0,22163198.25,105856982.66,74315068.49,117397260.27,117000000.00
Sep 30 2021,NEAR,0,517197412.49,49376438.36,33156626.51,0,21975903.61,104962416.61,74109589.04,116616438.36,117000000.00
Sep 28 2021,NEAR,0,515349699.92,49095890.41,32968236.58,0,21851040.53,104366039.25,73972602.74,116095890.41,117000000.00
Sep 26 2021,NEAR,0,513501987.35,48815342.47,32779846.66,0,21726177.44,103769661.88,73835616.44,115575342.47,117000000.00
Sep 24 2021,NEAR,0,511654274.77,48534794.52,32591456.74,0,21601314.35,103173284.51,73698630.14,115054794.52,117000000.00
Sep 22 2021,NEAR,0,509806562.20,48254246.58,32403066.81,0,21476451.26,102576907.15,73561643.84,114534246.58,117000000.00
Sep 20 2021,NEAR,0,507958849.63,47973698.63,32214676.89,0,21351588.17,101980529.78,73424657.53,114013698.63,117000000.00
Sep 18 2021,NEAR,0,506111137.06,47693150.68,32026286.97,0,21226725.08,101384152.41,73287671.23,113493150.68,117000000.00
Sep 16 2021,NEAR,0,504263424.49,47412602.74,31837897.04,0,21101861.99,100787775.04,73150684.93,112972602.74,117000000.00
Sep 14 2021,NEAR,0,502415711.92,47132054.79,31649507.12,0,20976998.90,100191397.68,73013698.63,112452054.79,117000000.00
Sep 12 2021,NEAR,0,500567999.35,46851506.85,31461117.20,0,20852135.82,99595020.31,72876712.33,111931506.85,117000000.00
Sep 10 2021,NEAR,0,498720286.78,46570958.90,31272727.27,0,20727272.73,98998642.94,72739726.03,111410958.90,117000000.00
Sep 08 2021,NEAR,0,496872574.21,46290410.96,31084337.35,0,20602409.64,98402265.58,72602739.73,110890410.96,117000000.00
Sep 06 2021,NEAR,0,495024861.64,46009863.01,30895947.43,0,20477546.55,97805888.21,72465753.42,110369863.01,117000000.00
Sep 04 2021,NEAR,0,493177149.07,45729315.07,30707557.50,0,20352683.46,97209510.84,72328767.12,109849315.07,117000000.00
Sep 02 2021,NEAR,0,491329436.49,45448767.12,30519167.58,0,20227820.37,96613133.47,72191780.82,109328767.12,117000000.00
Aug 31 2021,NEAR,0,489481723.92,45168219.18,30330777.66,0,20102957.28,96016756.11,72054794.52,108808219.18,117000000.00
Aug 29 2021,NEAR,0,487634011.35,44887671.23,30142387.73,0,19978094.19,95420378.74,71917808.22,108287671.23,117000000.00
Aug 27 2021,NEAR,0,485786298.78,44607123.29,29953997.81,0,19853231.11,94824001.37,71780821.92,107767123.29,117000000.00
Aug 25 2021,NEAR,0,483938586.21,44326575.34,29765607.89,0,19728368.02,94227624.01,71643835.62,107246575.34,117000000.00
Aug 23 2021,NEAR,0,482090873.64,44046027.40,29577217.96,0,19603504.93,93631246.64,71506849.32,106726027.40,117000000.00
Aug 21 2021,NEAR,0,480243161.07,43765479.45,29388828.04,0,19478641.84,93034869.27,71369863.01,106205479.45,117000000.00
Aug 18 2021,NEAR,0,477471592.21,43344657.53,29106243.15,0,19291347.21,92140303.22,71164383.56,105424657.53,117000000.00
Aug 16 2021,NEAR,0,475623879.64,43064109.59,28917853.23,0,19166484.12,91543925.85,71027397.26,104904109.59,117000000.00
Aug 14 2021,NEAR,0,473776167.07,42783561.64,28729463.31,0,19041621.03,90947548.49,70890410.96,104383561.64,117000000.00
Aug 12 2021,NEAR,0,471928454.50,42503013.70,28541073.38,0,18916757.94,90351171.12,70753424.66,103863013.70,117000000.00
Aug 10 2021,NEAR,0,470080741.93,42222465.75,28352683.46,0,18791894.85,89754793.75,70616438.36,103342465.75,117000000.00
Aug 08 2021,NEAR,0,468233029.36,41941917.81,28164293.54,0,18667031.76,89158416.38,70479452.05,102821917.81,117000000.00
Aug 06 2021,NEAR,0,466385316.79,41661369.86,27975903.61,0,18542168.67,88562039.02,70342465.75,102301369.86,117000000.00
Aug 04 2021,NEAR,0,464537604.22,41380821.92,27787513.69,0,18417305.59,87965661.65,70205479.45,101780821.92,117000000.00
Aug 02 2021,NEAR,0,462689891.64,41100273.97,27599123.77,0,18292442.50,87369284.28,70068493.15,101260273.97,117000000.00
Jul 31 2021,NEAR,0,460842179.07,40819726.03,27410733.84,0,18167579.41,86772906.92,69931506.85,100739726.03,117000000.00
Jul 29 2021,NEAR,0,458994466.50,40539178.08,27222343.92,0,18042716.32,86176529.55,69794520.55,100219178.08,117000000.00
Jul 27 2021,NEAR,0,457146753.93,40258630.14,27033954.00,0,17917853.23,85580152.18,69657534.25,99698630.14,117000000.00
Jul 25 2021,NEAR,0,455299041.36,39978082.19,26845564.07,0,17792990.14,84983774.82,69520547.95,99178082.19,117000000.00
Jul 23 2021,NEAR,0,453451328.79,39697534.25,26657174.15,0,17668127.05,84387397.45,69383561.64,98657534.25,117000000.00
Jul 21 2021,NEAR,0,451603616.22,39416986.30,26468784.23,0,17543263.96,83791020.08,69246575.34,98136986.30,117000000.00
Jul 19 2021,NEAR,0,449755903.65,39136438.36,26280394.30,0,17418400.88,83194642.71,69109589.04,97616438.36,117000000.00
Jul 17 2021,NEAR,0,447908191.08,38855890.41,26092004.38,0,17293537.79,82598265.35,68972602.74,97095890.41,117000000.00
Jul 15 2021,NEAR,0,446060478.51,38575342.47,25903614.46,0,17168674.70,82001887.98,68835616.44,96575342.47,117000000.00
Jul 13 2021,NEAR,0,444212765.94,38294794.52,25715224.53,0,17043811.61,81405510.61,68698630.14,96054794.52,117000000.00
Jul 11 2021,NEAR,0,442365053.36,38014246.58,25526834.61,0,16918948.52,80809133.25,68561643.84,95534246.58,117000000.00
Jul 08 2021,NEAR,0,439593484.51,37593424.66,25244249.73,0,16731653.89,79914567.19,68356164.38,94753424.66,117000000.00
Jul 06 2021,NEAR,0,437745771.94,37312876.71,25055859.80,0,16606790.80,79318189.83,68219178.08,94232876.71,117000000.00
Jul 04 2021,NEAR,0,435898059.37,37032328.77,24867469.88,0,16481927.71,78721812.46,68082191.78,93712328.77,117000000.00
Jul 02 2021,NEAR,0,434050346.79,36751780.82,24679079.96,0,16357064.62,78125435.09,67945205.48,93191780.82,117000000.00
Jun 30 2021,NEAR,0,432202634.22,36471232.88,24490690.03,0,16232201.53,77529057.73,67808219.18,92671232.88,117000000.00
Jun 28 2021,NEAR,0,430354921.65,36190684.93,24302300.11,0,16107338.44,76932680.36,67671232.88,92150684.93,117000000.00
Jun 26 2021,NEAR,0,428507209.08,35910136.99,24113910.19,0,15982475.36,76336302.99,67534246.58,91630136.99,117000000.00
Jun 24 2021,NEAR,0,426659496.51,35629589.04,23925520.26,0,15857612.27,75739925.62,67397260.27,91109589.04,117000000.00
Jun 22 2021,NEAR,0,424811783.94,35349041.10,23737130.34,0,15732749.18,75143548.26,67260273.97,90589041.10,117000000.00
Jun 20 2021,NEAR,0,422964071.37,35068493.15,23548740.42,0,15607886.09,74547170.89,67123287.67,90068493.15,117000000.00
Jun 18 2021,NEAR,0,421116358.80,34787945.21,23360350.49,0,15483023.00,73950793.52,66986301.37,89547945.21,117000000.00
Jun 16 2021,NEAR,0,419268646.23,34507397.26,23171960.57,0,15358159.91,73354416.16,66849315.07,89027397.26,117000000.00
Jun 14 2021,NEAR,0,417420933.66,34226849.32,22983570.65,0,15233296.82,72758038.79,66712328.77,88506849.32,117000000.00
Jun 12 2021,NEAR,0,415573221.09,33946301.37,22795180.72,0,15108433.73,72161661.42,66575342.47,87986301.37,117000000.00
Jun 10 2021,NEAR,0,413725508.51,33665753.42,22606790.80,0,14983570.65,71565284.05,66438356.16,87465753.42,117000000.00
Jun 08 2021,NEAR,0,411877795.94,33385205.48,22418400.88,0,14858707.56,70968906.69,66301369.86,86945205.48,117000000.00
Jun 06 2021,NEAR,0,410030083.37,33104657.53,22230010.95,0,14733844.47,70372529.32,66164383.56,86424657.53,117000000.00
Jun 04 2021,NEAR,0,408182370.80,32824109.59,22041621.03,0,14608981.38,69776151.95,66027397.26,85904109.59,117000000.00
Jun 02 2021,NEAR,0,406334658.23,32543561.64,21853231.11,0,14484118.29,69179774.59,65890410.96,85383561.64,117000000.00
May 31 2021,NEAR,0,404486945.66,32263013.70,21664841.18,0,14359255.20,68583397.22,65753424.66,84863013.70,117000000.00
May 28 2021,NEAR,0,401715376.80,31842191.78,21382256.30,0,14171960.57,67688831.17,65547945.21,84082191.78,117000000.00
May 26 2021,NEAR,0,399867664.23,31561643.84,21193866.37,0,14047097.48,67092453.80,65410958.90,83561643.84,117000000.00
May 24 2021,NEAR,0,398019951.66,31281095.89,21005476.45,0,13922234.39,66496076.43,65273972.60,83041095.89,117000000.00
May 22 2021,NEAR,0,396172239.09,31000547.95,20817086.53,0,13797371.30,65899699.07,65136986.30,82520547.95,117000000.00
May 20 2021,NEAR,0,394324526.52,30720000.00,20628696.60,0,13672508.21,65303321.70,65000000.00,82000000.00,117000000.00
May 18 2021,NEAR,0,392476813.95,30439452.05,20440306.68,0,13547645.13,64706944.33,64863013.70,81479452.05,117000000.00
May 16 2021,NEAR,0,390629101.38,30158904.11,20251916.76,0,13422782.04,64110566.97,64726027.40,80958904.11,117000000.00
May 14 2021,NEAR,0,388781388.81,29878356.16,20063526.83,0,13297918.95,63514189.60,64589041.10,80438356.16,117000000.00
May 12 2021,NEAR,0,386933676.24,29597808.22,19875136.91,0,13173055.86,62917812.23,64452054.79,79917808.22,117000000.00
May 10 2021,NEAR,0,385085963.66,29317260.27,19686746.99,0,13048192.77,62321434.86,64315068.49,79397260.27,117000000.00
May 08 2021,NEAR,0,383238251.09,29036712.33,19498357.06,0,12923329.68,61725057.50,64178082.19,78876712.33,117000000.00
May 06 2021,NEAR,0,381390538.52,28756164.38,19309967.14,0,12798466.59,61128680.13,64041095.89,78356164.38,117000000.00
May 04 2021,NEAR,0,379542825.95,28475616.44,19121577.22,0,12673603.50,60532302.76,63904109.59,77835616.44,117000000.00
May 02 2021,NEAR,0,377695113.38,28195068.49,18933187.29,0,12548740.42,59935925.40,63767123.29,77315068.49,117000000.00
Apr 30 2021,NEAR,0,375847400.81,27914520.55,18744797.37,0,12423877.33,59339548.03,63630136.99,76794520.55,117000000.00
Apr 28 2021,NEAR,0,373999688.24,27633972.60,18556407.45,0,12299014.24,58743170.66,63493150.68,76273972.60,117000000.00
Apr 26 2021,NEAR,0,372151975.67,27353424.66,18368017.52,0,12174151.15,58146793.29,63356164.38,75753424.66,117000000.00
