Date,Symbol,Available Supply,Unlocked Supply,AGIX-ADA Utility,Campaign Supporters,SingularityNET Foundation,Founders,Reward Pool,Token Sale
Jan 02 2022,AGIX,0,1127177216.00,127177216.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 22 2021,AGIX,0,1113885498.50,113885498.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 10 2021,AGIX,0,1113885498.50,113885498.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 29 2021,AGIX,0,1100391369.00,100391369.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 18 2021,AGIX,0,1100391369.00,100391369.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 07 2021,AGIX,0,1100391369.00,100391369.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 27 2021,AGIX,0,1086691745.17,86691745.17,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 15 2021,AGIX,0,1086691745.17,86691745.17,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 04 2021,AGIX,0,1086691745.17,86691745.17,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 23 2021,AGIX,0,1072783497.63,72783497.63,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 12 2021,AGIX,0,1072783497.63,72783497.63,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 31 2021,AGIX,0,1072783497.63,72783497.63,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 20 2021,AGIX,0,1058663449.38,58663449.38,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 09 2021,AGIX,0,1058663449.38,58663449.38,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 29 2021,AGIX,0,1044328375.00,44328375.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 18 2021,AGIX,0,1044328375.00,44328375.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 06 2021,AGIX,0,1044328375.00,44328375.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 25 2021,AGIX,0,1029775000.00,29775000.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 14 2021,AGIX,0,1029775000.00,29775000.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 03 2021,AGIX,0,1029775000.00,29775000.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 22 2021,AGIX,0,1015000000.00,15000000.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 11 2021,AGIX,0,1015000000.00,15000000.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 30 2021,AGIX,0,1015000000.00,15000000.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
