Date,Symbol,Price,Available Supply,Unlocked Supply,AGIX-ADA Utility,Campaign Supporters,SingularityNET Foundation,Founders,Reward Pool,Token Sale
Mar 19 2051,AGIX,0,1995598438.80,1995598438.80,995598438.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 24 2051,AGIX,0,1995531409.90,1995531409.90,995531409.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 02 2051,AGIX,0,1995531409.90,1995531409.90,995531409.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 10 2051,AGIX,0,1995463360.30,1995463360.30,995463360.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 18 2050,AGIX,0,1995394274.40,1995394274.40,995394274.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 26 2050,AGIX,0,1995324136.50,1995324136.50,995324136.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 03 2050,AGIX,0,1995324136.50,1995324136.50,995324136.50,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 11 2050,AGIX,0,1995252930.40,1995252930.40,995252930.40,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 19 2050,AGIX,0,1995180640.00,1995180640.00,995180640.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 27 2050,AGIX,0,1995107248.80,1995107248.80,995107248.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 04 2050,AGIX,0,1995107248.80,1995107248.80,995107248.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jul 13 2050,AGIX,0,1995032739.90,1995032739.90,995032739.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jun 20 2050,AGIX,0,1994957096.30,1994957096.30,994957096.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 28 2050,AGIX,0,1994957096.30,1994957096.30,994957096.30,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
May 05 2050,AGIX,0,1994880300.80,1994880300.80,994880300.80,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Apr 13 2050,AGIX,0,1994802335.90,1994802335.90,994802335.90,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Mar 21 2050,AGIX,0,1994723183.60,1994723183.60,994723183.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 26 2050,AGIX,0,1994642826.00,1994642826.00,994642826.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Feb 04 2050,AGIX,0,1994642826.00,1994642826.00,994642826.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Jan 12 2050,AGIX,0,1994561244.70,1994561244.70,994561244.70,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Dec 20 2049,AGIX,0,1994478421.00,1994478421.00,994478421.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 28 2049,AGIX,0,1994478421.00,1994478421.00,994478421.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Nov 05 2049,AGIX,0,1994394336.00,1994394336.00,994394336.00,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Oct 13 2049,AGIX,0,1994308970.60,1994308970.60,994308970.60,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Sep 21 2049,AGIX,0,1994222305.20,1994222305.20,994222305.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
Aug 29 2049,AGIX,0,1994222305.20,1994222305.20,994222305.20,40000000.00,80000000.00,180000000.00,200000000.00,500000000.00
