Date,Symbol,Price,Available Supply,Unlocked Supply,Annual Inflation,Public Presale,Team,Foundation,Pre-Seed,Seed,Early Community,Public
Sep 08 2030,AZERO,0,551098872.10,551098872.10,251098872.10,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Sep 07 2030,AZERO,0,551016706.24,551016706.24,251016706.24,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Sep 06 2030,AZERO,0,550934540.38,550934540.38,250934540.38,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Sep 06 2030,AZERO,0,550934540.38,550934540.38,250934540.38,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Sep 05 2030,AZERO,0,550852374.52,550852374.52,250852374.52,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Sep 05 2030,AZERO,0,550852374.52,550852374.52,250852374.52,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Sep 04 2030,AZERO,0,550770208.66,550770208.66,250770208.66,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Sep 03 2030,AZERO,0,550688042.80,550688042.80,250688042.80,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Sep 03 2030,AZERO,0,550688042.80,550688042.80,250688042.80,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Sep 02 2030,AZERO,0,550605876.93,550605876.93,250605876.93,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Sep 01 2030,AZERO,0,550523711.07,550523711.07,250523711.07,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Sep 01 2030,AZERO,0,550523711.07,550523711.07,250523711.07,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 31 2030,AZERO,0,550441545.21,550441545.21,250441545.21,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 31 2030,AZERO,0,550441545.21,550441545.21,250441545.21,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 30 2030,AZERO,0,550359379.35,550359379.35,250359379.35,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 29 2030,AZERO,0,550277213.49,550277213.49,250277213.49,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 29 2030,AZERO,0,550277213.49,550277213.49,250277213.49,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 28 2030,AZERO,0,550195047.63,550195047.63,250195047.63,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 27 2030,AZERO,0,550112881.77,550112881.77,250112881.77,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 27 2030,AZERO,0,550112881.77,550112881.77,250112881.77,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 26 2030,AZERO,0,550030715.91,550030715.91,250030715.91,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 26 2030,AZERO,0,550030715.91,550030715.91,250030715.91,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 25 2030,AZERO,0,549948550.04,549948550.04,249948550.04,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 24 2030,AZERO,0,549866384.18,549866384.18,249866384.18,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 24 2030,AZERO,0,549866384.18,549866384.18,249866384.18,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 23 2030,AZERO,0,549784218.32,549784218.32,249784218.32,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 22 2030,AZERO,0,549702052.46,549702052.46,249702052.46,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 22 2030,AZERO,0,549702052.46,549702052.46,249702052.46,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 21 2030,AZERO,0,549619886.60,549619886.60,249619886.60,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 21 2030,AZERO,0,549619886.60,549619886.60,249619886.60,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 20 2030,AZERO,0,549537720.74,549537720.74,249537720.74,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 19 2030,AZERO,0,549455554.88,549455554.88,249455554.88,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 19 2030,AZERO,0,549455554.88,549455554.88,249455554.88,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 18 2030,AZERO,0,549373389.02,549373389.02,249373389.02,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 17 2030,AZERO,0,549291223.15,549291223.15,249291223.15,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 17 2030,AZERO,0,549291223.15,549291223.15,249291223.15,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 16 2030,AZERO,0,549209057.29,549209057.29,249209057.29,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 16 2030,AZERO,0,549209057.29,549209057.29,249209057.29,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 15 2030,AZERO,0,549126891.43,549126891.43,249126891.43,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 14 2030,AZERO,0,549044725.57,549044725.57,249044725.57,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 14 2030,AZERO,0,549044725.57,549044725.57,249044725.57,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 13 2030,AZERO,0,548962559.71,548962559.71,248962559.71,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 12 2030,AZERO,0,548880393.85,548880393.85,248880393.85,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 12 2030,AZERO,0,548880393.85,548880393.85,248880393.85,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 11 2030,AZERO,0,548798227.99,548798227.99,248798227.99,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 11 2030,AZERO,0,548798227.99,548798227.99,248798227.99,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 10 2030,AZERO,0,548716062.13,548716062.13,248716062.13,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 09 2030,AZERO,0,548633896.26,548633896.26,248633896.26,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 09 2030,AZERO,0,548633896.26,548633896.26,248633896.26,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 08 2030,AZERO,0,548551730.40,548551730.40,248551730.40,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 07 2030,AZERO,0,548469564.54,548469564.54,248469564.54,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 07 2030,AZERO,0,548469564.54,548469564.54,248469564.54,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 06 2030,AZERO,0,548387398.68,548387398.68,248387398.68,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 06 2030,AZERO,0,548387398.68,548387398.68,248387398.68,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 05 2030,AZERO,0,548305232.82,548305232.82,248305232.82,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 04 2030,AZERO,0,548223066.96,548223066.96,248223066.96,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 04 2030,AZERO,0,548223066.96,548223066.96,248223066.96,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 03 2030,AZERO,0,548140901.10,548140901.10,248140901.10,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 02 2030,AZERO,0,548058735.23,548058735.23,248058735.23,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 02 2030,AZERO,0,548058735.23,548058735.23,248058735.23,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 01 2030,AZERO,0,547976569.37,547976569.37,247976569.37,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Aug 01 2030,AZERO,0,547976569.37,547976569.37,247976569.37,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 31 2030,AZERO,0,547894403.51,547894403.51,247894403.51,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 30 2030,AZERO,0,547812237.65,547812237.65,247812237.65,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 30 2030,AZERO,0,547812237.65,547812237.65,247812237.65,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 29 2030,AZERO,0,547730071.79,547730071.79,247730071.79,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 28 2030,AZERO,0,547647905.93,547647905.93,247647905.93,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 28 2030,AZERO,0,547647905.93,547647905.93,247647905.93,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 27 2030,AZERO,0,547565740.07,547565740.07,247565740.07,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 27 2030,AZERO,0,547565740.07,547565740.07,247565740.07,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 26 2030,AZERO,0,547483574.21,547483574.21,247483574.21,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 25 2030,AZERO,0,547401408.34,547401408.34,247401408.34,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 25 2030,AZERO,0,547401408.34,547401408.34,247401408.34,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 24 2030,AZERO,0,547319242.48,547319242.48,247319242.48,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 23 2030,AZERO,0,547237076.62,547237076.62,247237076.62,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 23 2030,AZERO,0,547237076.62,547237076.62,247237076.62,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 22 2030,AZERO,0,547154910.76,547154910.76,247154910.76,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 22 2030,AZERO,0,547154910.76,547154910.76,247154910.76,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 21 2030,AZERO,0,547072744.90,547072744.90,247072744.90,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 20 2030,AZERO,0,546990579.04,546990579.04,246990579.04,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 20 2030,AZERO,0,546990579.04,546990579.04,246990579.04,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 19 2030,AZERO,0,546908413.18,546908413.18,246908413.18,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 18 2030,AZERO,0,546826247.32,546826247.32,246826247.32,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 18 2030,AZERO,0,546826247.32,546826247.32,246826247.32,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 17 2030,AZERO,0,546744081.45,546744081.45,246744081.45,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 17 2030,AZERO,0,546744081.45,546744081.45,246744081.45,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 16 2030,AZERO,0,546661915.59,546661915.59,246661915.59,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 15 2030,AZERO,0,546579749.73,546579749.73,246579749.73,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 15 2030,AZERO,0,546579749.73,546579749.73,246579749.73,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 14 2030,AZERO,0,546497583.87,546497583.87,246497583.87,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 13 2030,AZERO,0,546415418.01,546415418.01,246415418.01,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 13 2030,AZERO,0,546415418.01,546415418.01,246415418.01,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 12 2030,AZERO,0,546333252.15,546333252.15,246333252.15,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 12 2030,AZERO,0,546333252.15,546333252.15,246333252.15,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 11 2030,AZERO,0,546251086.29,546251086.29,246251086.29,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 10 2030,AZERO,0,546168920.43,546168920.43,246168920.43,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 10 2030,AZERO,0,546168920.43,546168920.43,246168920.43,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 09 2030,AZERO,0,546086754.56,546086754.56,246086754.56,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 08 2030,AZERO,0,546004588.70,546004588.70,246004588.70,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 08 2030,AZERO,0,546004588.70,546004588.70,246004588.70,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 07 2030,AZERO,0,545922422.84,545922422.84,245922422.84,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 07 2030,AZERO,0,545922422.84,545922422.84,245922422.84,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 06 2030,AZERO,0,545840256.98,545840256.98,245840256.98,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 05 2030,AZERO,0,545758091.12,545758091.12,245758091.12,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 05 2030,AZERO,0,545758091.12,545758091.12,245758091.12,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 04 2030,AZERO,0,545675925.26,545675925.26,245675925.26,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 03 2030,AZERO,0,545593759.40,545593759.40,245593759.40,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 03 2030,AZERO,0,545593759.40,545593759.40,245593759.40,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 02 2030,AZERO,0,545511593.53,545511593.53,245511593.53,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 02 2030,AZERO,0,545511593.53,545511593.53,245511593.53,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jul 01 2030,AZERO,0,545429427.67,545429427.67,245429427.67,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 30 2030,AZERO,0,545347261.81,545347261.81,245347261.81,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 30 2030,AZERO,0,545347261.81,545347261.81,245347261.81,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 29 2030,AZERO,0,545265095.95,545265095.95,245265095.95,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 28 2030,AZERO,0,545182930.09,545182930.09,245182930.09,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 28 2030,AZERO,0,545182930.09,545182930.09,245182930.09,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 27 2030,AZERO,0,545100764.23,545100764.23,245100764.23,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 27 2030,AZERO,0,545100764.23,545100764.23,245100764.23,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 26 2030,AZERO,0,545018598.37,545018598.37,245018598.37,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 25 2030,AZERO,0,544936432.51,544936432.51,244936432.51,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 25 2030,AZERO,0,544936432.51,544936432.51,244936432.51,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 24 2030,AZERO,0,544854266.64,544854266.64,244854266.64,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 23 2030,AZERO,0,544772100.78,544772100.78,244772100.78,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 23 2030,AZERO,0,544772100.78,544772100.78,244772100.78,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 22 2030,AZERO,0,544689934.92,544689934.92,244689934.92,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 22 2030,AZERO,0,544689934.92,544689934.92,244689934.92,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 21 2030,AZERO,0,544607769.06,544607769.06,244607769.06,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 20 2030,AZERO,0,544525603.20,544525603.20,244525603.20,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
Jun 20 2030,AZERO,0,544525603.20,544525603.20,244525603.20,55000000.00,30000000.00,70000000.00,50000000.00,50000000.00,15000000.00,30000000.00
