Date,Symbol,Price,Available Supply,Unlocked Supply,Community Pool,Staking Rewards,Developer Vesting,Liquidity Mining Incentives,Airdrop,Strategic Reserve
Jul 05 2043,OSMO,0,993670016.75,993670016.75,92416503.09,321698396.35,223417504.18,256137613.13,50000000.00,50000000.00
Jul 04 2043,OSMO,0,993666849.35,993666849.35,92416344.72,321696812.64,223416712.33,256136979.65,50000000.00,50000000.00
Jul 03 2043,OSMO,0,993663681.95,993663681.95,92416186.35,321695228.94,223415920.48,256136346.17,50000000.00,50000000.00
Jul 02 2043,OSMO,0,993660514.54,993660514.54,92416027.98,321693645.24,223415128.63,256135712.69,50000000.00,50000000.00
Jul 01 2043,OSMO,0,993657347.14,993657347.14,92415869.61,321692061.54,223414336.78,256135079.21,50000000.00,50000000.00
Jun 30 2043,OSMO,0,993654179.74,993654179.74,92415711.24,321690477.84,223413544.93,256134445.73,50000000.00,50000000.00
Jun 29 2043,OSMO,0,993651012.34,993651012.34,92415552.87,321688894.14,223412753.08,256133812.25,50000000.00,50000000.00
Jun 28 2043,OSMO,0,993647844.93,993647844.93,92415394.50,321687310.44,223411961.23,256133178.77,50000000.00,50000000.00
Jun 27 2043,OSMO,0,993644677.53,993644677.53,92415236.13,321685726.74,223411169.38,256132545.29,50000000.00,50000000.00
Jun 25 2043,OSMO,0,993638342.72,993638342.72,92414919.39,321682559.33,223409585.68,256131278.32,50000000.00,50000000.00
Jun 24 2043,OSMO,0,993635175.32,993635175.32,92414761.02,321680975.63,223408793.83,256130644.84,50000000.00,50000000.00
Jun 23 2043,OSMO,0,993632007.92,993632007.92,92414602.65,321679391.93,223408001.97,256130011.36,50000000.00,50000000.00
Jun 22 2043,OSMO,0,993628840.52,993628840.52,92414444.28,321677808.23,223407210.12,256129377.88,50000000.00,50000000.00
Jun 21 2043,OSMO,0,993625673.11,993625673.11,92414285.91,321676224.53,223406418.27,256128744.40,50000000.00,50000000.00
Jun 20 2043,OSMO,0,993622505.71,993622505.71,92414127.54,321674640.83,223405626.42,256128110.92,50000000.00,50000000.00
Jun 19 2043,OSMO,0,993619338.31,993619338.31,92413969.17,321673057.12,223404834.57,256127477.44,50000000.00,50000000.00
Jun 18 2043,OSMO,0,993616170.91,993616170.91,92413810.80,321671473.42,223404042.72,256126843.96,50000000.00,50000000.00
Jun 16 2043,OSMO,0,993609836.10,993609836.10,92413494.06,321668306.02,223402459.02,256125577.00,50000000.00,50000000.00
Jun 15 2043,OSMO,0,993605085.00,993605085.00,92413256.50,321665930.47,223401271.24,256124626.78,50000000.00,50000000.00
Jun 14 2043,OSMO,0,993600333.89,993600333.89,92413018.95,321663554.92,223400083.47,256123676.56,50000000.00,50000000.00
Jun 13 2043,OSMO,0,993595582.79,993595582.79,92412781.39,321661179.36,223398895.69,256122726.34,50000000.00,50000000.00
Jun 12 2043,OSMO,0,993590831.68,993590831.68,92412543.84,321658803.81,223397707.92,256121776.12,50000000.00,50000000.00
Jun 11 2043,OSMO,0,993586080.58,993586080.58,92412306.28,321656428.26,223396520.14,256120825.90,50000000.00,50000000.00
Jun 10 2043,OSMO,0,993581329.48,993581329.48,92412068.73,321654052.71,223395332.36,256119875.68,50000000.00,50000000.00
Jun 09 2043,OSMO,0,993576578.37,993576578.37,92411831.17,321651677.16,223394144.59,256118925.45,50000000.00,50000000.00
Jun 08 2043,OSMO,0,993571827.27,993571827.27,92411593.62,321649301.60,223392956.81,256117975.23,50000000.00,50000000.00
Jun 06 2043,OSMO,0,993562325.06,993562325.06,92411118.51,321644550.50,223390581.26,256116074.79,50000000.00,50000000.00
Jun 05 2043,OSMO,0,993557573.95,993557573.95,92410880.95,321642174.95,223389393.48,256115124.57,50000000.00,50000000.00
Jun 04 2043,OSMO,0,993552822.85,993552822.85,92410643.40,321639799.40,223388205.71,256114174.35,50000000.00,50000000.00
Jun 03 2043,OSMO,0,993548071.75,993548071.75,92410405.84,321637423.84,223387017.93,256113224.13,50000000.00,50000000.00
Jun 02 2043,OSMO,0,993543320.64,993543320.64,92410168.29,321635048.29,223385830.16,256112273.91,50000000.00,50000000.00
Jun 01 2043,OSMO,0,993538569.54,993538569.54,92409930.73,321632672.74,223384642.38,256111323.69,50000000.00,50000000.00
May 31 2043,OSMO,0,993533818.43,993533818.43,92409693.18,321630297.19,223383454.60,256110373.47,50000000.00,50000000.00
May 30 2043,OSMO,0,993529067.33,993529067.33,92409455.62,321627921.64,223382266.83,256109423.25,50000000.00,50000000.00
May 28 2043,OSMO,0,993519565.12,993519565.12,92408980.51,321623170.53,223379891.28,256107522.80,50000000.00,50000000.00
May 27 2043,OSMO,0,993514814.02,993514814.02,92408742.96,321620794.98,223378703.50,256106572.58,50000000.00,50000000.00
May 26 2043,OSMO,0,993510062.91,993510062.91,92408505.40,321618419.43,223377515.72,256105622.36,50000000.00,50000000.00
May 25 2043,OSMO,0,993505311.81,993505311.81,92408267.85,321616043.87,223376327.95,256104672.14,50000000.00,50000000.00
May 24 2043,OSMO,0,993500560.71,993500560.71,92408030.29,321613668.32,223375140.17,256103721.92,50000000.00,50000000.00
May 23 2043,OSMO,0,993495809.60,993495809.60,92407792.74,321611292.77,223373952.40,256102771.70,50000000.00,50000000.00
May 22 2043,OSMO,0,993491058.50,993491058.50,92407555.18,321608917.22,223372764.62,256101821.48,50000000.00,50000000.00
May 21 2043,OSMO,0,993486307.39,993486307.39,92407317.62,321606541.67,223371576.84,256100871.26,50000000.00,50000000.00
May 20 2043,OSMO,0,993481556.29,993481556.29,92407080.07,321604166.11,223370389.07,256099921.04,50000000.00,50000000.00
May 18 2043,OSMO,0,993472054.08,993472054.08,92406604.96,321599415.01,223368013.52,256098020.60,50000000.00,50000000.00
May 17 2043,OSMO,0,993467302.98,993467302.98,92406367.40,321597039.46,223366825.74,256097070.38,50000000.00,50000000.00
May 16 2043,OSMO,0,993462551.87,993462551.87,92406129.85,321594663.91,223365637.96,256096120.15,50000000.00,50000000.00
May 15 2043,OSMO,0,993457800.77,993457800.77,92405892.29,321592288.35,223364450.19,256095169.93,50000000.00,50000000.00
May 14 2043,OSMO,0,993453049.66,993453049.66,92405654.74,321589912.80,223363262.41,256094219.71,50000000.00,50000000.00
May 13 2043,OSMO,0,993448298.56,993448298.56,92405417.18,321587537.25,223362074.64,256093269.49,50000000.00,50000000.00
May 12 2043,OSMO,0,993443547.46,993443547.46,92405179.63,321585161.70,223360886.86,256092319.27,50000000.00,50000000.00
May 11 2043,OSMO,0,993438796.35,993438796.35,92404942.07,321582786.15,223359699.08,256091369.05,50000000.00,50000000.00
May 10 2043,OSMO,0,993434045.25,993434045.25,92404704.52,321580410.59,223358511.31,256090418.83,50000000.00,50000000.00
May 08 2043,OSMO,0,993424543.04,993424543.04,92404229.41,321575659.49,223356135.75,256088518.39,50000000.00,50000000.00
May 07 2043,OSMO,0,993419791.94,993419791.94,92403991.85,321573283.94,223354947.98,256087568.17,50000000.00,50000000.00
May 06 2043,OSMO,0,993415040.83,993415040.83,92403754.30,321570908.39,223353760.20,256086617.95,50000000.00,50000000.00
May 05 2043,OSMO,0,993410289.73,993410289.73,92403516.74,321568532.83,223352572.43,256085667.73,50000000.00,50000000.00
May 04 2043,OSMO,0,993405538.62,993405538.62,92403279.19,321566157.28,223351384.65,256084717.50,50000000.00,50000000.00
May 03 2043,OSMO,0,993400787.52,993400787.52,92403041.63,321563781.73,223350196.87,256083767.28,50000000.00,50000000.00
May 02 2043,OSMO,0,993396036.42,993396036.42,92402804.08,321561406.18,223349009.10,256082817.06,50000000.00,50000000.00
May 01 2043,OSMO,0,993391285.31,993391285.31,92402566.52,321559030.63,223347821.32,256081866.84,50000000.00,50000000.00
Apr 29 2043,OSMO,0,993381783.10,993381783.10,92402091.41,321554279.52,223345445.77,256079966.40,50000000.00,50000000.00
Apr 28 2043,OSMO,0,993377032.00,993377032.00,92401853.85,321551903.97,223344257.99,256079016.18,50000000.00,50000000.00
Apr 27 2043,OSMO,0,993372280.89,993372280.89,92401616.30,321549528.42,223343070.22,256078065.96,50000000.00,50000000.00
Apr 26 2043,OSMO,0,993367529.79,993367529.79,92401378.74,321547152.87,223341882.44,256077115.74,50000000.00,50000000.00
Apr 25 2043,OSMO,0,993362778.69,993362778.69,92401141.19,321544777.31,223340694.67,256076165.52,50000000.00,50000000.00
Apr 24 2043,OSMO,0,993358027.58,993358027.58,92400903.63,321542401.76,223339506.89,256075215.30,50000000.00,50000000.00
Apr 23 2043,OSMO,0,993353276.48,993353276.48,92400666.08,321540026.21,223338319.11,256074265.08,50000000.00,50000000.00
Apr 22 2043,OSMO,0,993348525.37,993348525.37,92400428.52,321537650.66,223337131.34,256073314.85,50000000.00,50000000.00
Apr 21 2043,OSMO,0,993343774.27,993343774.27,92400190.97,321535275.10,223335943.56,256072364.63,50000000.00,50000000.00
Apr 19 2043,OSMO,0,993334272.06,993334272.06,92399715.86,321530524.00,223333568.01,256070464.19,50000000.00,50000000.00
Apr 18 2043,OSMO,0,993329520.96,993329520.96,92399478.30,321528148.45,223332380.23,256069513.97,50000000.00,50000000.00
Apr 17 2043,OSMO,0,993324769.85,993324769.85,92399240.75,321525772.90,223331192.46,256068563.75,50000000.00,50000000.00
Apr 16 2043,OSMO,0,993320018.75,993320018.75,92399003.19,321523397.34,223330004.68,256067613.53,50000000.00,50000000.00
Apr 15 2043,OSMO,0,993315267.65,993315267.65,92398765.64,321521021.79,223328816.91,256066663.31,50000000.00,50000000.00
Apr 15 2043,OSMO,0,993315267.65,993315267.65,92398765.64,321521021.79,223328816.91,256066663.31,50000000.00,50000000.00
Apr 14 2043,OSMO,0,993310516.54,993310516.54,92398528.08,321518646.24,223327629.13,256065713.09,50000000.00,50000000.00
Apr 13 2043,OSMO,0,993305765.44,993305765.44,92398290.53,321516270.69,223326441.35,256064762.87,50000000.00,50000000.00
Apr 12 2043,OSMO,0,993301014.33,993301014.33,92398052.97,321513895.14,223325253.58,256063812.65,50000000.00,50000000.00
Apr 11 2043,OSMO,0,993296263.23,993296263.23,92397815.42,321511519.58,223324065.80,256062862.43,50000000.00,50000000.00
Apr 09 2043,OSMO,0,993286761.02,993286761.02,92397340.31,321506768.48,223321690.25,256060961.98,50000000.00,50000000.00
Apr 08 2043,OSMO,0,993282009.92,993282009.92,92397102.75,321504392.93,223320502.47,256060011.76,50000000.00,50000000.00
Apr 07 2043,OSMO,0,993277258.81,993277258.81,92396865.20,321502017.38,223319314.70,256059061.54,50000000.00,50000000.00
Apr 06 2043,OSMO,0,993272507.71,993272507.71,92396627.64,321499641.82,223318126.92,256058111.32,50000000.00,50000000.00
Apr 05 2043,OSMO,0,993267756.60,993267756.60,92396390.09,321497266.27,223316939.15,256057161.10,50000000.00,50000000.00
Apr 04 2043,OSMO,0,993263005.50,993263005.50,92396152.53,321494890.72,223315751.37,256056210.88,50000000.00,50000000.00
Apr 03 2043,OSMO,0,993258254.40,993258254.40,92395914.97,321492515.17,223314563.59,256055260.66,50000000.00,50000000.00
Apr 02 2043,OSMO,0,993253503.29,993253503.29,92395677.42,321490139.62,223313375.82,256054310.44,50000000.00,50000000.00
Mar 31 2043,OSMO,0,993244001.08,993244001.08,92395202.31,321485388.51,223311000.27,256052410.00,50000000.00,50000000.00
Mar 30 2043,OSMO,0,993239249.98,993239249.98,92394964.75,321483012.96,223309812.49,256051459.78,50000000.00,50000000.00
Mar 29 2043,OSMO,0,993234498.88,993234498.88,92394727.20,321480637.41,223308624.71,256050509.56,50000000.00,50000000.00
Mar 28 2043,OSMO,0,993229747.77,993229747.77,92394489.64,321478261.86,223307436.94,256049559.33,50000000.00,50000000.00
Mar 27 2043,OSMO,0,993224996.67,993224996.67,92394252.09,321475886.30,223306249.16,256048609.11,50000000.00,50000000.00
Mar 26 2043,OSMO,0,993220245.56,993220245.56,92394014.53,321473510.75,223305061.39,256047658.89,50000000.00,50000000.00
Mar 25 2043,OSMO,0,993215494.46,993215494.46,92393776.98,321471135.20,223303873.61,256046708.67,50000000.00,50000000.00
Mar 24 2043,OSMO,0,993210743.35,993210743.35,92393539.42,321468759.65,223302685.83,256045758.45,50000000.00,50000000.00
Mar 23 2043,OSMO,0,993205992.25,993205992.25,92393301.87,321466384.10,223301498.06,256044808.23,50000000.00,50000000.00
Mar 21 2043,OSMO,0,993196490.04,993196490.04,92392826.76,321461632.99,223299122.51,256042907.79,50000000.00,50000000.00
Mar 20 2043,OSMO,0,993191738.94,993191738.94,92392589.20,321459257.44,223297934.73,256041957.57,50000000.00,50000000.00
Mar 19 2043,OSMO,0,993186987.83,993186987.83,92392351.65,321456881.89,223296746.95,256041007.35,50000000.00,50000000.00
Mar 18 2043,OSMO,0,993182236.73,993182236.73,92392114.09,321454506.34,223295559.18,256040057.13,50000000.00,50000000.00
Mar 17 2043,OSMO,0,993177485.63,993177485.63,92391876.54,321452130.78,223294371.40,256039106.91,50000000.00,50000000.00
Mar 16 2043,OSMO,0,993172734.52,993172734.52,92391638.98,321449755.23,223293183.63,256038156.68,50000000.00,50000000.00
Mar 15 2043,OSMO,0,993167983.42,993167983.42,92391401.43,321447379.68,223291995.85,256037206.46,50000000.00,50000000.00
Mar 14 2043,OSMO,0,993163232.31,993163232.31,92391163.87,321445004.13,223290808.07,256036256.24,50000000.00,50000000.00
Mar 12 2043,OSMO,0,993153730.11,993153730.11,92390688.76,321440253.02,223288432.52,256034355.80,50000000.00,50000000.00
Mar 11 2043,OSMO,0,993148979.00,993148979.00,92390451.21,321437877.47,223287244.75,256033405.58,50000000.00,50000000.00
Mar 10 2043,OSMO,0,993144227.90,993144227.90,92390213.65,321435501.92,223286056.97,256032455.36,50000000.00,50000000.00
Mar 09 2043,OSMO,0,993139476.79,993139476.79,92389976.09,321433126.37,223284869.19,256031505.14,50000000.00,50000000.00
Mar 08 2043,OSMO,0,993134725.69,993134725.69,92389738.54,321430750.81,223283681.42,256030554.92,50000000.00,50000000.00
Mar 07 2043,OSMO,0,993129974.58,993129974.58,92389500.98,321428375.26,223282493.64,256029604.70,50000000.00,50000000.00
Mar 06 2043,OSMO,0,993125223.48,993125223.48,92389263.43,321425999.71,223281305.87,256028654.48,50000000.00,50000000.00
Mar 05 2043,OSMO,0,993120472.38,993120472.38,92389025.87,321423624.16,223280118.09,256027704.26,50000000.00,50000000.00
Mar 04 2043,OSMO,0,993115721.27,993115721.27,92388788.32,321421248.61,223278930.31,256026754.03,50000000.00,50000000.00
Mar 02 2043,OSMO,0,993106219.06,993106219.06,92388313.21,321416497.50,223276554.76,256024853.59,50000000.00,50000000.00
Mar 01 2043,OSMO,0,993101467.96,993101467.96,92388075.65,321414121.95,223275366.99,256023903.37,50000000.00,50000000.00
Feb 28 2043,OSMO,0,993096716.86,993096716.86,92387838.10,321411746.40,223274179.21,256022953.15,50000000.00,50000000.00
Feb 27 2043,OSMO,0,993091965.75,993091965.75,92387600.54,321409370.85,223272991.43,256022002.93,50000000.00,50000000.00
Feb 26 2043,OSMO,0,993087214.65,993087214.65,92387362.99,321406995.29,223271803.66,256021052.71,50000000.00,50000000.00
Feb 25 2043,OSMO,0,993082463.54,993082463.54,92387125.43,321404619.74,223270615.88,256020102.49,50000000.00,50000000.00
Feb 24 2043,OSMO,0,993077712.44,993077712.44,92386887.88,321402244.19,223269428.10,256019152.27,50000000.00,50000000.00
Feb 23 2043,OSMO,0,993072961.34,993072961.34,92386650.32,321399868.64,223268240.33,256018202.05,50000000.00,50000000.00
Feb 22 2043,OSMO,0,993068210.23,993068210.23,92386412.77,321397493.09,223267052.55,256017251.83,50000000.00,50000000.00
Feb 20 2043,OSMO,0,993058708.02,993058708.02,92385937.66,321392741.98,223264677.00,256015351.38,50000000.00,50000000.00
Feb 19 2043,OSMO,0,993053956.92,993053956.92,92385700.10,321390366.43,223263489.22,256014401.16,50000000.00,50000000.00
Feb 18 2043,OSMO,0,993049205.82,993049205.82,92385462.55,321387990.88,223262301.45,256013450.94,50000000.00,50000000.00
Feb 17 2043,OSMO,0,993044454.71,993044454.71,92385224.99,321385615.33,223261113.67,256012500.72,50000000.00,50000000.00
Feb 16 2043,OSMO,0,993039703.61,993039703.61,92384987.44,321383239.77,223259925.90,256011550.50,50000000.00,50000000.00
Feb 15 2043,OSMO,0,993034952.50,993034952.50,92384749.88,321380864.22,223258738.12,256010600.28,50000000.00,50000000.00
Feb 14 2043,OSMO,0,993030201.40,993030201.40,92384512.32,321378488.67,223257550.34,256009650.06,50000000.00,50000000.00
Feb 13 2043,OSMO,0,993025450.29,993025450.29,92384274.77,321376113.12,223256362.57,256008699.84,50000000.00,50000000.00
Feb 11 2043,OSMO,0,993015948.09,993015948.09,92383799.66,321371362.01,223253987.02,256006799.40,50000000.00,50000000.00
Feb 10 2043,OSMO,0,993011196.98,993011196.98,92383562.10,321368986.46,223252799.24,256005849.18,50000000.00,50000000.00
Feb 09 2043,OSMO,0,993006445.88,993006445.88,92383324.55,321366610.91,223251611.46,256004898.96,50000000.00,50000000.00
Feb 08 2043,OSMO,0,993001694.77,993001694.77,92383086.99,321364235.36,223250423.69,256003948.73,50000000.00,50000000.00
Feb 07 2043,OSMO,0,992996943.67,992996943.67,92382849.44,321361859.80,223249235.91,256002998.51,50000000.00,50000000.00
Feb 06 2043,OSMO,0,992992192.57,992992192.57,92382611.88,321359484.25,223248048.14,256002048.29,50000000.00,50000000.00
Feb 05 2043,OSMO,0,992987441.46,992987441.46,92382374.33,321357108.70,223246860.36,256001098.07,50000000.00,50000000.00
Feb 04 2043,OSMO,0,992982690.36,992982690.36,92382136.77,321354733.15,223245672.58,256000147.85,50000000.00,50000000.00
Feb 03 2043,OSMO,0,992977939.25,992977939.25,92381899.22,321352357.60,223244484.81,255999197.63,50000000.00,50000000.00
Feb 01 2043,OSMO,0,992968437.05,992968437.05,92381424.11,321347606.49,223242109.26,255997297.19,50000000.00,50000000.00
Jan 31 2043,OSMO,0,992963685.94,992963685.94,92381186.55,321345230.94,223240921.48,255996346.97,50000000.00,50000000.00
Jan 30 2043,OSMO,0,992958934.84,992958934.84,92380949.00,321342855.39,223239733.70,255995396.75,50000000.00,50000000.00
Jan 29 2043,OSMO,0,992954183.73,992954183.73,92380711.44,321340479.84,223238545.93,255994446.53,50000000.00,50000000.00
Jan 28 2043,OSMO,0,992949432.63,992949432.63,92380473.89,321338104.28,223237358.15,255993496.31,50000000.00,50000000.00
Jan 27 2043,OSMO,0,992944681.52,992944681.52,92380236.33,321335728.73,223236170.38,255992546.08,50000000.00,50000000.00
Jan 26 2043,OSMO,0,992939930.42,992939930.42,92379998.78,321333353.18,223234982.60,255991595.86,50000000.00,50000000.00
Jan 25 2043,OSMO,0,992935179.32,992935179.32,92379761.22,321330977.63,223233794.82,255990645.64,50000000.00,50000000.00
Jan 24 2043,OSMO,0,992930428.21,992930428.21,92379523.67,321328602.08,223232607.05,255989695.42,50000000.00,50000000.00
Jan 22 2043,OSMO,0,992920926.00,992920926.00,92379048.56,321323850.97,223230231.50,255987794.98,50000000.00,50000000.00
Jan 21 2043,OSMO,0,992916174.90,992916174.90,92378811.00,321321475.42,223229043.72,255986844.76,50000000.00,50000000.00
Jan 20 2043,OSMO,0,992911423.80,992911423.80,92378573.44,321319099.87,223227855.94,255985894.54,50000000.00,50000000.00
Jan 19 2043,OSMO,0,992906672.69,992906672.69,92378335.89,321316724.32,223226668.17,255984944.32,50000000.00,50000000.00
Jan 18 2043,OSMO,0,992901921.59,992901921.59,92378098.33,321314348.76,223225480.39,255983994.10,50000000.00,50000000.00
Jan 17 2043,OSMO,0,992897170.48,992897170.48,92377860.78,321311973.21,223224292.62,255983043.88,50000000.00,50000000.00
Jan 16 2043,OSMO,0,992892419.38,992892419.38,92377623.22,321309597.66,223223104.84,255982093.66,50000000.00,50000000.00
