Date,Symbol,Price,Available Supply,Unlocked Supply,Community Growth (TBD),Ecosystem Development,Investors,Core Contributors,Community Growth
Oct 04 2027,JTO,0,972904948.11,730047805.11,242857143.00,238934519.74,155759150.40,235354134.98,100000000.00
Oct 04 2027,JTO,0,972904948.11,730047805.11,242857143.00,238934519.74,155759150.40,235354134.98,100000000.00
Oct 03 2027,JTO,0,972485952.47,729628809.47,242857143.00,238763404.06,155660433.29,235204972.12,100000000.00
Oct 03 2027,JTO,0,972485952.47,729628809.47,242857143.00,238763404.06,155660433.29,235204972.12,100000000.00
Oct 03 2027,JTO,0,972485952.47,729628809.47,242857143.00,238763404.06,155660433.29,235204972.12,100000000.00
Oct 02 2027,JTO,0,972066956.82,729209813.82,242857143.00,238592288.39,155561716.18,235055809.25,100000000.00
Oct 02 2027,JTO,0,972066956.82,729209813.82,242857143.00,238592288.39,155561716.18,235055809.25,100000000.00
Oct 02 2027,JTO,0,972066956.82,729209813.82,242857143.00,238592288.39,155561716.18,235055809.25,100000000.00
Oct 02 2027,JTO,0,972066956.82,729209813.82,242857143.00,238592288.39,155561716.18,235055809.25,100000000.00
Oct 01 2027,JTO,0,971647961.17,728790818.17,242857143.00,238421172.71,155462999.07,234906646.39,100000000.00
Oct 01 2027,JTO,0,971647961.17,728790818.17,242857143.00,238421172.71,155462999.07,234906646.39,100000000.00
Oct 01 2027,JTO,0,971647961.17,728790818.17,242857143.00,238421172.71,155462999.07,234906646.39,100000000.00
Oct 01 2027,JTO,0,971647961.17,728790818.17,242857143.00,238421172.71,155462999.07,234906646.39,100000000.00
Sep 30 2027,JTO,0,971228965.52,728371822.52,242857143.00,238250057.04,155364281.95,234757483.53,100000000.00
Sep 30 2027,JTO,0,971228965.52,728371822.52,242857143.00,238250057.04,155364281.95,234757483.53,100000000.00
Sep 30 2027,JTO,0,971228965.52,728371822.52,242857143.00,238250057.04,155364281.95,234757483.53,100000000.00
Sep 30 2027,JTO,0,971228965.52,728371822.52,242857143.00,238250057.04,155364281.95,234757483.53,100000000.00
Sep 29 2027,JTO,0,970809969.88,727952826.88,242857143.00,238078941.36,155265564.84,234608320.67,100000000.00
Sep 29 2027,JTO,0,970809969.88,727952826.88,242857143.00,238078941.36,155265564.84,234608320.67,100000000.00
Sep 29 2027,JTO,0,970809969.88,727952826.88,242857143.00,238078941.36,155265564.84,234608320.67,100000000.00
Sep 29 2027,JTO,0,970809969.88,727952826.88,242857143.00,238078941.36,155265564.84,234608320.67,100000000.00
Sep 28 2027,JTO,0,970390974.23,727533831.23,242857143.00,237907825.69,155166847.73,234459157.81,100000000.00
Sep 28 2027,JTO,0,970390974.23,727533831.23,242857143.00,237907825.69,155166847.73,234459157.81,100000000.00
Sep 28 2027,JTO,0,970390974.23,727533831.23,242857143.00,237907825.69,155166847.73,234459157.81,100000000.00
Sep 27 2027,JTO,0,969971978.58,727114835.58,242857143.00,237736710.02,155068130.62,234309994.95,100000000.00
Sep 27 2027,JTO,0,969971978.58,727114835.58,242857143.00,237736710.02,155068130.62,234309994.95,100000000.00
Sep 27 2027,JTO,0,969971978.58,727114835.58,242857143.00,237736710.02,155068130.62,234309994.95,100000000.00
Sep 27 2027,JTO,0,969971978.58,727114835.58,242857143.00,237736710.02,155068130.62,234309994.95,100000000.00
Sep 26 2027,JTO,0,969552982.93,726695839.93,242857143.00,237565594.34,154969413.50,234160832.09,100000000.00
Sep 26 2027,JTO,0,969552982.93,726695839.93,242857143.00,237565594.34,154969413.50,234160832.09,100000000.00
Sep 26 2027,JTO,0,969552982.93,726695839.93,242857143.00,237565594.34,154969413.50,234160832.09,100000000.00
Sep 26 2027,JTO,0,969552982.93,726695839.93,242857143.00,237565594.34,154969413.50,234160832.09,100000000.00
Sep 25 2027,JTO,0,969133987.29,726276844.29,242857143.00,237394478.67,154870696.39,234011669.23,100000000.00
Sep 25 2027,JTO,0,969133987.29,726276844.29,242857143.00,237394478.67,154870696.39,234011669.23,100000000.00
Sep 25 2027,JTO,0,969133987.29,726276844.29,242857143.00,237394478.67,154870696.39,234011669.23,100000000.00
Sep 25 2027,JTO,0,969133987.29,726276844.29,242857143.00,237394478.67,154870696.39,234011669.23,100000000.00
Sep 24 2027,JTO,0,968714991.64,725857848.64,242857143.00,237223362.99,154771979.28,233862506.36,100000000.00
Sep 24 2027,JTO,0,968714991.64,725857848.64,242857143.00,237223362.99,154771979.28,233862506.36,100000000.00
Sep 24 2027,JTO,0,968714991.64,725857848.64,242857143.00,237223362.99,154771979.28,233862506.36,100000000.00
Sep 24 2027,JTO,0,968714991.64,725857848.64,242857143.00,237223362.99,154771979.28,233862506.36,100000000.00
Sep 23 2027,JTO,0,968295995.99,725438852.99,242857143.00,237052247.32,154673262.17,233713343.50,100000000.00
Sep 23 2027,JTO,0,968295995.99,725438852.99,242857143.00,237052247.32,154673262.17,233713343.50,100000000.00
Sep 23 2027,JTO,0,968295995.99,725438852.99,242857143.00,237052247.32,154673262.17,233713343.50,100000000.00
Sep 22 2027,JTO,0,967877000.34,725019857.34,242857143.00,236881131.65,154574545.05,233564180.64,100000000.00
Sep 22 2027,JTO,0,967877000.34,725019857.34,242857143.00,236881131.65,154574545.05,233564180.64,100000000.00
Sep 22 2027,JTO,0,967877000.34,725019857.34,242857143.00,236881131.65,154574545.05,233564180.64,100000000.00
Sep 22 2027,JTO,0,967877000.34,725019857.34,242857143.00,236881131.65,154574545.05,233564180.64,100000000.00
Sep 21 2027,JTO,0,967458004.69,724600861.69,242857143.00,236710015.97,154475827.94,233415017.78,100000000.00
Sep 21 2027,JTO,0,967458004.69,724600861.69,242857143.00,236710015.97,154475827.94,233415017.78,100000000.00
Sep 21 2027,JTO,0,967458004.69,724600861.69,242857143.00,236710015.97,154475827.94,233415017.78,100000000.00
Sep 21 2027,JTO,0,967458004.69,724600861.69,242857143.00,236710015.97,154475827.94,233415017.78,100000000.00
Sep 20 2027,JTO,0,967039009.05,724181866.05,242857143.00,236538900.30,154377110.83,233265854.92,100000000.00
Sep 20 2027,JTO,0,967039009.05,724181866.05,242857143.00,236538900.30,154377110.83,233265854.92,100000000.00
Sep 20 2027,JTO,0,967039009.05,724181866.05,242857143.00,236538900.30,154377110.83,233265854.92,100000000.00
Sep 20 2027,JTO,0,967039009.05,724181866.05,242857143.00,236538900.30,154377110.83,233265854.92,100000000.00
Sep 19 2027,JTO,0,966620013.40,723762870.40,242857143.00,236367784.62,154278393.72,233116692.06,100000000.00
Sep 19 2027,JTO,0,966620013.40,723762870.40,242857143.00,236367784.62,154278393.72,233116692.06,100000000.00
Sep 19 2027,JTO,0,966620013.40,723762870.40,242857143.00,236367784.62,154278393.72,233116692.06,100000000.00
Sep 19 2027,JTO,0,966620013.40,723762870.40,242857143.00,236367784.62,154278393.72,233116692.06,100000000.00
Sep 18 2027,JTO,0,966201017.75,723343874.75,242857143.00,236196668.95,154179676.61,232967529.20,100000000.00
Sep 18 2027,JTO,0,966201017.75,723343874.75,242857143.00,236196668.95,154179676.61,232967529.20,100000000.00
Sep 18 2027,JTO,0,966201017.75,723343874.75,242857143.00,236196668.95,154179676.61,232967529.20,100000000.00
Sep 17 2027,JTO,0,965782022.10,722924879.10,242857143.00,236025553.27,154080959.49,232818366.34,100000000.00
Sep 17 2027,JTO,0,965782022.10,722924879.10,242857143.00,236025553.27,154080959.49,232818366.34,100000000.00
Sep 17 2027,JTO,0,965782022.10,722924879.10,242857143.00,236025553.27,154080959.49,232818366.34,100000000.00
Sep 17 2027,JTO,0,965782022.10,722924879.10,242857143.00,236025553.27,154080959.49,232818366.34,100000000.00
Sep 16 2027,JTO,0,965363026.46,722505883.46,242857143.00,235854437.60,153982242.38,232669203.48,100000000.00
Sep 16 2027,JTO,0,965363026.46,722505883.46,242857143.00,235854437.60,153982242.38,232669203.48,100000000.00
Sep 16 2027,JTO,0,965363026.46,722505883.46,242857143.00,235854437.60,153982242.38,232669203.48,100000000.00
Sep 16 2027,JTO,0,965363026.46,722505883.46,242857143.00,235854437.60,153982242.38,232669203.48,100000000.00
Sep 15 2027,JTO,0,964944030.81,722086887.81,242857143.00,235683321.93,153883525.27,232520040.61,100000000.00
Sep 15 2027,JTO,0,964944030.81,722086887.81,242857143.00,235683321.93,153883525.27,232520040.61,100000000.00
Sep 15 2027,JTO,0,964944030.81,722086887.81,242857143.00,235683321.93,153883525.27,232520040.61,100000000.00
Sep 15 2027,JTO,0,964944030.81,722086887.81,242857143.00,235683321.93,153883525.27,232520040.61,100000000.00
Sep 14 2027,JTO,0,964525035.16,721667892.16,242857143.00,235512206.25,153784808.16,232370877.75,100000000.00
Sep 14 2027,JTO,0,964525035.16,721667892.16,242857143.00,235512206.25,153784808.16,232370877.75,100000000.00
Sep 14 2027,JTO,0,964525035.16,721667892.16,242857143.00,235512206.25,153784808.16,232370877.75,100000000.00
Sep 14 2027,JTO,0,964525035.16,721667892.16,242857143.00,235512206.25,153784808.16,232370877.75,100000000.00
Sep 13 2027,JTO,0,964106039.51,721248896.51,242857143.00,235341090.58,153686091.04,232221714.89,100000000.00
Sep 13 2027,JTO,0,964106039.51,721248896.51,242857143.00,235341090.58,153686091.04,232221714.89,100000000.00
Sep 13 2027,JTO,0,964106039.51,721248896.51,242857143.00,235341090.58,153686091.04,232221714.89,100000000.00
Sep 12 2027,JTO,0,963687043.87,720829900.87,242857143.00,235169974.90,153587373.93,232072552.03,100000000.00
Sep 12 2027,JTO,0,963687043.87,720829900.87,242857143.00,235169974.90,153587373.93,232072552.03,100000000.00
Sep 12 2027,JTO,0,963687043.87,720829900.87,242857143.00,235169974.90,153587373.93,232072552.03,100000000.00
Sep 12 2027,JTO,0,963687043.87,720829900.87,242857143.00,235169974.90,153587373.93,232072552.03,100000000.00
Sep 11 2027,JTO,0,963268048.22,720410905.22,242857143.00,234998859.23,153488656.82,231923389.17,100000000.00
Sep 11 2027,JTO,0,963268048.22,720410905.22,242857143.00,234998859.23,153488656.82,231923389.17,100000000.00
Sep 11 2027,JTO,0,963268048.22,720410905.22,242857143.00,234998859.23,153488656.82,231923389.17,100000000.00
Sep 11 2027,JTO,0,963268048.22,720410905.22,242857143.00,234998859.23,153488656.82,231923389.17,100000000.00
Sep 10 2027,JTO,0,962849052.57,719991909.57,242857143.00,234827743.55,153389939.71,231774226.31,100000000.00
Sep 10 2027,JTO,0,962849052.57,719991909.57,242857143.00,234827743.55,153389939.71,231774226.31,100000000.00
Sep 10 2027,JTO,0,962849052.57,719991909.57,242857143.00,234827743.55,153389939.71,231774226.31,100000000.00
Sep 10 2027,JTO,0,962849052.57,719991909.57,242857143.00,234827743.55,153389939.71,231774226.31,100000000.00
Sep 09 2027,JTO,0,962430056.92,719572913.92,242857143.00,234656627.88,153291222.59,231625063.45,100000000.00
Sep 09 2027,JTO,0,962430056.92,719572913.92,242857143.00,234656627.88,153291222.59,231625063.45,100000000.00
Sep 09 2027,JTO,0,962430056.92,719572913.92,242857143.00,234656627.88,153291222.59,231625063.45,100000000.00
Sep 09 2027,JTO,0,962430056.92,719572913.92,242857143.00,234656627.88,153291222.59,231625063.45,100000000.00
Sep 08 2027,JTO,0,962011061.27,719153918.27,242857143.00,234485512.21,153192505.48,231475900.59,100000000.00
Sep 08 2027,JTO,0,962011061.27,719153918.27,242857143.00,234485512.21,153192505.48,231475900.59,100000000.00
Sep 08 2027,JTO,0,962011061.27,719153918.27,242857143.00,234485512.21,153192505.48,231475900.59,100000000.00
Sep 07 2027,JTO,0,961592065.63,718734922.63,242857143.00,234314396.53,153093788.37,231326737.72,100000000.00
Sep 07 2027,JTO,0,961592065.63,718734922.63,242857143.00,234314396.53,153093788.37,231326737.72,100000000.00
Sep 07 2027,JTO,0,961592065.63,718734922.63,242857143.00,234314396.53,153093788.37,231326737.72,100000000.00
Sep 07 2027,JTO,0,961592065.63,718734922.63,242857143.00,234314396.53,153093788.37,231326737.72,100000000.00
Sep 06 2027,JTO,0,961173069.98,718315926.98,242857143.00,234143280.86,152995071.26,231177574.86,100000000.00
Sep 06 2027,JTO,0,961173069.98,718315926.98,242857143.00,234143280.86,152995071.26,231177574.86,100000000.00
Sep 06 2027,JTO,0,961173069.98,718315926.98,242857143.00,234143280.86,152995071.26,231177574.86,100000000.00
Sep 06 2027,JTO,0,961173069.98,718315926.98,242857143.00,234143280.86,152995071.26,231177574.86,100000000.00
Sep 05 2027,JTO,0,960754074.33,717896931.33,242857143.00,233972165.18,152896354.15,231028412.00,100000000.00
Sep 05 2027,JTO,0,960754074.33,717896931.33,242857143.00,233972165.18,152896354.15,231028412.00,100000000.00
Sep 05 2027,JTO,0,960754074.33,717896931.33,242857143.00,233972165.18,152896354.15,231028412.00,100000000.00
Sep 05 2027,JTO,0,960754074.33,717896931.33,242857143.00,233972165.18,152896354.15,231028412.00,100000000.00
Sep 04 2027,JTO,0,960335078.68,717477935.68,242857143.00,233801049.51,152797637.03,230879249.14,100000000.00
Sep 04 2027,JTO,0,960335078.68,717477935.68,242857143.00,233801049.51,152797637.03,230879249.14,100000000.00
Sep 04 2027,JTO,0,960335078.68,717477935.68,242857143.00,233801049.51,152797637.03,230879249.14,100000000.00
Sep 04 2027,JTO,0,960335078.68,717477935.68,242857143.00,233801049.51,152797637.03,230879249.14,100000000.00
Sep 03 2027,JTO,0,959916083.04,717058940.04,242857143.00,233629933.84,152698919.92,230730086.28,100000000.00
Sep 03 2027,JTO,0,959916083.04,717058940.04,242857143.00,233629933.84,152698919.92,230730086.28,100000000.00
Sep 03 2027,JTO,0,959916083.04,717058940.04,242857143.00,233629933.84,152698919.92,230730086.28,100000000.00
Sep 02 2027,JTO,0,959497087.39,716639944.39,242857143.00,233458818.16,152600202.81,230580923.42,100000000.00
Sep 02 2027,JTO,0,959497087.39,716639944.39,242857143.00,233458818.16,152600202.81,230580923.42,100000000.00
Sep 02 2027,JTO,0,959497087.39,716639944.39,242857143.00,233458818.16,152600202.81,230580923.42,100000000.00
Sep 02 2027,JTO,0,959497087.39,716639944.39,242857143.00,233458818.16,152600202.81,230580923.42,100000000.00
Sep 01 2027,JTO,0,959078091.74,716220948.74,242857143.00,233287702.49,152501485.70,230431760.56,100000000.00
Sep 01 2027,JTO,0,959078091.74,716220948.74,242857143.00,233287702.49,152501485.70,230431760.56,100000000.00
Sep 01 2027,JTO,0,959078091.74,716220948.74,242857143.00,233287702.49,152501485.70,230431760.56,100000000.00
Sep 01 2027,JTO,0,959078091.74,716220948.74,242857143.00,233287702.49,152501485.70,230431760.56,100000000.00
Aug 31 2027,JTO,0,958659096.09,715801953.09,242857143.00,233116586.81,152402768.58,230282597.70,100000000.00
Aug 31 2027,JTO,0,958659096.09,715801953.09,242857143.00,233116586.81,152402768.58,230282597.70,100000000.00
Aug 31 2027,JTO,0,958659096.09,715801953.09,242857143.00,233116586.81,152402768.58,230282597.70,100000000.00
Aug 31 2027,JTO,0,958659096.09,715801953.09,242857143.00,233116586.81,152402768.58,230282597.70,100000000.00
Aug 30 2027,JTO,0,958240100.44,715382957.44,242857143.00,232945471.14,152304051.47,230133434.84,100000000.00
Aug 30 2027,JTO,0,958240100.44,715382957.44,242857143.00,232945471.14,152304051.47,230133434.84,100000000.00
Aug 30 2027,JTO,0,958240100.44,715382957.44,242857143.00,232945471.14,152304051.47,230133434.84,100000000.00
Aug 30 2027,JTO,0,958240100.44,715382957.44,242857143.00,232945471.14,152304051.47,230133434.84,100000000.00
Aug 29 2027,JTO,0,957821104.80,714963961.80,242857143.00,232774355.46,152205334.36,229984271.97,100000000.00
Aug 29 2027,JTO,0,957821104.80,714963961.80,242857143.00,232774355.46,152205334.36,229984271.97,100000000.00
Aug 29 2027,JTO,0,957821104.80,714963961.80,242857143.00,232774355.46,152205334.36,229984271.97,100000000.00
Aug 28 2027,JTO,0,957402109.15,714544966.15,242857143.00,232603239.79,152106617.25,229835109.11,100000000.00
Aug 28 2027,JTO,0,957402109.15,714544966.15,242857143.00,232603239.79,152106617.25,229835109.11,100000000.00
Aug 28 2027,JTO,0,957402109.15,714544966.15,242857143.00,232603239.79,152106617.25,229835109.11,100000000.00
Aug 28 2027,JTO,0,957402109.15,714544966.15,242857143.00,232603239.79,152106617.25,229835109.11,100000000.00
Aug 27 2027,JTO,0,956983113.50,714125970.50,242857143.00,232432124.12,152007900.13,229685946.25,100000000.00
Aug 27 2027,JTO,0,956983113.50,714125970.50,242857143.00,232432124.12,152007900.13,229685946.25,100000000.00
Aug 27 2027,JTO,0,956983113.50,714125970.50,242857143.00,232432124.12,152007900.13,229685946.25,100000000.00
Aug 27 2027,JTO,0,956983113.50,714125970.50,242857143.00,232432124.12,152007900.13,229685946.25,100000000.00
Aug 26 2027,JTO,0,956564117.85,713706974.85,242857143.00,232261008.44,151909183.02,229536783.39,100000000.00
Aug 26 2027,JTO,0,956564117.85,713706974.85,242857143.00,232261008.44,151909183.02,229536783.39,100000000.00
Aug 26 2027,JTO,0,956564117.85,713706974.85,242857143.00,232261008.44,151909183.02,229536783.39,100000000.00
Aug 26 2027,JTO,0,956564117.85,713706974.85,242857143.00,232261008.44,151909183.02,229536783.39,100000000.00
Aug 25 2027,JTO,0,956145122.21,713287979.21,242857143.00,232089892.77,151810465.91,229387620.53,100000000.00
Aug 25 2027,JTO,0,956145122.21,713287979.21,242857143.00,232089892.77,151810465.91,229387620.53,100000000.00
Aug 25 2027,JTO,0,956145122.21,713287979.21,242857143.00,232089892.77,151810465.91,229387620.53,100000000.00
Aug 25 2027,JTO,0,956145122.21,713287979.21,242857143.00,232089892.77,151810465.91,229387620.53,100000000.00
Aug 24 2027,JTO,0,955726126.56,712868983.56,242857143.00,231918777.09,151711748.80,229238457.67,100000000.00
Aug 24 2027,JTO,0,955726126.56,712868983.56,242857143.00,231918777.09,151711748.80,229238457.67,100000000.00
Aug 24 2027,JTO,0,955726126.56,712868983.56,242857143.00,231918777.09,151711748.80,229238457.67,100000000.00
Aug 23 2027,JTO,0,955307130.91,712449987.91,242857143.00,231747661.42,151613031.68,229089294.81,100000000.00
Aug 23 2027,JTO,0,955307130.91,712449987.91,242857143.00,231747661.42,151613031.68,229089294.81,100000000.00
Aug 23 2027,JTO,0,955307130.91,712449987.91,242857143.00,231747661.42,151613031.68,229089294.81,100000000.00
Aug 23 2027,JTO,0,955307130.91,712449987.91,242857143.00,231747661.42,151613031.68,229089294.81,100000000.00
Aug 22 2027,JTO,0,954888135.26,712030992.26,242857143.00,231576545.74,151514314.57,228940131.95,100000000.00
Aug 22 2027,JTO,0,954888135.26,712030992.26,242857143.00,231576545.74,151514314.57,228940131.95,100000000.00
Aug 22 2027,JTO,0,954888135.26,712030992.26,242857143.00,231576545.74,151514314.57,228940131.95,100000000.00
