Date,Symbol,Price,Available Supply,Unlocked Supply,Mining Reserve (TBD),Simple Minting,Baseline Minting,Protocol Labs Team and Contributors,Filecoin Foundation,Protocol Labs,Fundraising 36 months,Fundraising 24 months,Fundraising 12 months,Fundraising 6 months
Oct 28 2046,FIL,0,1992730260.16,1692730260.16,300000000.00,322730260.16,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 27 2046,FIL,0,1992725239.62,1692725239.62,300000000.00,322725239.62,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 27 2046,FIL,0,1992725239.62,1692725239.62,300000000.00,322725239.62,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 26 2046,FIL,0,1992720219.08,1692720219.08,300000000.00,322720219.08,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 25 2046,FIL,0,1992715198.54,1692715198.54,300000000.00,322715198.54,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 24 2046,FIL,0,1992710178.00,1692710178.00,300000000.00,322710178.00,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 24 2046,FIL,0,1992710178.00,1692710178.00,300000000.00,322710178.00,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 23 2046,FIL,0,1992705157.46,1692705157.46,300000000.00,322705157.46,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 22 2046,FIL,0,1992700136.92,1692700136.92,300000000.00,322700136.92,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 21 2046,FIL,0,1992695116.39,1692695116.39,300000000.00,322695116.39,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 21 2046,FIL,0,1992695116.39,1692695116.39,300000000.00,322695116.39,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 20 2046,FIL,0,1992690095.85,1692690095.85,300000000.00,322690095.85,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 19 2046,FIL,0,1992685075.31,1692685075.31,300000000.00,322685075.31,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 18 2046,FIL,0,1992680054.77,1692680054.77,300000000.00,322680054.77,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 18 2046,FIL,0,1992680054.77,1692680054.77,300000000.00,322680054.77,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 17 2046,FIL,0,1992675034.23,1692675034.23,300000000.00,322675034.23,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 16 2046,FIL,0,1992670013.69,1692670013.69,300000000.00,322670013.69,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 15 2046,FIL,0,1992664993.15,1692664993.15,300000000.00,322664993.15,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 15 2046,FIL,0,1992664993.15,1692664993.15,300000000.00,322664993.15,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 14 2046,FIL,0,1992659972.62,1692659972.62,300000000.00,322659972.62,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 13 2046,FIL,0,1992654952.08,1692654952.08,300000000.00,322654952.08,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 12 2046,FIL,0,1992649931.54,1692649931.54,300000000.00,322649931.54,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 12 2046,FIL,0,1992649931.54,1692649931.54,300000000.00,322649931.54,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 11 2046,FIL,0,1992644911.00,1692644911.00,300000000.00,322644911.00,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 10 2046,FIL,0,1992639890.46,1692639890.46,300000000.00,322639890.46,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 09 2046,FIL,0,1992634869.92,1692634869.92,300000000.00,322634869.92,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 09 2046,FIL,0,1992634869.92,1692634869.92,300000000.00,322634869.92,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 08 2046,FIL,0,1992629849.38,1692629849.38,300000000.00,322629849.38,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 07 2046,FIL,0,1992624828.85,1692624828.85,300000000.00,322624828.85,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 06 2046,FIL,0,1992619808.31,1692619808.31,300000000.00,322619808.31,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 06 2046,FIL,0,1992619808.31,1692619808.31,300000000.00,322619808.31,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 05 2046,FIL,0,1992614787.77,1692614787.77,300000000.00,322614787.77,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 04 2046,FIL,0,1992609767.23,1692609767.23,300000000.00,322609767.23,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 04 2046,FIL,0,1992609767.23,1692609767.23,300000000.00,322609767.23,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 03 2046,FIL,0,1992604746.69,1692604746.69,300000000.00,322604746.69,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 02 2046,FIL,0,1992599726.15,1692599726.15,300000000.00,322599726.15,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 01 2046,FIL,0,1992594705.61,1692594705.61,300000000.00,322594705.61,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Oct 01 2046,FIL,0,1992594705.61,1692594705.61,300000000.00,322594705.61,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 30 2046,FIL,0,1992589685.08,1692589685.08,300000000.00,322589685.08,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 29 2046,FIL,0,1992584664.54,1692584664.54,300000000.00,322584664.54,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 28 2046,FIL,0,1992579644.00,1692579644.00,300000000.00,322579644.00,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 28 2046,FIL,0,1992579644.00,1692579644.00,300000000.00,322579644.00,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 27 2046,FIL,0,1992574623.46,1692574623.46,300000000.00,322574623.46,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 26 2046,FIL,0,1992569602.92,1692569602.92,300000000.00,322569602.92,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 25 2046,FIL,0,1992564582.38,1692564582.38,300000000.00,322564582.38,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 25 2046,FIL,0,1992564582.38,1692564582.38,300000000.00,322564582.38,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 24 2046,FIL,0,1992559561.84,1692559561.84,300000000.00,322559561.84,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 23 2046,FIL,0,1992554541.31,1692554541.31,300000000.00,322554541.31,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 22 2046,FIL,0,1992549520.77,1692549520.77,300000000.00,322549520.77,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 22 2046,FIL,0,1992549520.77,1692549520.77,300000000.00,322549520.77,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 21 2046,FIL,0,1992544500.23,1692544500.23,300000000.00,322544500.23,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 20 2046,FIL,0,1992539479.69,1692539479.69,300000000.00,322539479.69,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 19 2046,FIL,0,1992534459.15,1692534459.15,300000000.00,322534459.15,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 19 2046,FIL,0,1992534459.15,1692534459.15,300000000.00,322534459.15,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 18 2046,FIL,0,1992529438.61,1692529438.61,300000000.00,322529438.61,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 17 2046,FIL,0,1992524418.07,1692524418.07,300000000.00,322524418.07,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 16 2046,FIL,0,1992519397.54,1692519397.54,300000000.00,322519397.54,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 16 2046,FIL,0,1992519397.54,1692519397.54,300000000.00,322519397.54,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 15 2046,FIL,0,1992514377.00,1692514377.00,300000000.00,322514377.00,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 14 2046,FIL,0,1992509356.46,1692509356.46,300000000.00,322509356.46,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 13 2046,FIL,0,1992504335.92,1692504335.92,300000000.00,322504335.92,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 13 2046,FIL,0,1992504335.92,1692504335.92,300000000.00,322504335.92,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 12 2046,FIL,0,1992499315.38,1692499315.38,300000000.00,322499315.38,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 11 2046,FIL,0,1992494294.84,1692494294.84,300000000.00,322494294.84,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 10 2046,FIL,0,1992489274.30,1692489274.30,300000000.00,322489274.30,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 10 2046,FIL,0,1992489274.30,1692489274.30,300000000.00,322489274.30,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 09 2046,FIL,0,1992484253.77,1692484253.77,300000000.00,322484253.77,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 08 2046,FIL,0,1992479233.23,1692479233.23,300000000.00,322479233.23,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 07 2046,FIL,0,1992474212.69,1692474212.69,300000000.00,322474212.69,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 07 2046,FIL,0,1992474212.69,1692474212.69,300000000.00,322474212.69,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 06 2046,FIL,0,1992469192.15,1692469192.15,300000000.00,322469192.15,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 05 2046,FIL,0,1992464171.61,1692464171.61,300000000.00,322464171.61,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 04 2046,FIL,0,1992459151.07,1692459151.07,300000000.00,322459151.07,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 04 2046,FIL,0,1992459151.07,1692459151.07,300000000.00,322459151.07,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 03 2046,FIL,0,1992454130.53,1692454130.53,300000000.00,322454130.53,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 02 2046,FIL,0,1992449110.00,1692449110.00,300000000.00,322449110.00,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 01 2046,FIL,0,1992444089.46,1692444089.46,300000000.00,322444089.46,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Sep 01 2046,FIL,0,1992444089.46,1692444089.46,300000000.00,322444089.46,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 31 2046,FIL,0,1992439068.92,1692439068.92,300000000.00,322439068.92,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 30 2046,FIL,0,1992434048.38,1692434048.38,300000000.00,322434048.38,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 30 2046,FIL,0,1992434048.38,1692434048.38,300000000.00,322434048.38,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 29 2046,FIL,0,1992429027.84,1692429027.84,300000000.00,322429027.84,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 28 2046,FIL,0,1992424007.30,1692424007.30,300000000.00,322424007.30,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 27 2046,FIL,0,1992418986.76,1692418986.76,300000000.00,322418986.76,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 27 2046,FIL,0,1992418986.76,1692418986.76,300000000.00,322418986.76,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 26 2046,FIL,0,1992413966.23,1692413966.23,300000000.00,322413966.23,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 25 2046,FIL,0,1992408945.69,1692408945.69,300000000.00,322408945.69,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 24 2046,FIL,0,1992403925.15,1692403925.15,300000000.00,322403925.15,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 24 2046,FIL,0,1992403925.15,1692403925.15,300000000.00,322403925.15,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 23 2046,FIL,0,1992398904.61,1692398904.61,300000000.00,322398904.61,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 22 2046,FIL,0,1992393884.07,1692393884.07,300000000.00,322393884.07,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 21 2046,FIL,0,1992388863.53,1692388863.53,300000000.00,322388863.53,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 21 2046,FIL,0,1992388863.53,1692388863.53,300000000.00,322388863.53,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 20 2046,FIL,0,1992383842.99,1692383842.99,300000000.00,322383842.99,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 19 2046,FIL,0,1992378822.46,1692378822.46,300000000.00,322378822.46,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 18 2046,FIL,0,1992373801.92,1692373801.92,300000000.00,322373801.92,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 18 2046,FIL,0,1992373801.92,1692373801.92,300000000.00,322373801.92,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 17 2046,FIL,0,1992368781.38,1692368781.38,300000000.00,322368781.38,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 16 2046,FIL,0,1992363760.84,1692363760.84,300000000.00,322363760.84,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 15 2046,FIL,0,1992358740.30,1692358740.30,300000000.00,322358740.30,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 15 2046,FIL,0,1992358740.30,1692358740.30,300000000.00,322358740.30,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 14 2046,FIL,0,1992353719.76,1692353719.76,300000000.00,322353719.76,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 13 2046,FIL,0,1992348699.22,1692348699.22,300000000.00,322348699.22,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 12 2046,FIL,0,1992343678.69,1692343678.69,300000000.00,322343678.69,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 12 2046,FIL,0,1992343678.69,1692343678.69,300000000.00,322343678.69,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
Aug 11 2046,FIL,0,1992338658.15,1692338658.15,300000000.00,322338658.15,770000000.00,90000000.00,100000000.00,210000000.00,116000000.00,10000000.00,30000000.00,44000000.00
