Date,Symbol,Price,Available Supply,Unlocked Supply,Liquidity Mining,Founder advisors investor,Initial Liquidity Mining,Options,Ecosystem,Fundraising
Jun 27 2025,BAL,0,62901096.37,62901096.37,33654452.54,11311643.84,435000.00,2500000.00,5000000.00,10000000.00
Jun 26 2025,BAL,0,62873368.62,62873368.62,33642135.75,11296232.88,435000.00,2500000.00,5000000.00,10000000.00
Jun 25 2025,BAL,0,62845640.88,62845640.88,33629818.96,11280821.92,435000.00,2500000.00,5000000.00,10000000.00
Jun 24 2025,BAL,0,62817913.13,62817913.13,33617502.17,11265410.96,435000.00,2500000.00,5000000.00,10000000.00
Jun 24 2025,BAL,0,62817913.13,62817913.13,33617502.17,11265410.96,435000.00,2500000.00,5000000.00,10000000.00
Jun 23 2025,BAL,0,62790185.38,62790185.38,33605185.38,11250000.00,435000.00,2500000.00,5000000.00,10000000.00
Jun 22 2025,BAL,0,62762457.63,62762457.63,33592868.59,11234589.04,435000.00,2500000.00,5000000.00,10000000.00
Jun 21 2025,BAL,0,62734729.88,62734729.88,33580551.80,11219178.08,435000.00,2500000.00,5000000.00,10000000.00
Jun 20 2025,BAL,0,62707002.14,62707002.14,33568235.01,11203767.12,435000.00,2500000.00,5000000.00,10000000.00
Jun 19 2025,BAL,0,62679274.39,62679274.39,33555918.22,11188356.16,435000.00,2500000.00,5000000.00,10000000.00
Jun 18 2025,BAL,0,62651546.64,62651546.64,33543601.44,11172945.21,435000.00,2500000.00,5000000.00,10000000.00
Jun 17 2025,BAL,0,62623818.89,62623818.89,33531284.65,11157534.25,435000.00,2500000.00,5000000.00,10000000.00
Jun 16 2025,BAL,0,62596091.15,62596091.15,33518967.86,11142123.29,435000.00,2500000.00,5000000.00,10000000.00
Jun 15 2025,BAL,0,62568363.40,62568363.40,33506651.07,11126712.33,435000.00,2500000.00,5000000.00,10000000.00
Jun 14 2025,BAL,0,62540635.65,62540635.65,33494334.28,11111301.37,435000.00,2500000.00,5000000.00,10000000.00
Jun 13 2025,BAL,0,62512907.90,62512907.90,33482017.49,11095890.41,435000.00,2500000.00,5000000.00,10000000.00
Jun 13 2025,BAL,0,62512907.90,62512907.90,33482017.49,11095890.41,435000.00,2500000.00,5000000.00,10000000.00
Jun 12 2025,BAL,0,62485180.15,62485180.15,33469700.70,11080479.45,435000.00,2500000.00,5000000.00,10000000.00
Jun 11 2025,BAL,0,62457452.41,62457452.41,33457383.91,11065068.49,435000.00,2500000.00,5000000.00,10000000.00
Jun 10 2025,BAL,0,62429724.66,62429724.66,33445067.12,11049657.53,435000.00,2500000.00,5000000.00,10000000.00
Jun 09 2025,BAL,0,62401996.91,62401996.91,33432750.33,11034246.58,435000.00,2500000.00,5000000.00,10000000.00
Jun 08 2025,BAL,0,62374269.16,62374269.16,33420433.55,11018835.62,435000.00,2500000.00,5000000.00,10000000.00
Jun 07 2025,BAL,0,62346541.41,62346541.41,33408116.76,11003424.66,435000.00,2500000.00,5000000.00,10000000.00
Jun 06 2025,BAL,0,62318813.67,62318813.67,33395799.97,10988013.70,435000.00,2500000.00,5000000.00,10000000.00
Jun 05 2025,BAL,0,62291085.92,62291085.92,33383483.18,10972602.74,435000.00,2500000.00,5000000.00,10000000.00
Jun 04 2025,BAL,0,62263358.17,62263358.17,33371166.39,10957191.78,435000.00,2500000.00,5000000.00,10000000.00
Jun 03 2025,BAL,0,62235630.42,62235630.42,33358849.60,10941780.82,435000.00,2500000.00,5000000.00,10000000.00
Jun 03 2025,BAL,0,62235630.42,62235630.42,33358849.60,10941780.82,435000.00,2500000.00,5000000.00,10000000.00
Jun 02 2025,BAL,0,62207902.67,62207902.67,33346532.81,10926369.86,435000.00,2500000.00,5000000.00,10000000.00
Jun 01 2025,BAL,0,62180174.93,62180174.93,33334216.02,10910958.90,435000.00,2500000.00,5000000.00,10000000.00
May 31 2025,BAL,0,62152447.18,62152447.18,33321899.23,10895547.95,435000.00,2500000.00,5000000.00,10000000.00
May 30 2025,BAL,0,62124719.43,62124719.43,33309582.44,10880136.99,435000.00,2500000.00,5000000.00,10000000.00
May 29 2025,BAL,0,62096991.68,62096991.68,33297265.65,10864726.03,435000.00,2500000.00,5000000.00,10000000.00
May 28 2025,BAL,0,62069263.93,62069263.93,33284948.87,10849315.07,435000.00,2500000.00,5000000.00,10000000.00
May 27 2025,BAL,0,62041536.19,62041536.19,33272632.08,10833904.11,435000.00,2500000.00,5000000.00,10000000.00
May 26 2025,BAL,0,62013808.44,62013808.44,33260315.29,10818493.15,435000.00,2500000.00,5000000.00,10000000.00
May 25 2025,BAL,0,61986080.69,61986080.69,33247998.50,10803082.19,435000.00,2500000.00,5000000.00,10000000.00
May 24 2025,BAL,0,61958352.94,61958352.94,33235681.71,10787671.23,435000.00,2500000.00,5000000.00,10000000.00
May 23 2025,BAL,0,61930625.19,61930625.19,33223364.92,10772260.27,435000.00,2500000.00,5000000.00,10000000.00
May 23 2025,BAL,0,61930625.19,61930625.19,33223364.92,10772260.27,435000.00,2500000.00,5000000.00,10000000.00
May 22 2025,BAL,0,61902897.45,61902897.45,33211048.13,10756849.32,435000.00,2500000.00,5000000.00,10000000.00
May 21 2025,BAL,0,61875169.70,61875169.70,33198731.34,10741438.36,435000.00,2500000.00,5000000.00,10000000.00
May 20 2025,BAL,0,61847441.95,61847441.95,33186414.55,10726027.40,435000.00,2500000.00,5000000.00,10000000.00
May 19 2025,BAL,0,61819714.20,61819714.20,33174097.76,10710616.44,435000.00,2500000.00,5000000.00,10000000.00
May 18 2025,BAL,0,61791986.45,61791986.45,33161780.98,10695205.48,435000.00,2500000.00,5000000.00,10000000.00
May 17 2025,BAL,0,61764258.71,61764258.71,33149464.19,10679794.52,435000.00,2500000.00,5000000.00,10000000.00
May 16 2025,BAL,0,61736530.96,61736530.96,33137147.40,10664383.56,435000.00,2500000.00,5000000.00,10000000.00
May 15 2025,BAL,0,61708803.21,61708803.21,33124830.61,10648972.60,435000.00,2500000.00,5000000.00,10000000.00
May 14 2025,BAL,0,61681075.46,61681075.46,33112513.82,10633561.64,435000.00,2500000.00,5000000.00,10000000.00
May 13 2025,BAL,0,61653347.72,61653347.72,33100197.03,10618150.68,435000.00,2500000.00,5000000.00,10000000.00
May 13 2025,BAL,0,61653347.72,61653347.72,33100197.03,10618150.68,435000.00,2500000.00,5000000.00,10000000.00
May 12 2025,BAL,0,61625619.97,61625619.97,33087880.24,10602739.73,435000.00,2500000.00,5000000.00,10000000.00
May 11 2025,BAL,0,61597892.22,61597892.22,33075563.45,10587328.77,435000.00,2500000.00,5000000.00,10000000.00
May 10 2025,BAL,0,61570164.47,61570164.47,33063246.66,10571917.81,435000.00,2500000.00,5000000.00,10000000.00
May 09 2025,BAL,0,61542436.72,61542436.72,33050929.87,10556506.85,435000.00,2500000.00,5000000.00,10000000.00
May 08 2025,BAL,0,61514708.98,61514708.98,33038613.08,10541095.89,435000.00,2500000.00,5000000.00,10000000.00
May 07 2025,BAL,0,61486981.23,61486981.23,33026296.30,10525684.93,435000.00,2500000.00,5000000.00,10000000.00
May 06 2025,BAL,0,61459253.48,61459253.48,33013979.51,10510273.97,435000.00,2500000.00,5000000.00,10000000.00
May 05 2025,BAL,0,61431525.73,61431525.73,33001662.72,10494863.01,435000.00,2500000.00,5000000.00,10000000.00
May 04 2025,BAL,0,61403797.98,61403797.98,32989345.93,10479452.05,435000.00,2500000.00,5000000.00,10000000.00
May 03 2025,BAL,0,61376070.24,61376070.24,32977029.14,10464041.10,435000.00,2500000.00,5000000.00,10000000.00
May 02 2025,BAL,0,61348342.49,61348342.49,32964712.35,10448630.14,435000.00,2500000.00,5000000.00,10000000.00
May 02 2025,BAL,0,61348342.49,61348342.49,32964712.35,10448630.14,435000.00,2500000.00,5000000.00,10000000.00
May 01 2025,BAL,0,61320614.74,61320614.74,32952395.56,10433219.18,435000.00,2500000.00,5000000.00,10000000.00
Apr 30 2025,BAL,0,61292886.99,61292886.99,32940078.77,10417808.22,435000.00,2500000.00,5000000.00,10000000.00
Apr 29 2025,BAL,0,61265159.24,61265159.24,32927761.98,10402397.26,435000.00,2500000.00,5000000.00,10000000.00
Apr 28 2025,BAL,0,61237431.50,61237431.50,32915445.19,10386986.30,435000.00,2500000.00,5000000.00,10000000.00
Apr 27 2025,BAL,0,61209703.75,61209703.75,32903128.41,10371575.34,435000.00,2500000.00,5000000.00,10000000.00
Apr 26 2025,BAL,0,61181976.00,61181976.00,32890811.62,10356164.38,435000.00,2500000.00,5000000.00,10000000.00
Apr 25 2025,BAL,0,61154248.25,61154248.25,32878494.83,10340753.42,435000.00,2500000.00,5000000.00,10000000.00
Apr 24 2025,BAL,0,61126520.50,61126520.50,32866178.04,10325342.47,435000.00,2500000.00,5000000.00,10000000.00
Apr 23 2025,BAL,0,61098792.76,61098792.76,32853861.25,10309931.51,435000.00,2500000.00,5000000.00,10000000.00
Apr 22 2025,BAL,0,61071065.01,61071065.01,32841544.46,10294520.55,435000.00,2500000.00,5000000.00,10000000.00
Apr 21 2025,BAL,0,61043337.26,61043337.26,32829227.67,10279109.59,435000.00,2500000.00,5000000.00,10000000.00
Apr 21 2025,BAL,0,61043337.26,61043337.26,32829227.67,10279109.59,435000.00,2500000.00,5000000.00,10000000.00
Apr 20 2025,BAL,0,61015609.51,61015609.51,32816910.88,10263698.63,435000.00,2500000.00,5000000.00,10000000.00
Apr 19 2025,BAL,0,60987881.76,60987881.76,32804594.09,10248287.67,435000.00,2500000.00,5000000.00,10000000.00
Apr 18 2025,BAL,0,60960154.02,60960154.02,32792277.30,10232876.71,435000.00,2500000.00,5000000.00,10000000.00
Apr 17 2025,BAL,0,60932426.27,60932426.27,32779960.52,10217465.75,435000.00,2500000.00,5000000.00,10000000.00
Apr 16 2025,BAL,0,60904698.52,60904698.52,32767643.73,10202054.79,435000.00,2500000.00,5000000.00,10000000.00
Apr 15 2025,BAL,0,60876970.77,60876970.77,32755326.94,10186643.84,435000.00,2500000.00,5000000.00,10000000.00
Apr 14 2025,BAL,0,60849243.02,60849243.02,32743010.15,10171232.88,435000.00,2500000.00,5000000.00,10000000.00
Apr 13 2025,BAL,0,60821515.28,60821515.28,32730693.36,10155821.92,435000.00,2500000.00,5000000.00,10000000.00
Apr 12 2025,BAL,0,60793787.53,60793787.53,32718376.57,10140410.96,435000.00,2500000.00,5000000.00,10000000.00
Apr 11 2025,BAL,0,60766059.78,60766059.78,32706059.78,10125000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 11 2025,BAL,0,60766059.78,60766059.78,32706059.78,10125000.00,435000.00,2500000.00,5000000.00,10000000.00
Apr 10 2025,BAL,0,60738332.03,60738332.03,32693742.99,10109589.04,435000.00,2500000.00,5000000.00,10000000.00
Apr 09 2025,BAL,0,60710604.28,60710604.28,32681426.20,10094178.08,435000.00,2500000.00,5000000.00,10000000.00
Apr 08 2025,BAL,0,60682876.54,60682876.54,32669109.41,10078767.12,435000.00,2500000.00,5000000.00,10000000.00
Apr 07 2025,BAL,0,60655148.79,60655148.79,32656792.62,10063356.16,435000.00,2500000.00,5000000.00,10000000.00
Apr 06 2025,BAL,0,60627421.04,60627421.04,32644475.84,10047945.21,435000.00,2500000.00,5000000.00,10000000.00
Apr 05 2025,BAL,0,60599693.29,60599693.29,32632159.05,10032534.25,435000.00,2500000.00,5000000.00,10000000.00
Apr 04 2025,BAL,0,60571965.55,60571965.55,32619842.26,10017123.29,435000.00,2500000.00,5000000.00,10000000.00
Apr 03 2025,BAL,0,60544237.80,60544237.80,32607525.47,10001712.33,435000.00,2500000.00,5000000.00,10000000.00
Apr 02 2025,BAL,0,60516510.05,60516510.05,32595208.68,9986301.37,435000.00,2500000.00,5000000.00,10000000.00
Apr 01 2025,BAL,0,60488782.30,60488782.30,32582891.89,9970890.41,435000.00,2500000.00,5000000.00,10000000.00
Mar 31 2025,BAL,0,60461054.55,60461054.55,32570575.10,9955479.45,435000.00,2500000.00,5000000.00,10000000.00
Mar 31 2025,BAL,0,60461054.55,60461054.55,32570575.10,9955479.45,435000.00,2500000.00,5000000.00,10000000.00
Mar 30 2025,BAL,0,60433326.81,60433326.81,32558258.31,9940068.49,435000.00,2500000.00,5000000.00,10000000.00
Mar 29 2025,BAL,0,60405599.06,60405599.06,32545941.52,9924657.53,435000.00,2500000.00,5000000.00,10000000.00
Mar 28 2025,BAL,0,60377871.31,60377871.31,32533624.73,9909246.58,435000.00,2500000.00,5000000.00,10000000.00
Mar 27 2025,BAL,0,60350143.56,60350143.56,32521307.95,9893835.62,435000.00,2500000.00,5000000.00,10000000.00
Mar 26 2025,BAL,0,60322415.81,60322415.81,32508991.16,9878424.66,435000.00,2500000.00,5000000.00,10000000.00
Mar 25 2025,BAL,0,60294688.07,60294688.07,32496674.37,9863013.70,435000.00,2500000.00,5000000.00,10000000.00
Mar 24 2025,BAL,0,60266960.32,60266960.32,32484357.58,9847602.74,435000.00,2500000.00,5000000.00,10000000.00
Mar 23 2025,BAL,0,60239232.57,60239232.57,32472040.79,9832191.78,435000.00,2500000.00,5000000.00,10000000.00
Mar 22 2025,BAL,0,60211504.82,60211504.82,32459724.00,9816780.82,435000.00,2500000.00,5000000.00,10000000.00
Mar 21 2025,BAL,0,60181446.65,60181446.65,32445076.79,9801369.86,435000.00,2500000.00,5000000.00,10000000.00
Mar 21 2025,BAL,0,60181446.65,60181446.65,32445076.79,9801369.86,435000.00,2500000.00,5000000.00,10000000.00
Mar 20 2025,BAL,0,60151388.48,60151388.48,32430429.58,9785958.90,435000.00,2500000.00,5000000.00,10000000.00
Mar 19 2025,BAL,0,60121330.31,60121330.31,32415782.37,9770547.95,435000.00,2500000.00,5000000.00,10000000.00
Mar 18 2025,BAL,0,60091272.14,60091272.14,32401135.16,9755136.99,435000.00,2500000.00,5000000.00,10000000.00
Mar 17 2025,BAL,0,60061213.97,60061213.97,32386487.95,9739726.03,435000.00,2500000.00,5000000.00,10000000.00
Mar 16 2025,BAL,0,60031155.80,60031155.80,32371840.73,9724315.07,435000.00,2500000.00,5000000.00,10000000.00
Mar 15 2025,BAL,0,60001097.63,60001097.63,32357193.52,9708904.11,435000.00,2500000.00,5000000.00,10000000.00
Mar 14 2025,BAL,0,59971039.46,59971039.46,32342546.31,9693493.15,435000.00,2500000.00,5000000.00,10000000.00
Mar 13 2025,BAL,0,59940981.29,59940981.29,32327899.10,9678082.19,435000.00,2500000.00,5000000.00,10000000.00
Mar 12 2025,BAL,0,59910923.12,59910923.12,32313251.89,9662671.23,435000.00,2500000.00,5000000.00,10000000.00
Mar 11 2025,BAL,0,59880864.95,59880864.95,32298604.68,9647260.27,435000.00,2500000.00,5000000.00,10000000.00
Mar 10 2025,BAL,0,59850806.78,59850806.78,32283957.47,9631849.32,435000.00,2500000.00,5000000.00,10000000.00
Mar 10 2025,BAL,0,59850806.78,59850806.78,32283957.47,9631849.32,435000.00,2500000.00,5000000.00,10000000.00
Mar 09 2025,BAL,0,59820748.61,59820748.61,32269310.26,9616438.36,435000.00,2500000.00,5000000.00,10000000.00
Mar 08 2025,BAL,0,59790690.44,59790690.44,32254663.05,9601027.40,435000.00,2500000.00,5000000.00,10000000.00
Mar 07 2025,BAL,0,59760632.27,59760632.27,32240015.84,9585616.44,435000.00,2500000.00,5000000.00,10000000.00
Mar 06 2025,BAL,0,59730574.10,59730574.10,32225368.62,9570205.48,435000.00,2500000.00,5000000.00,10000000.00
Mar 05 2025,BAL,0,59700515.93,59700515.93,32210721.41,9554794.52,435000.00,2500000.00,5000000.00,10000000.00
Mar 04 2025,BAL,0,59670457.76,59670457.76,32196074.20,9539383.56,435000.00,2500000.00,5000000.00,10000000.00
Mar 03 2025,BAL,0,59640399.59,59640399.59,32181426.99,9523972.60,435000.00,2500000.00,5000000.00,10000000.00
Mar 02 2025,BAL,0,59610341.42,59610341.42,32166779.78,9508561.64,435000.00,2500000.00,5000000.00,10000000.00
Mar 01 2025,BAL,0,59580283.25,59580283.25,32152132.57,9493150.68,435000.00,2500000.00,5000000.00,10000000.00
Feb 28 2025,BAL,0,59550225.08,59550225.08,32137485.36,9477739.73,435000.00,2500000.00,5000000.00,10000000.00
Feb 28 2025,BAL,0,59550225.08,59550225.08,32137485.36,9477739.73,435000.00,2500000.00,5000000.00,10000000.00
Feb 27 2025,BAL,0,59520166.92,59520166.92,32122838.15,9462328.77,435000.00,2500000.00,5000000.00,10000000.00
Feb 26 2025,BAL,0,59490108.75,59490108.75,32108190.94,9446917.81,435000.00,2500000.00,5000000.00,10000000.00
Feb 25 2025,BAL,0,59460050.58,59460050.58,32093543.73,9431506.85,435000.00,2500000.00,5000000.00,10000000.00
Feb 24 2025,BAL,0,59429992.41,59429992.41,32078896.52,9416095.89,435000.00,2500000.00,5000000.00,10000000.00
Feb 23 2025,BAL,0,59399934.24,59399934.24,32064249.30,9400684.93,435000.00,2500000.00,5000000.00,10000000.00
Feb 22 2025,BAL,0,59369876.07,59369876.07,32049602.09,9385273.97,435000.00,2500000.00,5000000.00,10000000.00
Feb 21 2025,BAL,0,59339817.90,59339817.90,32034954.88,9369863.01,435000.00,2500000.00,5000000.00,10000000.00
Feb 20 2025,BAL,0,59309759.73,59309759.73,32020307.67,9354452.05,435000.00,2500000.00,5000000.00,10000000.00
Feb 19 2025,BAL,0,59279701.56,59279701.56,32005660.46,9339041.10,435000.00,2500000.00,5000000.00,10000000.00
Feb 18 2025,BAL,0,59249643.39,59249643.39,31991013.25,9323630.14,435000.00,2500000.00,5000000.00,10000000.00
Feb 17 2025,BAL,0,59219585.22,59219585.22,31976366.04,9308219.18,435000.00,2500000.00,5000000.00,10000000.00
Feb 17 2025,BAL,0,59219585.22,59219585.22,31976366.04,9308219.18,435000.00,2500000.00,5000000.00,10000000.00
Feb 16 2025,BAL,0,59189527.05,59189527.05,31961718.83,9292808.22,435000.00,2500000.00,5000000.00,10000000.00
Feb 15 2025,BAL,0,59159468.88,59159468.88,31947071.62,9277397.26,435000.00,2500000.00,5000000.00,10000000.00
Feb 14 2025,BAL,0,59129410.71,59129410.71,31932424.41,9261986.30,435000.00,2500000.00,5000000.00,10000000.00
Feb 13 2025,BAL,0,59099352.54,59099352.54,31917777.19,9246575.34,435000.00,2500000.00,5000000.00,10000000.00
Feb 12 2025,BAL,0,59069294.37,59069294.37,31903129.98,9231164.38,435000.00,2500000.00,5000000.00,10000000.00
Feb 11 2025,BAL,0,59039236.20,59039236.20,31888482.77,9215753.42,435000.00,2500000.00,5000000.00,10000000.00
Feb 10 2025,BAL,0,59009178.03,59009178.03,31873835.56,9200342.47,435000.00,2500000.00,5000000.00,10000000.00
Feb 09 2025,BAL,0,58979119.86,58979119.86,31859188.35,9184931.51,435000.00,2500000.00,5000000.00,10000000.00
Feb 08 2025,BAL,0,58949061.69,58949061.69,31844541.14,9169520.55,435000.00,2500000.00,5000000.00,10000000.00
Feb 07 2025,BAL,0,58919003.52,58919003.52,31829893.93,9154109.59,435000.00,2500000.00,5000000.00,10000000.00
Feb 07 2025,BAL,0,58919003.52,58919003.52,31829893.93,9154109.59,435000.00,2500000.00,5000000.00,10000000.00
Feb 06 2025,BAL,0,58888945.35,58888945.35,31815246.72,9138698.63,435000.00,2500000.00,5000000.00,10000000.00
Feb 05 2025,BAL,0,58858887.18,58858887.18,31800599.51,9123287.67,435000.00,2500000.00,5000000.00,10000000.00
Feb 04 2025,BAL,0,58828829.01,58828829.01,31785952.30,9107876.71,435000.00,2500000.00,5000000.00,10000000.00
Feb 03 2025,BAL,0,58798770.84,58798770.84,31771305.08,9092465.75,435000.00,2500000.00,5000000.00,10000000.00
Feb 02 2025,BAL,0,58768712.67,58768712.67,31756657.87,9077054.79,435000.00,2500000.00,5000000.00,10000000.00
Feb 01 2025,BAL,0,58738654.50,58738654.50,31742010.66,9061643.84,435000.00,2500000.00,5000000.00,10000000.00
Jan 31 2025,BAL,0,58708596.33,58708596.33,31727363.45,9046232.88,435000.00,2500000.00,5000000.00,10000000.00
Jan 30 2025,BAL,0,58678538.16,58678538.16,31712716.24,9030821.92,435000.00,2500000.00,5000000.00,10000000.00
Jan 29 2025,BAL,0,58648479.99,58648479.99,31698069.03,9015410.96,435000.00,2500000.00,5000000.00,10000000.00
Jan 28 2025,BAL,0,58618421.82,58618421.82,31683421.82,9000000.00,435000.00,2500000.00,5000000.00,10000000.00
Jan 27 2025,BAL,0,58588363.65,58588363.65,31668774.61,8984589.04,435000.00,2500000.00,5000000.00,10000000.00
Jan 27 2025,BAL,0,58588363.65,58588363.65,31668774.61,8984589.04,435000.00,2500000.00,5000000.00,10000000.00
Jan 26 2025,BAL,0,58558305.48,58558305.48,31654127.40,8969178.08,435000.00,2500000.00,5000000.00,10000000.00
Jan 25 2025,BAL,0,58528247.31,58528247.31,31639480.19,8953767.12,435000.00,2500000.00,5000000.00,10000000.00
Jan 24 2025,BAL,0,58498189.14,58498189.14,31624832.98,8938356.16,435000.00,2500000.00,5000000.00,10000000.00
Jan 23 2025,BAL,0,58468130.97,58468130.97,31610185.76,8922945.21,435000.00,2500000.00,5000000.00,10000000.00
Jan 22 2025,BAL,0,58438072.80,58438072.80,31595538.55,8907534.25,435000.00,2500000.00,5000000.00,10000000.00
Jan 21 2025,BAL,0,58408014.63,58408014.63,31580891.34,8892123.29,435000.00,2500000.00,5000000.00,10000000.00
Jan 20 2025,BAL,0,58377956.46,58377956.46,31566244.13,8876712.33,435000.00,2500000.00,5000000.00,10000000.00
Jan 19 2025,BAL,0,58347898.29,58347898.29,31551596.92,8861301.37,435000.00,2500000.00,5000000.00,10000000.00
Jan 18 2025,BAL,0,58317840.12,58317840.12,31536949.71,8845890.41,435000.00,2500000.00,5000000.00,10000000.00
Jan 17 2025,BAL,0,58287781.95,58287781.95,31522302.50,8830479.45,435000.00,2500000.00,5000000.00,10000000.00
Jan 17 2025,BAL,0,58287781.95,58287781.95,31522302.50,8830479.45,435000.00,2500000.00,5000000.00,10000000.00
Jan 16 2025,BAL,0,58257723.78,58257723.78,31507655.29,8815068.49,435000.00,2500000.00,5000000.00,10000000.00
Jan 15 2025,BAL,0,58227665.61,58227665.61,31493008.08,8799657.53,435000.00,2500000.00,5000000.00,10000000.00
Jan 14 2025,BAL,0,58197607.44,58197607.44,31478360.87,8784246.58,435000.00,2500000.00,5000000.00,10000000.00
Jan 13 2025,BAL,0,58167549.27,58167549.27,31463713.65,8768835.62,435000.00,2500000.00,5000000.00,10000000.00
Jan 12 2025,BAL,0,58137491.10,58137491.10,31449066.44,8753424.66,435000.00,2500000.00,5000000.00,10000000.00
Jan 11 2025,BAL,0,58107432.93,58107432.93,31434419.23,8738013.70,435000.00,2500000.00,5000000.00,10000000.00
Jan 10 2025,BAL,0,58077374.76,58077374.76,31419772.02,8722602.74,435000.00,2500000.00,5000000.00,10000000.00
Jan 09 2025,BAL,0,58047316.59,58047316.59,31405124.81,8707191.78,435000.00,2500000.00,5000000.00,10000000.00
Jan 08 2025,BAL,0,58017258.42,58017258.42,31390477.60,8691780.82,435000.00,2500000.00,5000000.00,10000000.00
Jan 07 2025,BAL,0,57987200.25,57987200.25,31375830.39,8676369.86,435000.00,2500000.00,5000000.00,10000000.00
Jan 06 2025,BAL,0,57957142.08,57957142.08,31361183.18,8660958.90,435000.00,2500000.00,5000000.00,10000000.00
Jan 06 2025,BAL,0,57957142.08,57957142.08,31361183.18,8660958.90,435000.00,2500000.00,5000000.00,10000000.00
Jan 05 2025,BAL,0,57927083.91,57927083.91,31346535.97,8645547.95,435000.00,2500000.00,5000000.00,10000000.00
Jan 04 2025,BAL,0,57897025.74,57897025.74,31331888.76,8630136.99,435000.00,2500000.00,5000000.00,10000000.00
Jan 03 2025,BAL,0,57866967.57,57866967.57,31317241.55,8614726.03,435000.00,2500000.00,5000000.00,10000000.00
Jan 02 2025,BAL,0,57836909.40,57836909.40,31302594.33,8599315.07,435000.00,2500000.00,5000000.00,10000000.00
Jan 01 2025,BAL,0,57806851.23,57806851.23,31287947.12,8583904.11,435000.00,2500000.00,5000000.00,10000000.00
Dec 31 2024,BAL,0,57776793.06,57776793.06,31273299.91,8568493.15,435000.00,2500000.00,5000000.00,10000000.00
Dec 30 2024,BAL,0,57746734.89,57746734.89,31258652.70,8553082.19,435000.00,2500000.00,5000000.00,10000000.00
Dec 29 2024,BAL,0,57716676.72,57716676.72,31244005.49,8537671.23,435000.00,2500000.00,5000000.00,10000000.00
Dec 28 2024,BAL,0,57686618.55,57686618.55,31229358.28,8522260.27,435000.00,2500000.00,5000000.00,10000000.00
Dec 27 2024,BAL,0,57656560.38,57656560.38,31214711.07,8506849.32,435000.00,2500000.00,5000000.00,10000000.00
Dec 27 2024,BAL,0,57656560.38,57656560.38,31214711.07,8506849.32,435000.00,2500000.00,5000000.00,10000000.00
Dec 26 2024,BAL,0,57626502.21,57626502.21,31200063.86,8491438.36,435000.00,2500000.00,5000000.00,10000000.00
Dec 25 2024,BAL,0,57596444.04,57596444.04,31185416.65,8476027.40,435000.00,2500000.00,5000000.00,10000000.00
Dec 24 2024,BAL,0,57566385.87,57566385.87,31170769.44,8460616.44,435000.00,2500000.00,5000000.00,10000000.00
Dec 23 2024,BAL,0,57536327.70,57536327.70,31156122.22,8445205.48,435000.00,2500000.00,5000000.00,10000000.00
Dec 22 2024,BAL,0,57506269.53,57506269.53,31141475.01,8429794.52,435000.00,2500000.00,5000000.00,10000000.00
Dec 21 2024,BAL,0,57476211.36,57476211.36,31126827.80,8414383.56,435000.00,2500000.00,5000000.00,10000000.00
Dec 20 2024,BAL,0,57446153.19,57446153.19,31112180.59,8398972.60,435000.00,2500000.00,5000000.00,10000000.00
Dec 19 2024,BAL,0,57416095.02,57416095.02,31097533.38,8383561.64,435000.00,2500000.00,5000000.00,10000000.00
Dec 18 2024,BAL,0,57386036.85,57386036.85,31082886.17,8368150.68,435000.00,2500000.00,5000000.00,10000000.00
Dec 17 2024,BAL,0,57355978.68,57355978.68,31068238.96,8352739.73,435000.00,2500000.00,5000000.00,10000000.00
Dec 16 2024,BAL,0,57325920.52,57325920.52,31053591.75,8337328.77,435000.00,2500000.00,5000000.00,10000000.00
Dec 16 2024,BAL,0,57325920.52,57325920.52,31053591.75,8337328.77,435000.00,2500000.00,5000000.00,10000000.00
Dec 15 2024,BAL,0,57295862.35,57295862.35,31038944.54,8321917.81,435000.00,2500000.00,5000000.00,10000000.00
Dec 14 2024,BAL,0,57265804.18,57265804.18,31024297.33,8306506.85,435000.00,2500000.00,5000000.00,10000000.00
Dec 13 2024,BAL,0,57235746.01,57235746.01,31009650.12,8291095.89,435000.00,2500000.00,5000000.00,10000000.00
Dec 12 2024,BAL,0,57205687.84,57205687.84,30995002.90,8275684.93,435000.00,2500000.00,5000000.00,10000000.00
Dec 11 2024,BAL,0,57175629.67,57175629.67,30980355.69,8260273.97,435000.00,2500000.00,5000000.00,10000000.00
Dec 10 2024,BAL,0,57145571.50,57145571.50,30965708.48,8244863.01,435000.00,2500000.00,5000000.00,10000000.00
Dec 09 2024,BAL,0,57115513.33,57115513.33,30951061.27,8229452.05,435000.00,2500000.00,5000000.00,10000000.00
Dec 08 2024,BAL,0,57085455.16,57085455.16,30936414.06,8214041.10,435000.00,2500000.00,5000000.00,10000000.00
Dec 07 2024,BAL,0,57055396.99,57055396.99,30921766.85,8198630.14,435000.00,2500000.00,5000000.00,10000000.00
Dec 06 2024,BAL,0,57025338.82,57025338.82,30907119.64,8183219.18,435000.00,2500000.00,5000000.00,10000000.00
Dec 06 2024,BAL,0,57025338.82,57025338.82,30907119.64,8183219.18,435000.00,2500000.00,5000000.00,10000000.00
Dec 05 2024,BAL,0,56995280.65,56995280.65,30892472.43,8167808.22,435000.00,2500000.00,5000000.00,10000000.00
